shot_id,match_id,player,player_id,team,home_away,minute,result,xG,X,Y,shot_type,situation,last_action,player_assisted,date,home_team,away_team,Match,season
554969,22060,Mohamed Salah,1250,Liverpool,home,69,SavedShot,0.05241487920284271,0.870999984741211,0.3390000152587891,LeftFoot,OpenPlay,Pass,Trent Alexander-Arnold,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554971,22060,Luis Díaz,10408,Liverpool,home,71,BlockedShot,0.01704985648393631,0.7980000305175782,0.7290000152587891,RightFoot,OpenPlay,Pass,Konstantinos Tsimikas,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554972,22060,Luis Díaz,10408,Liverpool,home,75,BlockedShot,0.11776141822338104,0.9109999847412109,0.505,RightFoot,OpenPlay,BallTouch,Darwin Núñez,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554973,22060,Wataru Endo,8808,Liverpool,home,76,BlockedShot,0.019405821338295937,0.8130000305175781,0.4640000152587891,RightFoot,FromCorner,Aerial,,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554974,22060,Ibrahima Konaté,6326,Liverpool,home,76,SavedShot,0.0902676209807396,0.8930000305175781,0.53,RightFoot,FromCorner,Chipped,Virgil van Dijk,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554975,22060,Virgil van Dijk,833,Liverpool,home,78,SavedShot,0.016895530745387077,0.870999984741211,0.5720000076293945,Head,FromCorner,Cross,Konstantinos Tsimikas,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554976,22060,Harvey Elliott,7546,Liverpool,home,80,SavedShot,0.017075058072805405,0.759000015258789,0.7080000305175781,LeftFoot,OpenPlay,Pass,Ibrahima Konaté,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554977,22060,Joseph Gomez,987,Liverpool,home,81,BlockedShot,0.028499430045485497,0.8219999694824218,0.2929999923706055,RightFoot,OpenPlay,BallTouch,Trent Alexander-Arnold,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554978,22060,Cody Gakpo,11296,Liverpool,home,83,BlockedShot,0.01735817827284336,0.7369999694824219,0.37099998474121093,RightFoot,OpenPlay,Pass,Mohamed Salah,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554979,22060,Curtis Jones,6665,Liverpool,home,84,MissedShots,0.07901902496814728,0.89,0.34599998474121096,LeftFoot,OpenPlay,Pass,Cody Gakpo,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554980,22060,Joseph Gomez,987,Liverpool,home,85,MissedShots,0.05619845911860466,0.9169999694824219,0.29200000762939454,RightFoot,OpenPlay,Pass,Mohamed Salah,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554981,22060,Cody Gakpo,11296,Liverpool,home,91,MissedShots,0.38888487219810486,0.9209999847412109,0.5159999847412109,Head,SetPiece,Cross,Trent Alexander-Arnold,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554945,22060,Antony,11094,Manchester United,away,5,BlockedShot,0.04120331257581711,0.8619999694824219,0.32299999237060545,LeftFoot,OpenPlay,Pass,Diogo Dalot,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554946,22060,Alejandro Garnacho,10552,Manchester United,away,9,MissedShots,0.06931471824645996,0.825,0.57,RightFoot,OpenPlay,Pass,Scott McTominay,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554962,22060,Alejandro Garnacho,10552,Manchester United,away,54,MissedShots,0.06572040170431137,0.8490000152587891,0.565,RightFoot,OpenPlay,None,,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554966,22060,Rasmus Højlund,11055,Manchester United,away,66,SavedShot,0.3339172899723053,0.905,0.3870000076293945,RightFoot,OpenPlay,Pass,Scott McTominay,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554967,22060,Rasmus Højlund,11055,Manchester United,away,66,MissedShots,0.11886220425367355,0.955999984741211,0.40200000762939453,RightFoot,OpenPlay,Rebound,,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
554970,22060,Scott McTominay,5560,Manchester United,away,69,MissedShots,0.04338676109910011,0.7659999847412109,0.44599998474121094,RightFoot,OpenPlay,Pass,Antony,2023-12-17,Liverpool,Manchester United,Liverpool v Manchester United,2023
555884,22066,Michael Olise,9948,Crystal Palace,home,22,BlockedShot,0.07187800109386444,0.9169999694824219,0.3290000152587891,LeftFoot,OpenPlay,Pass,Jean-Philippe Mateta,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555885,22066,Jean-Philippe Mateta,5735,Crystal Palace,home,26,SavedShot,0.02102002687752247,0.7419999694824219,0.5790000152587891,RightFoot,OpenPlay,Pass,Tyrick Mitchell,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555886,22066,Jordan Ayew,672,Crystal Palace,home,32,SavedShot,0.1421772986650467,0.95,0.515,RightFoot,FromCorner,Cross,Michael Olise,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555887,22066,Jean-Philippe Mateta,5735,Crystal Palace,home,33,BlockedShot,0.1120302602648735,0.895,0.40400001525878904,RightFoot,OpenPlay,Pass,Michael Olise,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555888,22066,Jean-Philippe Mateta,5735,Crystal Palace,home,35,BlockedShot,0.08552790433168411,0.8919999694824219,0.5790000152587891,RightFoot,OpenPlay,None,,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555889,22066,Michael Olise,9948,Crystal Palace,home,35,BlockedShot,0.11753349006175995,0.8769999694824219,0.49900001525878906,LeftFoot,OpenPlay,Pass,Jean-Philippe Mateta,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555891,22066,Jordan Ayew,672,Crystal Palace,home,45,Goal,0.5284675359725952,0.9530000305175781,0.539000015258789,Head,OpenPlay,Cross,Michael Olise,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555902,22066,Eberechi Eze,8706,Crystal Palace,home,77,BlockedShot,0.4086151421070099,0.860999984741211,0.5720000076293945,LeftFoot,OpenPlay,Pass,Jean-Philippe Mateta,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555903,22066,Jefferson Lerma,2182,Crystal Palace,home,78,MissedShots,0.02425258792936802,0.9169999694824219,0.6129999923706054,Head,FromCorner,Cross,Michael Olise,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555904,22066,Eberechi Eze,8706,Crystal Palace,home,78,MissedShots,0.07987461984157562,0.875,0.5570000076293945,RightFoot,FromCorner,Rebound,,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555905,22066,Jean-Philippe Mateta,5735,Crystal Palace,home,78,MissedShots,0.06464709341526031,0.860999984741211,0.3340000152587891,RightFoot,OpenPlay,Pass,Joachim Andersen,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555881,22066,Pascal Groß,239,Brighton,away,3,MissedShots,0.02400040253996849,0.774000015258789,0.6129999923706054,LeftFoot,OpenPlay,Pass,Carlos Baleba,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555882,22066,Simon Adingra,11710,Brighton,away,18,SavedShot,0.05478352680802345,0.8919999694824219,0.32799999237060545,RightFoot,OpenPlay,Chipped,Igor Julio,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555883,22066,Carlos Baleba,10527,Brighton,away,18,MissedShots,0.05373252183198929,0.8169999694824219,0.49900001525878906,LeftFoot,OpenPlay,None,,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555890,22066,Pascal Groß,239,Brighton,away,39,SavedShot,0.023473860695958138,0.7809999847412109,0.655,RightFoot,OpenPlay,Dispossessed,,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555892,22066,Danny Welbeck,501,Brighton,away,50,BlockedShot,0.10104513168334961,0.9359999847412109,0.44,Head,FromCorner,Cross,Pascal Groß,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555893,22066,João Pedro,8272,Brighton,away,51,MissedShots,0.01857231929898262,0.745,0.49400001525878906,RightFoot,OpenPlay,Dispossessed,,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555894,22066,Lewis Dunk,6048,Brighton,away,53,MissedShots,0.32356008887290955,0.9290000152587891,0.55,Head,SetPiece,Chipped,Pascal Groß,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555895,22066,Jack Hinshelwood,11269,Brighton,away,54,MissedShots,0.33159685134887695,0.8819999694824219,0.35900001525878905,RightFoot,OpenPlay,Pass,Danny Welbeck,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555896,22066,Kaoru Mitoma,10806,Brighton,away,57,SavedShot,0.028631312772631645,0.855,0.7390000152587891,RightFoot,OpenPlay,Pass,Facundo Buonanotte,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555897,22066,Facundo Buonanotte,11362,Brighton,away,64,BlockedShot,0.044843390583992004,0.8119999694824219,0.49900001525878906,LeftFoot,OpenPlay,Pass,Pascal Groß,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555898,22066,Billy Gilmour,7988,Brighton,away,64,SavedShot,0.03667673468589783,0.785,0.5259999847412109,RightFoot,OpenPlay,Rebound,,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555899,22066,Jack Hinshelwood,11269,Brighton,away,65,MissedShots,0.05818340554833412,0.9330000305175781,0.36400001525878906,RightFoot,OpenPlay,Cross,Pascal Groß,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555900,22066,Jan Paul van Hecke,10807,Brighton,away,68,BlockedShot,0.055591240525245667,0.905,0.4259999847412109,RightFoot,OpenPlay,Aerial,Jack Hinshelwood,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555901,22066,Pascal Groß,239,Brighton,away,72,BlockedShot,0.031630903482437134,0.805,0.590999984741211,RightFoot,OpenPlay,Pass,Danny Welbeck,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555906,22066,Kaoru Mitoma,10806,Brighton,away,80,SavedShot,0.038709960877895355,0.8640000152587891,0.6630000305175782,RightFoot,OpenPlay,Chipped,Pascal Groß,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555907,22066,Danny Welbeck,501,Brighton,away,81,Goal,0.021814066916704178,0.8769999694824219,0.509000015258789,Head,OpenPlay,Aerial,Pascal Groß,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555908,22066,João Pedro,8272,Brighton,away,87,BlockedShot,0.03138163685798645,0.79,0.600999984741211,RightFoot,OpenPlay,None,,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
555909,22066,Danny Welbeck,501,Brighton,away,89,MissedShots,0.059949781745672226,0.9430000305175781,0.325,RightFoot,OpenPlay,Chipped,Jan Paul van Hecke,2023-12-21,Crystal Palace,Brighton,Crystal Palace v Brighton,2023
556076,22065,Lucas Digne,1823,Aston Villa,home,2,MissedShots,0.01694456674158573,0.8159999847412109,0.23899999618530274,LeftFoot,SetPiece,Pass,Douglas Luiz,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556077,22065,Ollie Watkins,8865,Aston Villa,home,11,BlockedShot,0.05788617208600044,0.8959999847412109,0.539000015258789,Head,FromCorner,Cross,John McGinn,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556078,22065,Moussa Diaby,6556,Aston Villa,home,16,SavedShot,0.13067910075187683,0.9290000152587891,0.36900001525878906,RightFoot,OpenPlay,Pass,Leon Bailey,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556079,22065,Ezri Konsa Ngoyo,7726,Aston Villa,home,21,MissedShots,0.19652412831783295,0.975,0.5729999923706055,Head,FromCorner,Aerial,John McGinn,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556080,22065,Ollie Watkins,8865,Aston Villa,home,28,MissedShots,0.09142305701971054,0.9080000305175782,0.5259999847412109,LeftFoot,FromCorner,BallTouch,Clement Lenglet,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556081,22065,Douglas Luiz,6122,Aston Villa,home,31,BlockedShot,0.018885625526309013,0.74,0.500999984741211,RightFoot,OpenPlay,Pass,Ollie Watkins,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556082,22065,Leon Bailey,5221,Aston Villa,home,74,MissedShots,0.020570185035467148,0.7930000305175782,0.2560000038146973,LeftFoot,OpenPlay,Pass,Matthew Cash,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556084,22065,Ollie Watkins,8865,Aston Villa,home,79,SavedShot,0.07470355927944183,0.84,0.47900001525878905,RightFoot,OpenPlay,Pass,Jhon Durán,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556089,22065,Álex Moreno,4120,Aston Villa,home,88,SavedShot,0.22492600977420807,0.925,0.5670000076293945,Head,OpenPlay,Cross,Matthew Cash,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556090,22065,Matthew Cash,8864,Aston Villa,home,89,BlockedShot,0.015353807248175144,0.7419999694824219,0.5879999923706055,RightFoot,FromCorner,None,,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556091,22065,Nicolo Zaniolo,6686,Aston Villa,home,96,Goal,0.37071576714515686,0.9309999847412109,0.49599998474121093,Head,OpenPlay,Aerial,Douglas Luiz,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556083,22065,Oliver Norwood,7710,Sheffield United,away,77,SavedShot,0.015765339136123657,0.74,0.39099998474121095,RightFoot,OpenPlay,Pass,Gustavo Hamer,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556085,22065,Vinicius Souza,10872,Sheffield United,away,81,MissedShots,0.013274258933961391,0.8680000305175781,0.4759999847412109,Head,FromCorner,Aerial,Oliver Norwood,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556086,22065,Cameron Archer,9912,Sheffield United,away,82,BlockedShot,0.05121257156133652,0.860999984741211,0.6630000305175782,RightFoot,OpenPlay,Chipped,Oliver Norwood,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556087,22065,Oliver Norwood,7710,Sheffield United,away,82,MissedShots,0.015431896783411503,0.745,0.47,RightFoot,OpenPlay,Rebound,,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556088,22065,Cameron Archer,9912,Sheffield United,away,86,Goal,0.5512654185295105,0.9330000305175781,0.5420000076293945,RightFoot,OpenPlay,Pass,Gustavo Hamer,2023-12-22,Aston Villa,Sheffield United,Aston Villa v Sheffield United,2023
556115,22072,Emerson,1245,West Ham,home,4,SavedShot,0.0469188392162323,0.870999984741211,0.30700000762939456,LeftFoot,OpenPlay,Pass,Lucas Paquetá,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556116,22072,Lucas Paquetá,7365,West Ham,home,4,BlockedShot,0.039391033351421356,0.9619999694824218,0.2989999961853027,LeftFoot,OpenPlay,Rebound,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556117,22072,James Ward-Prowse,843,West Ham,home,4,MissedShots,0.04480624943971634,0.8030000305175782,0.534000015258789,RightFoot,OpenPlay,None,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556118,22072,Jarrod Bowen,1776,West Ham,home,16,MissedShots,0.03067205101251602,0.7830000305175782,0.5840000152587891,LeftFoot,OpenPlay,None,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556125,22072,Tomas Soucek,8288,West Ham,home,47,MissedShots,0.03560468927025795,0.9059999847412109,0.5509999847412109,Head,SetPiece,Aerial,James Ward-Prowse,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556126,22072,Lucas Paquetá,7365,West Ham,home,47,BlockedShot,0.0656280592083931,0.8980000305175782,0.6869999694824219,RightFoot,OpenPlay,TakeOn,James Ward-Prowse,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556128,22072,Jarrod Bowen,1776,West Ham,home,55,SavedShot,0.10609273612499237,0.924000015258789,0.47900001525878905,Head,FromCorner,Cross,James Ward-Prowse,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556129,22072,Mohammed Kudus,12027,West Ham,home,55,MissedShots,0.04178084805607796,0.874000015258789,0.34,RightFoot,FromCorner,None,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556131,22072,Jarrod Bowen,1776,West Ham,home,71,SavedShot,0.33150383830070496,0.9540000152587891,0.4229999923706055,LeftFoot,OpenPlay,Goal,Lucas Paquetá,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556132,22072,Jarrod Bowen,1776,West Ham,home,71,Goal,0.6088562607765198,0.9730000305175781,0.44,LeftFoot,OpenPlay,None,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556133,22072,Emerson,1245,West Ham,home,76,BlockedShot,0.06599357724189758,0.865,0.675,LeftFoot,OpenPlay,Dispossessed,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556134,22072,Mohammed Kudus,12027,West Ham,home,77,Goal,0.09928492456674576,0.8669999694824219,0.39099998474121095,RightFoot,OpenPlay,Pass,Lucas Paquetá,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556119,22072,Antony,11094,Manchester United,away,32,SavedShot,0.027262333780527115,0.785,0.35200000762939454,LeftFoot,OpenPlay,Pass,Bruno Fernandes,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556120,22072,Alejandro Garnacho,10552,Manchester United,away,34,SavedShot,0.3233012855052948,0.9119999694824219,0.6170000076293946,RightFoot,OpenPlay,Pass,Antony,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556121,22072,Alejandro Garnacho,10552,Manchester United,away,39,BlockedShot,0.047643113881349564,0.8469999694824218,0.5970000076293945,RightFoot,FromCorner,None,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556122,22072,Kobbie Mainoo,11174,Manchester United,away,39,SavedShot,0.03414866328239441,0.78,0.4909999847412109,RightFoot,FromCorner,Rebound,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556123,22072,Alejandro Garnacho,10552,Manchester United,away,39,MissedShots,0.041730884462594986,0.8590000152587891,0.5829999923706055,LeftFoot,FromCorner,Cross,Bruno Fernandes,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556124,22072,Alejandro Garnacho,10552,Manchester United,away,43,MissedShots,0.03666430711746216,0.9769999694824218,0.644000015258789,LeftFoot,OpenPlay,Cross,Antony,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556127,22072,Bruno Fernandes,1228,Manchester United,away,47,MissedShots,0.046238891780376434,0.9069999694824219,0.445,Head,OpenPlay,Aerial,Luke Shaw,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556130,22072,Bruno Fernandes,1228,Manchester United,away,65,MissedShots,0.015747830271720886,0.7240000152587891,0.34299999237060547,LeftFoot,OpenPlay,Pass,Kobbie Mainoo,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556135,22072,Marcus Rashford,556,Manchester United,away,80,MissedShots,0.023504236713051796,0.7719999694824219,0.6480000305175782,RightFoot,OpenPlay,Pass,Scott McTominay,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556136,22072,Scott McTominay,5560,Manchester United,away,91,MissedShots,0.05231643468141556,0.84,0.5029999923706054,RightFoot,OpenPlay,None,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556137,22072,Facundo Pellistri,9324,Manchester United,away,91,BlockedShot,0.08356542885303497,0.905,0.5070000076293946,RightFoot,OpenPlay,None,,2023-12-23,West Ham,Manchester United,West Ham v Manchester United,2023
556274,22067,Harry Wilson,5596,Fulham,home,12,SavedShot,0.0662778839468956,0.870999984741211,0.39099998474121095,LeftFoot,OpenPlay,None,,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556275,22067,João Palhinha,10715,Fulham,home,13,SavedShot,0.06128840520977974,0.8719999694824219,0.4109999847412109,RightFoot,OpenPlay,HeadPass,Rodrigo Muniz,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556276,22067,Alex Iwobi,500,Fulham,home,13,MissedShots,0.09267228841781616,0.955,0.6419999694824219,LeftFoot,OpenPlay,TakeOn,Tom Cairney,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556277,22067,Andreas Pereira,922,Fulham,home,22,BlockedShot,0.041872940957546234,0.7169999694824218,0.40900001525878904,RightFoot,DirectFreekick,Standard,,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556278,22067,Rodrigo Muniz,10717,Fulham,home,34,MissedShots,0.05221429094672203,0.8869999694824219,0.3110000038146973,RightFoot,OpenPlay,Chipped,João Palhinha,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556279,22067,Alex Iwobi,500,Fulham,home,42,SavedShot,0.037460438907146454,0.815,0.639000015258789,RightFoot,OpenPlay,Pass,Harry Wilson,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556280,22067,Harry Wilson,5596,Fulham,home,43,BlockedShot,0.07118289917707443,0.8440000152587891,0.3870000076293945,LeftFoot,OpenPlay,Pass,Timothy Castagne,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556281,22067,Antonee Robinson,8940,Fulham,home,43,BlockedShot,0.056005507707595825,0.8680000305175781,0.6709999847412109,LeftFoot,OpenPlay,Pass,Alex Iwobi,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556283,22067,Timothy Castagne,6157,Fulham,home,47,BlockedShot,0.07208702713251114,0.9059999847412109,0.36400001525878906,RightFoot,SetPiece,BallTouch,Tosin Adarabioyo,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556284,22067,Alex Iwobi,500,Fulham,home,47,BlockedShot,0.10520713031291962,0.8980000305175782,0.57,RightFoot,SetPiece,Rebound,,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556285,22067,Alex Iwobi,500,Fulham,home,47,BlockedShot,0.06986303627490997,0.8580000305175781,0.5790000152587891,RightFoot,SetPiece,Dispossessed,Calvin Bassey,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556286,22067,Rodrigo Muniz,10717,Fulham,home,48,MissedShots,0.05826602503657341,0.875999984741211,0.610999984741211,RightFoot,OpenPlay,Cross,Timothy Castagne,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556290,22067,Tosin Adarabioyo,5590,Fulham,home,54,BlockedShot,0.01239006593823433,0.7140000152587891,0.3290000152587891,RightFoot,FromCorner,None,,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556293,22067,Bobby Reid,6827,Fulham,home,67,MissedShots,0.02198421210050583,0.77,0.36400001525878906,RightFoot,OpenPlay,Pass,Alex Iwobi,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556294,22067,Carlos Vinicius,7395,Fulham,home,71,SavedShot,0.10038360953330994,0.9580000305175781,0.41200000762939454,Head,OpenPlay,Cross,Bobby Reid,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556295,22067,Antonee Robinson,8940,Fulham,home,77,BlockedShot,0.32698488235473633,0.9109999847412109,0.610999984741211,RightFoot,OpenPlay,TakeOn,Alex Iwobi,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556297,22067,Timothy Castagne,6157,Fulham,home,85,SavedShot,0.08058290183544159,0.9580000305175781,0.3579999923706055,RightFoot,OpenPlay,Pass,Carlos Vinicius,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556298,22067,Carlos Vinicius,7395,Fulham,home,85,MissedShots,0.028625613078475,0.865999984741211,0.33099998474121095,LeftFoot,OpenPlay,Rebound,,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556299,22067,Alex Iwobi,500,Fulham,home,87,BlockedShot,0.035497844219207764,0.84,0.6790000152587891,RightFoot,OpenPlay,Pass,Bobby Reid,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556282,22067,Lyle Foster,7498,Burnley,away,44,BlockedShot,0.09167341887950897,0.874000015258789,0.34200000762939453,RightFoot,OpenPlay,Pass,Wilson Odobert,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556287,22067,Zeki Amdouni,11701,Burnley,away,45,MissedShots,0.0637822225689888,0.8380000305175781,0.49599998474121093,RightFoot,OpenPlay,None,Lyle Foster,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556288,22067,Wilson Odobert,10822,Burnley,away,46,Goal,0.032121043652296066,0.774000015258789,0.5359999847412109,RightFoot,OpenPlay,Pass,Lyle Foster,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556289,22067,Dara O&#039;Shea,8756,Burnley,away,52,BlockedShot,0.08160088956356049,0.91,0.5,Head,FromCorner,Cross,Mike Trésor,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556291,22067,Sander Berge,8285,Burnley,away,58,MissedShots,0.03654419630765915,0.874000015258789,0.4420000076293945,Head,SetPiece,Cross,Charlie Taylor,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556292,22067,Sander Berge,8285,Burnley,away,65,Goal,0.03757645934820175,0.769000015258789,0.5059999847412109,RightFoot,OpenPlay,Pass,Wilson Odobert,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556296,22067,Sander Berge,8285,Burnley,away,82,MissedShots,0.07384158670902252,0.805,0.504000015258789,RightFoot,OpenPlay,Pass,Mike Trésor,2023-12-23,Fulham,Burnley,Fulham v Burnley,2023
556214,22069,Jacob Brown,11720,Luton,home,3,SavedShot,0.026524443179368973,0.8580000305175781,0.7609999847412109,LeftFoot,OpenPlay,Pass,Amari&#039;i Bell,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556215,22069,Jacob Brown,11720,Luton,home,8,BlockedShot,0.029970204457640648,0.8209999847412109,0.6930000305175781,RightFoot,OpenPlay,Pass,Andros Townsend,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556216,22069,Andros Townsend,775,Luton,home,10,MissedShots,0.01944306679069996,0.7669999694824219,0.3170000076293945,LeftFoot,OpenPlay,BallRecovery,Issa Kabore,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556222,22069,Ross Barkley,592,Luton,home,24,MissedShots,0.05625550448894501,0.9290000152587891,0.519000015258789,Head,FromCorner,Aerial,Alfie Doughty,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556223,22069,Andros Townsend,775,Luton,home,24,Goal,0.7002645134925842,0.9840000152587891,0.46599998474121096,Head,FromCorner,Rebound,Ross Barkley,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556224,22069,Ross Barkley,592,Luton,home,32,ShotOnPost,0.016064215451478958,0.705999984741211,0.5459999847412109,RightFoot,OpenPlay,Pass,Jacob Brown,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
556225,22069,Elijah Adebayo,11718,Luton,home,34,SavedShot,0.3806769847869873,0.8819999694824219,0.4490000152587891,RightFoot,OpenPlay,Throughball,Ross Barkley,2023-12-23,Luton,Newcastle United,Luton v Newcastle United,2023
