league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,away_points,away_expected_points,away_goals,away_xg,away_np_xg,away_np_xg_difference,away_ppda,away_deep_completions,home_points,home_expected_points,home_goals,home_xg,home_np_xg,home_np_xg_difference,home_ppda,home_deep_completions
ENG-Premier League,1920,2019-10-26 Brighton-Everton,1,2019,11734,2019-10-26 15:00:00,220,72,Brighton,Everton,EVE,BRI,0,1.1805,2,1.04723,1.04723,0.655607,11.678571428571429,7,3,1.4703,3,1.15279,0.391623,-0.655607,8.464285714285714,4
ENG-Premier League,1920,2019-10-26 Burnley-Chelsea,1,2019,11735,2019-10-26 17:30:00,92,80,Burnley,Chelsea,CHE,BUR,3,0.495,4,0.988321,0.988321,-1.246619,10.473684210526315,6,0,2.3316,2,2.23494,2.23494,1.246619,15.96,8
ENG-Premier League,1920,2019-10-26 Manchester City-Aston Villa,1,2019,11737,2019-10-26 12:30:00,88,71,Manchester City,Aston Villa,AVL,MCI,0,0.2449,0,0.980145,0.980145,-2.2098950000000004,26.7,3,3,2.6551,3,3.19004,3.19004,2.2098950000000004,8.083333333333334,18
ENG-Premier League,1920,2019-10-26 Watford-Bournemouth,1,2019,11741,2019-10-26 15:00:00,90,73,Watford,Bournemouth,BOU,WAT,1,1.4985,0,0.899526,0.899526,0.22462300000000002,9.368421052631579,3,1,1.1381999999999999,0,0.674903,0.674903,-0.22462300000000002,13.153846153846153,5
ENG-Premier League,1920,2019-10-26 West Ham-Sheffield United,1,2019,11742,2019-10-26 15:00:00,81,238,West Ham,Sheffield United,SHE,WHU,1,0.4991,1,1.16171,1.16171,-1.1771999999999998,14.428571428571429,7,1,2.3030000000000004,1,2.33891,2.33891,1.1771999999999998,10.125,9
ENG-Premier League,1920,2019-10-27 Arsenal-Crystal Palace,1,2019,11733,2019-10-27 16:30:00,83,78,Arsenal,Crystal Palace,CRY,ARS,1,1.6021,2,1.77892,1.01775,-0.5223900000000001,26.3,1,1,1.1002,2,1.54014,1.54014,0.5223900000000001,7.666666666666667,8
ENG-Premier League,1920,2019-10-27 Liverpool-Tottenham,1,2019,11736,2019-10-27 16:30:00,87,82,Liverpool,Tottenham,TOT,LIV,0,0.7543,1,1.35143,1.35143,-0.07591000000000014,32.3,4,3,2.0089,2,2.18851,1.42734,0.07591000000000014,5.068965517241379,13
ENG-Premier League,1920,2019-10-27 Newcastle United-Wolverhampton Wanderers,1,2019,11738,2019-10-27 14:00:00,86,229,Newcastle United,Wolverhampton Wanderers,WOL,NEW,1,2.4101999999999997,1,1.93255,1.93255,1.329446,9.6,6,1,0.4095,1,0.603104,0.603104,-1.329446,38.625,3
ENG-Premier League,1920,2019-10-27 Norwich-Manchester United,1,2019,11739,2019-10-27 16:30:00,79,89,Norwich,Manchester United,MUN,NOR,3,2.9315,3,4.51232,2.98998,2.0975800000000002,9.5,6,0,0.0461,1,0.8924,0.8924,-2.0975800000000002,8.653846153846153,6
ENG-Premier League,1920,2019-11-02 Arsenal-Wolverhampton Wanderers,1,2019,11743,2019-11-02 15:00:00,83,229,Arsenal,Wolverhampton Wanderers,WOL,ARS,1,1.7378,1,1.5103,1.5103,0.48478,11.76,6,1,0.9812,1,1.02552,1.02552,-0.48478,14.071428571428571,9
ENG-Premier League,1920,2019-11-02 Aston Villa-Liverpool,1,2019,11744,2019-11-02 15:00:00,71,87,Aston Villa,Liverpool,LIV,AVL,3,2.4680999999999997,2,2.38824,2.38824,1.6466250000000002,4.4,16,0,0.3756,1,0.741615,0.741615,-1.6466250000000002,20.928571428571427,2
ENG-Premier League,1920,2019-11-02 Bournemouth-Manchester United,1,2019,11745,2019-11-02 12:30:00,73,89,Bournemouth,Manchester United,MUN,BOU,0,0.4305,0,0.641129,0.641129,-1.227491,8.5,4,3,2.382,1,1.86862,1.86862,1.227491,8.25925925925926,3
ENG-Premier League,1920,2019-11-02 Brighton-Norwich,1,2019,11746,2019-11-02 15:00:00,220,79,Brighton,Norwich,NOR,BRI,0,0.17709999999999998,0,0.455082,0.455082,-2.199878,15.210526315789474,5,3,2.7289,2,2.65496,2.65496,2.199878,6.967741935483871,15
ENG-Premier League,1920,2019-11-02 Manchester City-Southampton,1,2019,11749,2019-11-02 15:00:00,88,74,Manchester City,Southampton,SOU,MCI,0,0.11629999999999999,1,0.893889,0.893889,-2.467431,17.75,2,3,2.8097,2,3.36132,3.36132,2.467431,3.1923076923076925,31
ENG-Premier League,1920,2019-11-02 Sheffield United-Burnley,1,2019,11750,2019-11-02 15:00:00,238,92,Sheffield United,Burnley,BUR,SHE,0,0.25980000000000003,0,0.716613,0.716613,-1.8673069999999998,8.5,3,3,2.6151,3,2.58392,2.58392,1.8673069999999998,17.714285714285715,6
ENG-Premier League,1920,2019-11-02 Watford-Chelsea,1,2019,11751,2019-11-02 17:30:00,90,80,Watford,Chelsea,CHE,WAT,3,1.8825000000000003,2,2.18313,2.18313,1.4699019999999998,11.263157894736842,8,0,0.8637,1,1.4744,0.713228,-1.4699019999999998,20.2,6
ENG-Premier League,1920,2019-11-02 West Ham-Newcastle United,1,2019,11752,2019-11-02 15:00:00,81,86,West Ham,Newcastle United,NEW,WHU,3,1.6709999999999998,3,1.93192,1.93192,0.39595,14.470588235294118,5,0,1.0710000000000002,2,1.53597,1.53597,-0.39595,4.166666666666667,17
ENG-Premier League,1920,2019-11-03 Crystal Palace-Leicester,1,2019,11747,2019-11-03 14:00:00,78,75,Crystal Palace,Leicester,LEI,CRY,3,1.8316,2,0.981167,0.981167,0.538257,6.413793103448276,5,0,0.8167,0,0.44291,0.44291,-0.538257,17.8,5
ENG-Premier League,1920,2019-11-03 Everton-Tottenham,1,2019,11748,2019-11-03 16:30:00,72,82,Everton,Tottenham,TOT,EVE,1,0.46,1,0.243393,0.243393,-0.9119269999999999,10.222222222222221,1,1,2.2648,1,1.15532,1.15532,0.9119269999999999,11.24,8
ENG-Premier League,1920,2019-11-08 Norwich-Watford,1,2019,11757,2019-11-08 20:00:00,79,90,Norwich,Watford,WAT,NOR,3,1.9645,2,1.36017,1.36017,0.7391300000000001,15.545454545454545,3,0,0.7555000000000001,0,0.62104,0.62104,-0.7391300000000001,7.578947368421052,11
ENG-Premier League,1920,2019-11-09 Burnley-West Ham,1,2019,11753,2019-11-09 15:00:00,92,81,Burnley,West Ham,WHU,BUR,0,0.214,0,0.474281,0.474281,-1.941519,5.708333333333333,5,3,2.6809000000000003,3,2.4158,2.4158,1.941519,9.083333333333334,5
ENG-Premier League,1920,2019-11-09 Chelsea-Crystal Palace,1,2019,11754,2019-11-09 12:30:00,80,78,Chelsea,Crystal Palace,CRY,CHE,0,0.0769,0,0.479488,0.479488,-2.809542,13.91304347826087,3,3,2.875,2,3.28903,3.28903,2.809542,7.75,11
ENG-Premier League,1920,2019-11-09 Leicester-Arsenal,1,2019,11762,2019-11-09 17:30:00,75,83,Leicester,Arsenal,ARS,LEI,0,1.0485,0,0.961339,0.961339,-0.4092109999999999,17.142857142857142,10,3,1.6416000000000002,2,1.37055,1.37055,0.4092109999999999,8.088235294117647,14
ENG-Premier League,1920,2019-11-09 Newcastle United-Bournemouth,1,2019,11756,2019-11-09 15:00:00,86,73,Newcastle United,Bournemouth,BOU,NEW,0,1.0846,1,1.9213,1.9213,-0.4093,7.823529411764706,10,3,1.6707999999999998,2,2.3306,2.3306,0.4093,18.88235294117647,5
ENG-Premier League,1920,2019-11-09 Southampton-Everton,1,2019,11758,2019-11-09 15:00:00,74,72,Southampton,Everton,EVE,SOU,3,2.3575,2,2.08883,2.08883,1.3465490000000002,6.516129032258065,6,0,0.4354,1,0.742281,0.742281,-1.3465490000000002,9.941176470588236,1
ENG-Premier League,1920,2019-11-09 Tottenham-Sheffield United,1,2019,11759,2019-11-09 15:00:00,82,238,Tottenham,Sheffield United,SHE,TOT,1,0.8906000000000001,1,0.923443,0.923443,-0.586957,11.517241379310345,6,1,1.844,1,1.5104,1.5104,0.586957,9.529411764705882,4
ENG-Premier League,1920,2019-11-10 Liverpool-Manchester City,1,2019,11755,2019-11-10 16:30:00,87,88,Liverpool,Manchester City,MCI,LIV,0,1.4857,1,1.48104,1.48104,0.14913999999999983,12.047619047619047,9,3,1.2262,3,1.3319,1.3319,-0.14913999999999983,20.46153846153846,6
ENG-Premier League,1920,2019-11-10 Manchester United-Brighton,1,2019,11761,2019-11-10 14:00:00,89,220,Manchester United,Brighton,BRI,MUN,0,0.1845,1,1.1342,1.1342,-2.51879,5.314285714285714,2,3,2.7327,3,3.65299,3.65299,2.51879,11.961538461538462,9
ENG-Premier League,1920,2019-11-10 Wolverhampton Wanderers-Aston Villa,1,2019,11760,2019-11-10 14:00:00,229,71,Wolverhampton Wanderers,Aston Villa,AVL,WOL,0,0.31610000000000005,1,0.473225,0.473225,-1.625685,6.3,0,3,2.5328000000000004,2,2.09891,2.09891,1.625685,6.59375,8
ENG-Premier League,1920,2019-11-23 Arsenal-Southampton,1,2019,11763,2019-11-23 15:00:00,83,74,Arsenal,Southampton,SOU,ARS,1,2.078,2,2.60312,1.68664,0.07840999999999987,7.3428571428571425,10,1,0.7111999999999999,2,1.60823,1.60823,-0.07840999999999987,6.0,3
ENG-Premier League,1920,2019-11-23 Bournemouth-Wolverhampton Wanderers,1,2019,11765,2019-11-23 15:00:00,73,229,Bournemouth,Wolverhampton Wanderers,WOL,BOU,3,1.7279,2,1.2765,1.2765,0.42671099999999995,13.7,7,0,0.9449000000000001,1,0.849789,0.849789,-0.42671099999999995,14.043478260869565,3
ENG-Premier League,1920,2019-11-23 Brighton-Leicester,1,2019,11766,2019-11-23 15:00:00,220,75,Brighton,Leicester,LEI,BRI,3,2.8392,2,3.50917,2.748,1.9632940000000003,27.0,9,0,0.1059,0,0.784706,0.784706,-1.9632940000000003,16.466666666666665,8
ENG-Premier League,1920,2019-11-23 Crystal Palace-Liverpool,1,2019,11767,2019-11-23 15:00:00,78,87,Crystal Palace,Liverpool,LIV,CRY,3,1.8781,2,1.64291,1.64291,0.61985,10.11111111111111,11,0,0.8560000000000001,1,1.02306,1.02306,-0.61985,21.923076923076923,8
ENG-Premier League,1920,2019-11-23 Everton-Norwich,1,2019,11768,2019-11-23 15:00:00,72,79,Everton,Norwich,NOR,EVE,3,2.1512000000000002,2,1.80849,1.80849,0.9957969999999999,8.217391304347826,4,0,0.638,0,0.812693,0.812693,-0.9957969999999999,5.956521739130435,15
ENG-Premier League,1920,2019-11-23 Manchester City-Chelsea,1,2019,11769,2019-11-23 17:30:00,88,80,Manchester City,Chelsea,CHE,MCI,0,0.9977,1,0.820474,0.820474,-0.4154859999999999,18.63157894736842,6,3,1.6982,2,1.23596,1.23596,0.4154859999999999,16.333333333333332,14
ENG-Premier League,1920,2019-11-23 Watford-Burnley,1,2019,11771,2019-11-23 15:00:00,90,92,Watford,Burnley,BUR,WAT,3,2.6123,3,2.66281,1.90164,0.999256,11.625,2,0,0.275,0,0.902384,0.902384,-0.999256,5.947368421052632,5
ENG-Premier League,1920,2019-11-23 West Ham-Tottenham,1,2019,11772,2019-11-23 12:30:00,81,82,West Ham,Tottenham,TOT,WHU,3,2.5092,3,2.20681,2.20681,1.545361,9.08695652173913,3,0,0.3375,2,0.661449,0.661449,-1.545361,11.333333333333334,6
ENG-Premier League,1920,2019-11-24 Sheffield United-Manchester United,1,2019,11770,2019-11-24 16:30:00,238,89,Sheffield United,Manchester United,MUN,SHE,1,1.1348,3,1.33065,1.33065,-0.2295999999999998,8.631578947368421,6,1,1.5623,3,1.56025,1.56025,0.2295999999999998,10.483870967741936,3
ENG-Premier League,1920,2019-11-25 Aston Villa-Newcastle United,1,2019,11764,2019-11-25 20:00:00,71,86,Aston Villa,Newcastle United,NEW,AVL,0,0.2289,0,0.69784,0.69784,-2.00066,17.6,3,3,2.6628,2,2.6985,2.6985,2.00066,7.333333333333333,14
ENG-Premier League,1920,2019-11-30 Burnley-Crystal Palace,1,2019,11773,2019-11-30 15:00:00,92,78,Burnley,Crystal Palace,CRY,BUR,3,0.6598,2,0.936732,0.936732,-0.914168,7.291666666666667,6,0,2.0956,0,1.8509,1.8509,0.914168,8.375,5
ENG-Premier League,1920,2019-11-30 Chelsea-West Ham,1,2019,11774,2019-11-30 15:00:00,80,81,Chelsea,West Ham,WHU,CHE,3,0.39330000000000004,1,1.12034,1.12034,-1.6115100000000002,11.205882352941176,3,0,2.451,0,2.73185,2.73185,1.6115100000000002,11.357142857142858,6
ENG-Premier League,1920,2019-11-30 Liverpool-Brighton,1,2019,11776,2019-11-30 15:00:00,87,220,Liverpool,Brighton,BRI,LIV,0,0.9274,1,0.867601,0.867601,-0.500719,15.055555555555555,3,3,1.7929,2,1.36832,1.36832,0.500719,14.916666666666666,11
ENG-Premier League,1920,2019-11-30 Newcastle United-Manchester City,1,2019,11777,2019-11-30 12:30:00,86,88,Newcastle United,Manchester City,MCI,NEW,1,2.7869,2,2.44389,2.44389,2.2356380000000002,4.115384615384615,12,1,0.1259,2,0.208252,0.208252,-2.2356380000000002,38.55555555555556,2
ENG-Premier League,1920,2019-11-30 Southampton-Watford,1,2019,11778,2019-11-30 17:30:00,74,90,Southampton,Watford,WAT,SOU,0,0.23099999999999998,1,0.504005,0.504005,-1.463095,14.2,5,3,2.6235,2,1.9671,1.9671,1.463095,7.555555555555555,8
ENG-Premier League,1920,2019-11-30 Tottenham-Bournemouth,1,2019,11779,2019-11-30 15:00:00,82,73,Tottenham,Bournemouth,BOU,TOT,0,0.3314,2,1.02949,1.02949,-1.9024,8.5625,6,3,2.5444999999999998,3,2.93189,2.93189,1.9024,8.88888888888889,9
ENG-Premier League,1920,2019-12-01 Leicester-Everton,1,2019,11775,2019-12-01 16:30:00,75,72,Leicester,Everton,EVE,LEI,0,0.7024999999999999,1,1.24986,1.24986,-0.99362,18.35,1,3,2.0822,2,2.24348,2.24348,0.99362,5.608695652173913,9
ENG-Premier League,1920,2019-12-01 Manchester United-Aston Villa,1,2019,11782,2019-12-01 16:30:00,89,71,Manchester United,Aston Villa,AVL,MUN,1,0.9371999999999999,2,1.29701,1.29701,-0.5510299999999999,12.0,3,1,1.7835,2,1.84804,1.84804,0.5510299999999999,6.6521739130434785,13
ENG-Premier League,1920,2019-12-01 Norwich-Arsenal,1,2019,11781,2019-12-01 14:00:00,79,83,Norwich,Arsenal,ARS,NOR,1,2.3135,2,1.96157,1.20044,0.38984399999999997,7.884615384615385,10,1,0.4955,2,0.810596,0.810596,-0.38984399999999997,24.666666666666668,2
ENG-Premier League,1920,2019-12-01 Wolverhampton Wanderers-Sheffield United,1,2019,11780,2019-12-01 14:00:00,229,238,Wolverhampton Wanderers,Sheffield United,SHE,WOL,1,1.5085000000000002,1,1.47296,1.47296,0.19874000000000014,7.891891891891892,8,1,1.2178,1,1.27422,1.27422,-0.19874000000000014,7.571428571428571,4
ENG-Premier League,1920,2019-12-03 Burnley-Manchester City,1,2019,11784,2019-12-03 20:15:00,92,88,Burnley,Manchester City,MCI,BUR,3,2.7468000000000004,4,2.56057,2.56057,2.074022,11.2,13,0,0.16410000000000002,1,0.486548,0.486548,-2.074022,25.9375,3
ENG-Premier League,1920,2019-12-03 Crystal Palace-Bournemouth,1,2019,11791,2019-12-03 19:30:00,78,73,Crystal Palace,Bournemouth,BOU,CRY,0,1.186,0,0.342799,0.342799,-0.040964,5.619047619047619,10,3,1.2658,1,0.383763,0.383763,0.040964,20.333333333333332,6
ENG-Premier League,1920,2019-12-04 Chelsea-Aston Villa,1,2019,11789,2019-12-04 19:30:00,80,71,Chelsea,Aston Villa,AVL,CHE,0,0.6134,1,0.86086,0.86086,-1.11654,13.892857142857142,2,3,2.1673999999999998,2,1.9774,1.9774,1.11654,6.961538461538462,14
ENG-Premier League,1920,2019-12-04 Leicester-Watford,1,2019,11785,2019-12-04 19:30:00,75,90,Leicester,Watford,WAT,LEI,0,0.0991,0,0.199733,0.199733,-1.326457,13.541666666666666,4,3,2.8303000000000003,2,2.28735,1.52619,1.326457,7.190476190476191,9
ENG-Premier League,1920,2019-12-04 Liverpool-Everton,1,2019,11792,2019-12-04 20:15:00,87,72,Liverpool,Everton,EVE,LIV,0,0.9361,2,1.76453,1.76453,-0.64944,9.0,6,3,1.831,5,2.41397,2.41397,0.64944,9.68421052631579,10
ENG-Premier League,1920,2019-12-04 Manchester United-Tottenham,1,2019,11788,2019-12-04 19:30:00,89,82,Manchester United,Tottenham,TOT,MUN,0,0.5272,1,0.542315,0.542315,-0.17338399999999998,8.481481481481481,2,3,2.2216,2,1.47683,0.715699,0.17338399999999998,7.368421052631579,1
ENG-Premier League,1920,2019-12-04 Southampton-Norwich,1,2019,11790,2019-12-04 19:30:00,74,79,Southampton,Norwich,NOR,SOU,0,0.523,1,0.896647,0.896647,-1.1056730000000001,13.833333333333334,3,3,2.2681,2,2.00232,2.00232,1.1056730000000001,9.305555555555555,9
ENG-Premier League,1920,2019-12-04 Wolverhampton Wanderers-West Ham,1,2019,11787,2019-12-04 19:30:00,229,81,Wolverhampton Wanderers,West Ham,WHU,WOL,0,0.4048,0,0.501977,0.501977,-1.3203930000000001,9.846153846153847,4,3,2.4001,2,1.82237,1.82237,1.3203930000000001,9.258064516129032,5
ENG-Premier League,1920,2019-12-05 Arsenal-Brighton,1,2019,11783,2019-12-05 20:15:00,83,220,Arsenal,Brighton,BRI,ARS,3,1.7993999999999999,2,1.53446,1.53446,0.5690829999999999,8.392857142857142,4,0,0.9438,1,0.965377,0.965377,-0.5690829999999999,13.9375,6
ENG-Premier League,1920,2019-12-05 Sheffield United-Newcastle United,1,2019,11786,2019-12-05 19:30:00,238,86,Sheffield United,Newcastle United,NEW,SHE,3,0.8197,2,0.533775,0.533775,-0.557975,60.0,3,0,1.846,0,1.09175,1.09175,0.557975,7.3125,13
ENG-Premier League,1920,2019-12-07 Bournemouth-Liverpool,1,2019,11794,2019-12-07 15:00:00,73,87,Bournemouth,Liverpool,LIV,BOU,3,2.9126,3,3.04446,3.04446,2.889852,9.352941176470589,19,0,0.0506,0,0.154608,0.154608,-2.889852,43.916666666666664,2
ENG-Premier League,1920,2019-12-07 Everton-Chelsea,1,2019,11796,2019-12-07 12:30:00,72,80,Everton,Chelsea,CHE,EVE,0,0.8073,1,1.25734,1.25734,-0.7815800000000002,4.611111111111111,17,3,1.9575000000000002,3,2.03892,2.03892,0.7815800000000002,8.974358974358974,5
ENG-Premier League,1920,2019-12-07 Manchester City-Manchester United,1,2019,11797,2019-12-07 17:30:00,88,89,Manchester City,Manchester United,MUN,MCI,3,1.0968,2,1.63385,0.872683,-1.198397,20.846153846153847,8,0,1.6560000000000001,1,2.07108,2.07108,1.198397,3.742857142857143,23
ENG-Premier League,1920,2019-12-07 Tottenham-Burnley,1,2019,11800,2019-12-07 15:00:00,82,92,Tottenham,Burnley,BUR,TOT,0,0.4508,0,1.08645,1.08645,-1.3103900000000002,11.296296296296296,1,3,2.3573,5,2.39684,2.39684,1.3103900000000002,11.0,3
ENG-Premier League,1920,2019-12-07 Watford-Crystal Palace,1,2019,11801,2019-12-07 15:00:00,90,78,Watford,Crystal Palace,CRY,WAT,1,0.2552,0,0.210746,0.210746,-1.3605740000000002,9.05,2,1,2.5715000000000003,0,1.57132,1.57132,1.3605740000000002,10.5,7
ENG-Premier League,1920,2019-12-08 Aston Villa-Leicester,1,2019,11793,2019-12-08 14:00:00,71,75,Aston Villa,Leicester,LEI,AVL,3,2.8034999999999997,4,4.03286,4.03286,2.79145,4.296296296296297,17,0,0.1341,1,1.24141,1.24141,-2.79145,8.666666666666666,12
ENG-Premier League,1920,2019-12-08 Brighton-Wolverhampton Wanderers,1,2019,11795,2019-12-08 16:30:00,220,229,Brighton,Wolverhampton Wanderers,WOL,BRI,1,2.0971,2,1.87208,1.87208,0.9204589999999999,23.133333333333333,11,1,0.6745,2,0.951621,0.951621,-0.9204589999999999,5.866666666666666,6
ENG-Premier League,1920,2019-12-08 Newcastle United-Southampton,1,2019,11798,2019-12-08 14:00:00,86,74,Newcastle United,Southampton,SOU,NEW,0,1.9841000000000002,1,1.89255,1.89255,0.78806,4.866666666666666,6,3,0.761,2,1.10449,1.10449,-0.78806,13.8,3
ENG-Premier League,1920,2019-12-08 Norwich-Sheffield United,1,2019,11799,2019-12-08 14:00:00,79,238,Norwich,Sheffield United,SHE,NOR,3,1.4471999999999998,2,0.712899,0.712899,0.12709399999999993,11.12,2,0,1.1511,1,0.585805,0.585805,-0.12709399999999993,12.375,7
ENG-Premier League,1920,2019-12-09 West Ham-Arsenal,1,2019,11802,2019-12-09 20:00:00,81,83,West Ham,Arsenal,ARS,WHU,3,2.4088000000000003,3,1.79181,1.79181,1.269963,23.166666666666668,7,0,0.40509999999999996,1,0.521847,0.521847,-1.269963,12.135135135135135,4
ENG-Premier League,1920,2019-12-14 Burnley-Newcastle United,1,2019,11804,2019-12-14 15:00:00,92,86,Burnley,Newcastle United,NEW,BUR,0,0.9981,0,1.08726,1.08726,-0.3487600000000002,10.45,2,3,1.6641,1,1.43602,1.43602,0.3487600000000002,7.148148148148148,2
ENG-Premier League,1920,2019-12-14 Chelsea-Bournemouth,1,2019,11805,2019-12-14 15:00:00,80,73,Chelsea,Bournemouth,BOU,CHE,3,0.8432,1,1.20777,1.20777,-0.8134199999999998,17.210526315789473,3,0,1.9274,0,2.02119,2.02119,0.8134199999999998,4.533333333333333,6
ENG-Premier League,1920,2019-12-14 Leicester-Norwich,1,2019,11807,2019-12-14 15:00:00,75,79,Leicester,Norwich,NOR,LEI,1,1.4792,1,1.16408,1.16408,0.0998699999999999,11.5,7,1,1.217,1,1.06421,1.06421,-0.0998699999999999,7.033333333333333,5
ENG-Premier League,1920,2019-12-14 Liverpool-Watford,1,2019,11808,2019-12-14 12:30:00,87,90,Liverpool,Watford,WAT,LIV,0,0.9172,0,1.01166,1.01166,-0.55508,17.772727272727273,7,3,1.8184,2,1.56674,1.56674,0.55508,5.038461538461538,10
ENG-Premier League,1920,2019-12-14 Sheffield United-Aston Villa,1,2019,11810,2019-12-14 15:00:00,238,71,Sheffield United,Aston Villa,AVL,SHE,0,0.591,0,0.97258,0.211411,-1.6765889999999999,10.85,1,3,2.1525,2,1.888,1.888,1.6765889999999999,8.0,13
ENG-Premier League,1920,2019-12-14 Southampton-West Ham,1,2019,11811,2019-12-14 17:30:00,74,81,Southampton,West Ham,WHU,SOU,3,1.3766,1,0.90324,0.90324,0.097356,11.95,8,0,1.2782,0,0.805884,0.805884,-0.097356,7.722222222222222,7
ENG-Premier League,1920,2019-12-15 Arsenal-Manchester City,1,2019,11803,2019-12-15 16:30:00,83,88,Arsenal,Manchester City,MCI,ARS,3,2.5225999999999997,3,1.69553,1.69553,1.41392,8.513513513513514,6,0,0.30169999999999997,0,0.28161,0.28161,-1.41392,18.130434782608695,1
ENG-Premier League,1920,2019-12-15 Manchester United-Everton,1,2019,11809,2019-12-15 14:00:00,89,72,Manchester United,Everton,EVE,MUN,1,0.39990000000000003,1,0.276759,0.276759,-1.2065110000000001,11.25,2,1,2.3757,1,1.48327,1.48327,1.2065110000000001,8.909090909090908,4
ENG-Premier League,1920,2019-12-15 Wolverhampton Wanderers-Tottenham,1,2019,11812,2019-12-15 14:00:00,229,82,Wolverhampton Wanderers,Tottenham,TOT,WOL,3,1.6016,2,0.989205,0.989205,0.270536,8.692307692307692,10,0,1.0598,1,0.718669,0.718669,-0.270536,6.67741935483871,8
ENG-Premier League,1920,2019-12-16 Crystal Palace-Brighton,1,2019,11806,2019-12-16 19:45:00,78,220,Crystal Palace,Brighton,BRI,CRY,1,2.7738,1,2.48355,2.48355,1.9986910000000002,5.25,11,1,0.1452,1,0.484859,0.484859,-1.9986910000000002,19.3125,5
ENG-Premier League,1920,2019-12-21 Aston Villa-Southampton,1,2019,11813,2019-12-21 15:00:00,71,74,Aston Villa,Southampton,SOU,AVL,3,2.5233,3,2.63444,2.63444,1.713386,12.0,5,0,0.3435,1,0.921054,0.921054,-1.713386,10.4375,6
ENG-Premier League,1920,2019-12-21 Bournemouth-Burnley,1,2019,11814,2019-12-21 15:00:00,73,92,Bournemouth,Burnley,BUR,BOU,3,1.1229,1,0.144318,0.144318,0.005786000000000013,8.392857142857142,0,0,1.1115,0,0.138532,0.138532,-0.005786000000000013,5.555555555555555,6
ENG-Premier League,1920,2019-12-21 Brighton-Sheffield United,1,2019,11815,2019-12-21 15:00:00,220,238,Brighton,Sheffield United,SHE,BRI,3,2.4205,1,1.65933,1.65933,1.230959,20.22222222222222,1,0,0.3871,0,0.428371,0.428371,-1.230959,8.533333333333333,9
ENG-Premier League,1920,2019-12-21 Everton-Arsenal,1,2019,11816,2019-12-21 12:30:00,72,83,Everton,Arsenal,ARS,EVE,1,1.7956,0,0.881818,0.881818,0.395295,8.043478260869565,1,1,0.8431,0,0.486523,0.486523,-0.395295,12.423076923076923,8
ENG-Premier League,1920,2019-12-21 Manchester City-Leicester,1,2019,11817,2019-12-21 17:30:00,88,75,Manchester City,Leicester,LEI,MCI,0,0.1476,1,1.01388,1.01388,-1.81638,32.916666666666664,0,3,2.781,3,3.59139,2.83026,1.81638,8.625,17
ENG-Premier League,1920,2019-12-21 Newcastle United-Crystal Palace,1,2019,11818,2019-12-21 15:00:00,86,78,Newcastle United,Crystal Palace,CRY,NEW,0,1.524,0,0.985368,0.985368,0.271,8.652173913043478,14,3,1.1211,1,0.714368,0.714368,-0.271,12.5,6
ENG-Premier League,1920,2019-12-21 Norwich-Wolverhampton Wanderers,1,2019,11819,2019-12-21 15:00:00,79,229,Norwich,Wolverhampton Wanderers,WOL,NOR,3,1.6819,2,1.65224,1.65224,0.3868799999999999,9.461538461538462,2,0,1.0513,1,1.26536,1.26536,-0.3868799999999999,14.588235294117647,4
ENG-Premier League,1920,2019-12-22 Tottenham-Chelsea,1,2019,11820,2019-12-22 16:30:00,82,80,Tottenham,Chelsea,CHE,TOT,3,2.4938000000000002,2,1.49374,0.732575,0.455908,10.4,8,0,0.314,0,0.276667,0.276667,-0.455908,12.782608695652174,7
ENG-Premier League,1920,2019-12-22 Watford-Manchester United,1,2019,11821,2019-12-22 14:00:00,90,89,Watford,Manchester United,MUN,WAT,0,1.3005,0,1.5309,1.5309,0.6991599999999999,5.416666666666667,8,3,1.4184,2,1.59291,0.83174,-0.6991599999999999,8.875,8
ENG-Premier League,1920,2019-12-26 Aston Villa-Norwich,1,2019,11823,2019-12-26 15:00:00,71,79,Aston Villa,Norwich,NOR,AVL,0,2.0065,0,1.45005,1.45005,0.795856,9.222222222222221,3,3,0.7351000000000001,1,0.654194,0.654194,-0.795856,11.521739130434783,4
ENG-Premier League,1920,2019-12-26 Bournemouth-Arsenal,1,2019,11824,2019-12-26 15:00:00,73,83,Bournemouth,Arsenal,ARS,BOU,1,1.2271999999999998,1,1.42464,1.42464,-0.12999000000000005,7.653846153846154,13,1,1.4987000000000001,1,1.55463,1.55463,0.12999000000000005,23.8,9
ENG-Premier League,1920,2019-12-26 Chelsea-Southampton,1,2019,11825,2019-12-26 15:00:00,80,74,Chelsea,Southampton,SOU,CHE,3,1.4689,2,0.981321,0.981321,0.12134800000000001,12.535714285714286,2,0,1.1896,0,0.859973,0.859973,-0.12134800000000001,5.111111111111111,10
ENG-Premier League,1920,2019-12-26 Crystal Palace-West Ham,1,2019,11826,2019-12-26 15:00:00,78,81,Crystal Palace,West Ham,WHU,CRY,0,0.44730000000000003,1,0.796338,0.796338,-1.345612,9.909090909090908,8,3,2.3714999999999997,2,2.14195,2.14195,1.345612,9.941176470588236,12
