league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,2122,Leicester,Wilfred Ndidi,1,2021,75,5545,D M S,19,1621,0,0.5835882108658552,0,0.5835882108658552,0,0.07641300186514854,14,2,4,0,4.509538160637021,4.185820620507002
ENG-Premier League,2122,Leicester,Youri Tielemans,1,2021,75,5956,M S,32,2638,6,4.266476510092616,4,2.744143282994628,4,4.3065823297947645,59,37,3,0,14.259323631413281,8.546899825334549
ENG-Premier League,2122,Liverpool,Alex Oxlade-Chamberlain,1,2021,87,966,F M S,17,783,2,1.1809539999812841,2,1.1809539999812841,1,1.2662958838045597,21,10,0,0,5.64299226924777,3.5401283148676157
ENG-Premier League,2122,Liverpool,Alisson,1,2021,87,1257,GK,36,3240,0,0.0,0,0.0,1,0.1280680000782013,0,1,0,0,9.494233330711722,9.366165360435843
ENG-Premier League,2122,Liverpool,Andrew Robertson,1,2021,87,1688,D,29,2550,3,2.2711895797401667,3,2.2711895797401667,10,6.197530032135546,19,55,5,1,18.619658298790455,14.27739267796278
ENG-Premier League,2122,Liverpool,Caoimhin Kelleher,1,2021,87,7904,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.33267999440431595,0.33267999440431595
ENG-Premier League,2122,Liverpool,Curtis Jones,1,2021,87,6665,M S,15,869,1,0.8281115936115384,1,0.8281115936115384,1,0.6779237166047096,20,11,0,0,4.340758312493563,3.2194954212754965
ENG-Premier League,2122,Liverpool,Diogo Jota,1,2021,87,6854,F S,35,2401,15,17.34798476099968,15,17.34798476099968,4,5.874588536098599,90,40,3,0,25.77840629965067,6.919248638674617
ENG-Premier League,2122,Liverpool,Divock Origi,1,2021,87,484,S,7,104,3,1.675460308790207,3,1.675460308790207,0,0.0,10,0,0,0,1.5212998986244202,0.38768139854073524
ENG-Premier League,2122,Liverpool,Fabinho,1,2021,87,3420,M S,29,2320,5,5.033523061312735,3,3.511185065843165,1,1.262206269428134,21,17,7,0,10.567334730178118,9.501623323187232
ENG-Premier League,2122,Liverpool,Harvey Elliott,1,2021,87,7546,M S,6,348,0,0.6139416918158531,0,0.6139416918158531,0,0.5197128988802433,10,9,0,0,3.1572379767894745,2.2090619802474976
ENG-Premier League,2122,Liverpool,Ibrahima Konaté,1,2021,87,6326,D,11,990,0,0.20516260154545307,0,0.20516260154545307,0,0.0,4,0,2,0,3.758265731856227,3.758265731856227
ENG-Premier League,2122,Liverpool,James Milner,1,2021,87,489,D M S,24,836,0,0.34471179731190205,0,0.34471179731190205,1,2.1824410259723663,10,22,2,0,7.414488084614277,6.516797125339508
ENG-Premier League,2122,Liverpool,Joel Matip,1,2021,87,332,D,31,2790,3,2.720767354592681,3,2.720767354592681,3,2.078828541561961,34,12,2,0,15.503671199083328,13.809814861044288
ENG-Premier League,2122,Liverpool,Jordan Henderson,1,2021,87,605,M S,35,2616,2,1.3726868210360408,2,1.3726868210360408,5,4.195082722231746,31,37,3,0,18.98278469592333,15.453528169542551
ENG-Premier League,2122,Liverpool,Joseph Gomez,1,2021,87,987,D S,8,333,0,0.013465600088238716,0,0.013465600088238716,1,0.7109510749578476,1,3,2,0,2.6574090123176575,1.9875343963503838
ENG-Premier League,2122,Liverpool,Kaide Gordon,1,2021,87,10118,S,1,7,0,0.49112099409103394,0,0.49112099409103394,0,0.0,1,0,0,0,0.49112099409103394,0.0
ENG-Premier League,2122,Liverpool,Konstantinos Tsimikas,1,2021,87,8852,D S,13,866,0,0.6705739852041006,0,0.6705739852041006,2,2.1310061253607273,8,25,3,0,6.504660248756409,5.575182115659118
ENG-Premier League,2122,Liverpool,Luis Díaz,1,2021,87,10408,F S,13,962,4,4.276757774874568,4,4.276757774874568,3,2.175987700931728,38,20,0,0,8.961288705468178,3.449203735217452
ENG-Premier League,2122,Liverpool,Mohamed Salah,1,2021,87,1250,F S,35,2757,23,24.364288866519928,18,19.79727490246296,13,9.790822226554155,139,62,1,0,32.15880052000284,11.22197961062193
ENG-Premier League,2122,Liverpool,Naby Keita,1,2021,87,5247,M S,23,1181,3,2.1447856165468693,3,2.1447856165468693,1,1.812413688749075,26,15,3,0,7.787591747939587,5.404158726334572
ENG-Premier League,2122,Liverpool,Neco Williams,1,2021,87,8204,S,1,6,0,0.0,0,0.0,1,0.5961819887161255,0,1,0,0,0.5961819887161255,0.5961819887161255
ENG-Premier League,2122,Liverpool,Roberto Firmino,1,2021,87,482,F S,20,979,5,5.253263216465712,5,5.253263216465712,4,2.2188239628449082,30,16,3,0,11.997239541262388,5.707365166395903
ENG-Premier League,2122,Liverpool,Sadio Mané,1,2021,87,838,F S,34,2833,16,16.82961556315422,16,16.82961556315422,2,5.269158905372024,98,39,5,0,28.448098309338093,11.072973331436515
ENG-Premier League,2122,Liverpool,Takumi Minamino,1,2021,87,8239,F S,11,162,3,1.763352945446968,3,1.763352945446968,0,0.5603136941790581,7,2,1,0,2.6374892964959145,0.3138282969594002
ENG-Premier League,2122,Liverpool,Thiago Alcántara,1,2021,87,229,M S,25,1531,1,1.6294421814382076,1,1.6294421814382076,4,2.5759720746427774,25,29,2,0,12.86691565066576,10.548432012088597
ENG-Premier League,2122,Liverpool,Trent Alexander-Arnold,1,2021,87,1791,D,32,2856,2,2.192071607336402,2,2.192071607336402,12,12.68763641640544,51,90,2,0,21.091294214129448,11.988933326676488
ENG-Premier League,2122,Liverpool,Tyler Morton,1,2021,87,10091,M S,2,68,0,0.0,0,0.0,0,0.0,0,0,1,0,0.02863050065934658,0.02863050065934658
ENG-Premier League,2122,Liverpool,Virgil van Dijk,1,2021,87,833,D,34,3060,3,2.1695868838578463,3,2.1695868838578463,1,1.5573332104831934,35,9,3,0,16.267572289332747,16.187643237411976
ENG-Premier League,2122,Manchester City,Aymeric Laporte,1,2021,88,2498,D,33,2848,4,4.454536762088537,4,4.454536762088537,0,0.6116274017840624,35,9,5,1,18.63745391741395,18.220567310228944
ENG-Premier League,2122,Manchester City,Benjamin Mendy,1,2021,88,3389,D,1,80,0,0.0,0,0.0,0,0.2885279953479767,0,2,0,0,0.1654050052165985,0.13293099403381348
ENG-Premier League,2122,Manchester City,Bernardo Silva,1,2021,88,3635,F M S,35,2865,8,7.771977653726935,8,7.771977653726935,4,6.567136766389012,48,59,6,0,25.98423945903778,14.36224857904017
ENG-Premier League,2122,Manchester City,CJ Egan-Riley,1,2021,88,10174,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Manchester City,Cole Palmer,1,2021,88,8497,F S,4,123,0,0.2807210087776184,0,0.2807210087776184,0,0.4464449882507324,4,2,0,0,2.009626030921936,1.3054470047354698
ENG-Premier League,2122,Manchester City,Ederson,1,2021,88,6054,GK,37,3330,0,0.0,0,0.0,0,0.0,0,0,3,0,9.95296686142683,9.95296686142683
ENG-Premier League,2122,Manchester City,Fernandinho,1,2021,88,614,D M S,19,943,2,1.6060919929295778,2,1.6060919929295778,1,1.3410828318446875,18,10,1,0,6.324194855988026,5.782822389155626
ENG-Premier League,2122,Manchester City,Ferrán Torres,1,2021,88,6441,F,4,308,2,2.512162998318672,2,2.512162998318672,1,0.02164440043270588,13,1,0,0,2.4304743483662605,1.1770952492952347
ENG-Premier League,2122,Manchester City,Gabriel Jesus,1,2021,88,5543,F M S,28,1885,8,10.153561741113663,7,9.392391830682755,8,5.913651751354337,64,38,1,0,19.491168478503823,6.3471613842993975
ENG-Premier League,2122,Manchester City,Ilkay Gündogan,1,2021,88,314,M S,27,1852,8,9.720699042081833,8,9.720699042081833,4,4.720962079241872,55,37,1,0,21.329152438789606,8.763398695737123
ENG-Premier League,2122,Manchester City,Jack Grealish,1,2021,88,675,F M S,26,1929,3,5.53242839500308,3,5.53242839500308,3,5.456195579841733,44,52,3,0,18.398098289966583,9.633637011051178
ENG-Premier League,2122,Manchester City,James McAtee,1,2021,88,10126,S,2,15,0,0.08864869922399521,0,0.08864869922399521,0,0.0,1,0,0,0,0.08864869922399521,0.0
ENG-Premier League,2122,Manchester City,John Stones,1,2021,88,586,D S,14,1114,1,1.2149109998717904,1,1.2149109998717904,0,0.16263149864971638,9,4,0,0,6.591381952166557,6.4356369972229
ENG-Premier League,2122,Manchester City,João Cancelo,1,2021,88,2379,D,36,3233,1,4.5441226018592715,1,4.5441226018592715,7,6.009325062856078,81,39,7,0,26.887531492859125,21.152140021324158
ENG-Premier League,2122,Manchester City,Kayky,1,2021,88,10203,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Manchester City,Kevin De Bruyne,1,2021,88,447,M S,30,2214,15,5.9499644339084625,15,5.9499644339084625,8,11.260171007364988,78,87,2,0,20.317838434129953,9.413898749276996
ENG-Premier League,2122,Manchester City,Kyle Walker,1,2021,88,638,D,20,1759,0,0.2224772945046425,0,0.2224772945046425,2,1.455245791003108,8,11,1,0,9.661232478916645,8.514137484133244
ENG-Premier League,2122,Manchester City,Liam Delap,1,2021,88,8868,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Manchester City,Nathan Aké,1,2021,88,579,D S,14,920,2,1.3034928366541862,2,1.3034928366541862,0,0.6172760128974915,5,2,0,0,4.634195636957884,4.634195636957884
ENG-Premier League,2122,Manchester City,Oleksandr Zinchenko,1,2021,88,2958,D S,15,1026,0,0.48749519884586334,0,0.48749519884586334,4,2.3100200556218624,12,16,0,0,12.096755243837833,9.831302337348461
ENG-Premier League,2122,Manchester City,Phil Foden,1,2021,88,6055,F M S,28,2141,9,9.263244736939669,9,9.263244736939669,5,6.833732463419437,57,40,1,0,19.274442739784718,6.218504663556814
ENG-Premier League,2122,Manchester City,Raheem Sterling,1,2021,88,618,F M S,30,2119,13,15.778131879866123,11,13.494622506201267,5,5.0249252915382385,58,42,1,0,23.09551438316703,9.66558362543583
ENG-Premier League,2122,Manchester City,Riyad Mahrez,1,2021,88,750,F M S,28,1468,11,10.123590916395187,7,6.317741796374321,5,3.9328212067484856,61,40,0,0,14.36690728366375,6.279024379327893
ENG-Premier League,2122,Manchester City,Rodri,1,2021,88,2496,M,33,2901,7,2.718254609964788,7,2.718254609964788,2,1.552179705351591,45,27,5,0,26.259763911366463,23.955900110304356
ENG-Premier League,2122,Manchester City,Rúben Dias,1,2021,88,8961,D S,29,2403,2,2.535038208588958,2,2.535038208588958,4,3.157990090548992,18,16,5,0,16.94047772884369,16.11795637756586
ENG-Premier League,2122,Manchester City,Zack Steffen,1,2021,88,7817,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.33525899052619934,0.33525899052619934
ENG-Premier League,2122,Manchester United,Aaron Wan-Bissaka,1,2021,89,5584,D M,20,1795,0,0.2879096958786249,0,0.2879096958786249,0,0.9214209783822298,5,14,2,0,5.104910586029291,4.2221742030233145
ENG-Premier League,2122,Manchester United,Alejandro Garnacho,1,2021,89,10552,S,2,11,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Manchester United,Alex Telles,1,2021,89,1828,D S,21,1659,0,0.4515142934396863,0,0.4515142934396863,4,2.16702869720757,10,26,1,0,7.514895491302013,6.459274772554636
ENG-Premier League,2122,Manchester United,Anthony Elanga,1,2021,89,9524,F M S,21,1218,2,2.981153290718794,2,2.981153290718794,2,1.9335426688194275,21,9,0,0,5.969549503177404,2.20174378529191
ENG-Premier League,2122,Manchester United,Anthony Martial,1,2021,89,553,F M S,8,202,1,1.1682770177721977,1,1.1682770177721977,0,0.0,5,0,0,0,2.618613101541996,2.0982623919844627
ENG-Premier League,2122,Manchester United,Bruno Fernandes,1,2021,89,1228,F M S,36,3135,10,9.285304862074554,10,7.762967492453754,6,8.811852657236159,89,88,10,0,22.98672279715538,11.14225958287716
ENG-Premier League,2122,Manchester United,Cristiano Ronaldo,1,2021,89,2371,F S,30,2468,18,17.212831899523735,15,14.929328348487616,3,4.424962695688009,110,26,8,0,23.253704860806465,7.720637893304229
ENG-Premier League,2122,Manchester United,David de Gea,1,2021,89,546,GK,38,3420,0,0.0,0,0.0,0,0.0,0,0,0,0,3.3520901668816805,3.3520901668816805
ENG-Premier League,2122,Manchester United,Diogo Dalot,1,2021,89,7281,D S,24,1790,0,0.660338506102562,0,0.660338506102562,0,0.8457392938435078,13,16,4,0,7.871010458096862,6.755061635747552
ENG-Premier League,2122,Manchester United,Edinson Cavani,1,2021,89,3294,F S,15,745,2,3.725320629775524,2,3.725320629775524,1,1.2471088040620089,18,7,0,0,4.9041747860610485,0.6423901002854109
ENG-Premier League,2122,Manchester United,Eric Bailly,1,2021,89,1739,D S,4,220,0,0.0,0,0.0,0,0.0,0,0,1,0,0.4261507987976074,0.4261507987976074
ENG-Premier League,2122,Manchester United,Fred,1,2021,89,6817,M S,28,2038,4,1.0861352998763323,4,1.0861352998763323,4,2.331524911336601,14,28,5,0,8.365100169554353,5.868255811743438
ENG-Premier League,2122,Manchester United,Hannibal Mejbri,1,2021,89,9558,M S,2,68,0,0.04541569948196411,0,0.04541569948196411,0,0.0,1,0,2,0,0.04541569948196411,0.0
ENG-Premier League,2122,Manchester United,Harry Maguire,1,2021,89,1687,D S,30,2518,1,2.2377048023045063,1,2.2377048023045063,0,0.14321290142834187,23,4,7,1,7.957978293299675,7.696394219994545
ENG-Premier League,2122,Manchester United,Jadon Sancho,1,2021,89,6345,F M S,29,1891,3,4.233039932325482,3,4.233039932325482,3,4.078670029528439,26,42,0,0,12.360889784991741,5.444499511271715
ENG-Premier League,2122,Manchester United,Jesse Lingard,1,2021,89,558,M S,16,338,2,0.7739869020879269,2,0.7739869020879269,0,0.45763870514929295,8,8,1,0,1.5397445131093264,0.4106098096817732
ENG-Premier League,2122,Manchester United,Juan Mata,1,2021,89,554,M S,7,225,0,0.33627689629793167,0,0.33627689629793167,0,0.3422580063343048,5,2,0,0,1.4323438256978989,1.0960665792226791
ENG-Premier League,2122,Manchester United,Luke Shaw,1,2021,89,1006,D M S,20,1609,0,0.16595159750431776,0,0.16595159750431776,3,3.6936397086828947,6,39,8,0,7.5910299345850945,5.7372494507581
ENG-Premier League,2122,Manchester United,Marcus Rashford,1,2021,89,556,F M S,25,1229,4,2.8203724659979343,4,2.8203724659979343,2,2.4275257661938667,22,9,2,0,6.920497505925596,1.9814561298117042
ENG-Premier League,2122,Manchester United,Mason Greenwood,1,2021,89,7490,F M S,18,1305,5,4.480731018818915,5,4.480731018818915,1,1.3290867917239666,48,17,1,0,6.188842663541436,1.7466596020385623
ENG-Premier League,2122,Manchester United,Nemanja Matic,1,2021,89,697,M S,23,1386,0,0.2044106014072895,0,0.2044106014072895,4,1.854646393097937,6,13,3,0,7.176157760433853,5.4845741568133235
ENG-Premier League,2122,Manchester United,Paul Pogba,1,2021,89,1740,M S,20,1371,1,2.1890755891799927,1,2.1890755891799927,9,3.8411435652524233,33,24,7,1,7.5612444542348385,3.9273311477154493
ENG-Premier League,2122,Manchester United,Phil Jones,1,2021,89,951,D S,4,162,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14934700727462769,0.14934700727462769
ENG-Premier League,2122,Manchester United,Raphael Varane,1,2021,89,2245,D S,22,1823,1,0.7494999002665281,1,0.7494999002665281,1,0.213959701359272,9,4,0,0,5.67289936542511,5.46038194745779
ENG-Premier League,2122,Manchester United,Scott McTominay,1,2021,89,5560,M S,30,2410,1,1.47690190654248,1,1.47690190654248,1,1.6853308789432049,27,23,9,0,8.39546657167375,6.715101003646851
ENG-Premier League,2122,Manchester United,Shola Shoretire,1,2021,89,9359,S,1,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Manchester United,Victor Lindelöf,1,2021,89,6080,D S,28,2349,0,0.18983770348131657,0,0.18983770348131657,2,0.6558029912412167,3,4,4,0,6.806016536429524,6.787732543423772
ENG-Premier League,2122,Newcastle United,Allan Saint-Maximin,1,2021,86,101,F M S,35,2825,5,5.6636759508401155,5,5.6636759508401155,5,5.261044799350202,64,50,5,0,14.37779556401074,3.8985789944417775
ENG-Premier League,2122,Newcastle United,Bruno Guimarães,1,2021,86,8327,M S,17,1031,5,4.093199659138918,5,4.093199659138918,1,1.7428607121109962,23,12,4,0,5.316410129889846,2.585114572197199
ENG-Premier League,2122,Newcastle United,Callum Wilson,1,2021,86,468,F S,18,1401,8,7.041790663264692,6,5.519451602362096,0,0.5302160959690809,35,10,4,0,5.0632818806916475,0.6320269033312798
ENG-Premier League,2122,Newcastle United,Ciaran Clark,1,2021,86,875,D S,13,1011,0,1.0101884100586176,0,1.0101884100586176,1,0.19648039899766445,7,4,2,1,1.761743076145649,1.6704276781529188
ENG-Premier League,2122,Newcastle United,Dwight Gayle,1,2021,86,743,S,8,20,0,0.21234619617462158,0,0.21234619617462158,0,0.4094130927696824,2,2,1,0,0.621760287322104,0.010893099941313267
ENG-Premier League,2122,Newcastle United,Emil Krafth,1,2021,86,1545,D S,20,1636,0,0.22956649865955114,0,0.22956649865955114,1,1.0393318198621273,6,6,5,0,3.7981242947280407,3.6667932979762554
ENG-Premier League,2122,Newcastle United,Fabian Schär,1,2021,86,76,D,25,2167,2,0.8395391143858433,2,0.8395391143858433,2,1.479282571002841,20,9,4,0,3.370413671247661,2.830271666869521
ENG-Premier League,2122,Newcastle United,Federico Fernández,1,2021,86,708,D S,7,523,0,0.3371326047927141,0,0.3371326047927141,0,0.2842389941215515,6,1,0,0,0.5562516041100025,0.27201230078935623
ENG-Premier League,2122,Newcastle United,Freddie Woodman,1,2021,86,852,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3158474937081337,0.3158474937081337
ENG-Premier League,2122,Newcastle United,Isaac Hayden,1,2021,86,6062,D M S,14,1008,1,0.2894266080111265,1,0.2894266080111265,0,0.05937799997627735,5,2,5,0,1.0659864582121372,0.9370960630476475
ENG-Premier League,2122,Newcastle United,Jacob Murphy,1,2021,86,6063,D F M S,33,1418,1,2.588163224980235,1,2.588163224980235,2,2.386162133421749,27,20,4,0,6.965943414252251,2.7634960813447833
ENG-Premier League,2122,Newcastle United,Jamaal Lascelles,1,2021,86,766,D S,26,2052,1,1.3373388117179275,1,1.3373388117179275,0,0.23165089450776577,17,4,5,0,1.4465576093643904,1.4465576093643904
ENG-Premier League,2122,Newcastle United,Jamal Lewis,1,2021,86,7691,D S,5,261,0,0.0,0,0.0,0,0.02689019963145256,0,1,1,0,0.2706953976303339,0.24380519799888134
ENG-Premier League,2122,Newcastle United,Javier Manquillo,1,2021,86,1719,D S,19,1273,1,0.3779599890112877,1,0.3779599890112877,2,0.47096940595656633,4,4,5,0,1.646115392446518,0.8073002025485039
ENG-Premier League,2122,Newcastle United,Jeff Hendrick,1,2021,86,1746,S,3,65,1,0.017747599631547928,1,0.017747599631547928,0,0.022814100608229637,1,1,0,0,0.16085720248520374,0.12029549852013588
ENG-Premier League,2122,Newcastle United,Joe Willock,1,2021,86,6630,M S,29,2063,2,3.6774302888661623,2,3.6774302888661623,0,1.1284047197550535,35,18,0,0,7.496500605717301,3.5577033534646034
ENG-Premier League,2122,Newcastle United,Joelinton,1,2021,86,87,F M S,35,2554,4,3.816281186416745,4,3.816281186416745,1,1.8803404998034239,45,29,8,0,6.516400877386332,2.5585667472332716
ENG-Premier League,2122,Newcastle United,Jonjo Shelvey,1,2021,86,769,M S,24,1987,2,0.879080006852746,2,0.879080006852746,1,1.0608121007680893,30,16,5,1,3.9504621252417564,2.9192367969080806
ENG-Premier League,2122,Newcastle United,Karl Darlow,1,2021,86,780,GK,8,720,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5584848849102855,0.5584848849102855
ENG-Premier League,2122,Newcastle United,Kieran Trippier,1,2021,86,652,D S,6,434,2,0.22613400220870972,2,0.22613400220870972,0,0.23517520353198051,2,7,0,0,0.9722745083272457,0.954714011400938
ENG-Premier League,2122,Newcastle United,Martin Dubravka,1,2021,86,6532,GK,26,2340,0,0.0,0,0.0,0,0.03341769985854626,0,2,1,0,1.6716708987951279,1.6382531989365816
ENG-Premier League,2122,Newcastle United,Matt Ritchie,1,2021,86,461,D S,18,1335,0,0.3662854041904211,0,0.3662854041904211,2,1.964722783304751,10,29,5,0,2.9606213998049498,2.4114663805812597
ENG-Premier League,2122,Newcastle United,Miguel Almirón,1,2021,86,7420,F M S,30,1730,1,1.7120565995573997,1,1.7120565995573997,0,1.001836535986513,32,17,2,0,5.636095905676484,3.2259818157181144
ENG-Premier League,2122,Newcastle United,Paul Dummett,1,2021,86,853,D S,3,199,0,0.0,0,0.0,0,0.0,0,0,2,0,0.15161839872598648,0.15161839872598648
ENG-Premier League,2122,Newcastle United,Ryan Fraser,1,2021,86,1683,F M S,27,1476,2,2.866719573736191,2,2.866719573736191,3,2.1547404266893864,24,25,3,0,6.576188476756215,2.687837041914463
ENG-Premier League,2122,Newcastle United,Sean Longstaff,1,2021,86,7078,M S,24,1459,1,0.7775498926639557,1,0.7775498926639557,1,0.4642082992941141,15,7,1,0,3.9193727876991034,2.9817814864218235
ENG-Premier League,2122,Norwich,Adam Idah,1,2021,79,8021,F M S,17,611,1,1.9293015375733376,1,1.9293015375733376,1,0.46092280000448227,14,5,0,0,2.403534699231386,0.5110170058906078
ENG-Premier League,2122,Norwich,Andrew Omobamidele,1,2021,79,9833,D S,5,380,1,0.17112190276384354,1,0.17112190276384354,0,0.0,2,0,1,0,0.4068540930747986,0.4068540930747986
ENG-Premier League,2122,Norwich,Angus Gunn,1,2021,79,5544,GK,9,810,0,0.0,0,0.0,0,0.0,0,0,0,0,0.2774380147457123,0.2774380147457123
ENG-Premier League,2122,Norwich,Bali Mumba,1,2021,79,9747,S,1,43,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,2122,Norwich,Ben Gibson,1,2021,79,1707,D,28,2496,0,1.3600882897153497,0,1.3600882897153497,0,0.11564311292022467,8,3,3,1,4.114081885665655,4.07492888905108
ENG-Premier League,2122,Norwich,Billy Gilmour,1,2021,79,7988,M S,24,1864,0,0.8399608237668872,0,0.8399608237668872,1,1.0502577098086476,18,25,2,0,4.431802229955792,3.5529233319684863
ENG-Premier League,2122,Norwich,Brandon Williams,1,2021,79,8075,D S,26,2120,0,0.15530789736658335,0,0.15530789736658335,1,1.9216502672061324,4,21,8,0,4.284037738107145,3.1663006637245417
ENG-Premier League,2122,Norwich,Christoph Zimmermann,1,2021,79,7990,D S,3,162,0,0.03771389927715063,0,0.03771389927715063,0,0.0,2,0,0,0,0.25520010106265545,0.22771450132131577
ENG-Premier League,2122,Norwich,Christos Tzolis,1,2021,79,9746,F M S,14,321,0,0.3333491999655962,0,0.3333491999655962,0,0.7744663059711456,6,8,0,0,1.6014234013855457,0.6376846889033914
ENG-Premier League,2122,Norwich,Dimitris Giannoulis,1,2021,79,9745,D S,18,1170,0,0.10428130254149437,0,0.10428130254149437,1,0.5381213938817382,2,9,2,0,2.320780213922262,1.895545769482851
ENG-Premier League,2122,Norwich,Grant Hanley,1,2021,79,7690,D,33,2899,1,1.696234492585063,1,1.696234492585063,0,0.39794129505753517,20,6,2,0,3.552236177958548,3.4605953795835376
ENG-Premier League,2122,Norwich,Jacob Sørensen,1,2021,79,9748,D M S,10,595,0,0.1915943929925561,0,0.1915943929925561,0,0.0,5,0,0,0,0.5175428995862603,0.5074065998196602
ENG-Premier League,2122,Norwich,Jonathan Rowe,1,2021,79,10172,S,13,179,0,0.19853759557008743,0,0.19853759557008743,1,0.4054669924080372,3,5,0,0,0.5169213898479939,0.2255803979933262
ENG-Premier League,2122,Norwich,Joshua Sargent,1,2021,79,7295,F M S,26,1578,2,2.0713036227971315,2,2.0713036227971315,1,0.5363337956368923,23,11,1,0,2.816050668247044,0.5686431573703885
ENG-Premier League,2122,Norwich,Kenny McLean,1,2021,79,7693,M S,31,2710,1,1.9170859884470701,1,1.9170859884470701,0,1.0888230931013823,33,10,3,0,5.813929988071322,3.868613997474313
ENG-Premier League,2122,Norwich,Kieran Dowell,1,2021,79,1032,F M S,19,912,1,1.2521583996713161,1,1.2521583996713161,1,1.239989422261715,8,16,0,0,2.7508563911542296,0.794395606033504
ENG-Premier League,2122,Norwich,Lukas Rupp,1,2021,79,62,M S,19,744,0,0.46627569291740656,0,0.46627569291740656,0,1.3048201203346252,12,9,0,0,2.5540910232812166,1.5202579200267792
ENG-Premier League,2122,Norwich,Mathias Normann,1,2021,79,7470,M S,23,1661,1,0.835538562387228,1,0.835538562387228,2,2.2901421673595905,26,13,6,0,3.4090149104595184,1.4079527165740728
ENG-Premier League,2122,Norwich,Max Aarons,1,2021,79,7688,D S,34,2882,0,0.8394248560070992,0,0.8394248560070992,2,1.7876457879319787,13,20,8,0,4.762461667880416,2.484261809848249
ENG-Premier League,2122,Norwich,Milot Rashica,1,2021,79,6523,D F M S,31,2248,1,2.569660095497966,1,2.569660095497966,2,1.9145782003179193,44,36,0,0,4.716784189455211,1.4207799918949604
ENG-Premier League,2122,Norwich,Ozan Kabak,1,2021,79,7376,D,11,926,0,0.5807484108954668,0,0.5807484108954668,0,0.030333801172673702,5,2,2,0,0.9165707966312766,0.8188285967335105
ENG-Premier League,2122,Norwich,Pierre Lees-Melou,1,2021,79,5619,M S,33,2293,1,1.3564588129520416,1,1.3564588129520416,0,1.8592525953426957,33,25,5,0,5.121012233197689,3.338285904377699
ENG-Premier League,2122,Norwich,Przemyslaw Placheta,1,2021,79,10097,F M S,12,513,0,0.39591009728610516,0,0.39591009728610516,0,0.588469609618187,8,4,1,0,0.9923206083476543,0.1289863958954811
ENG-Premier League,2122,Norwich,Sam Byram,1,2021,79,902,D S,15,1019,0,0.3631415069103241,0,0.3631415069103241,0,0.25589700043201447,7,4,3,0,1.2248425083234906,1.041966606862843
ENG-Premier League,2122,Norwich,Teemu Pukki,1,2021,79,7696,F,37,3278,11,11.44952037371695,8,9.166050033643842,3,4.062802174128592,71,27,4,0,11.974240876734257,1.043409519828856
ENG-Premier League,2122,Norwich,Tim Krul,1,2021,79,982,GK,29,2610,0,0.0,0,0.0,0,0.47920700907707214,0,1,1,0,2.564329088665545,2.564329088665545
ENG-Premier League,2122,Norwich,Todd Cantwell,1,2021,79,7695,F M S,8,443,0,0.1200836393982172,0,0.1200836393982172,0,0.30902099609375,5,1,2,0,0.6448747999966145,0.28419749438762665
ENG-Premier League,2122,Norwich,Tony Springett,1,2021,79,10525,M S,3,138,0,0.5181649923324585,0,0.5181649923324585,0,0.5140159726142883,1,2,1,0,1.0925300121307373,0.0603456012904644
ENG-Premier League,2122,Southampton,Adam Armstrong,1,2021,74,4419,F S,23,1412,2,4.238080732524395,2,4.238080732524395,2,1.624623529613018,47,13,1,0,6.2176071014255285,0.7942293044179678
ENG-Premier League,2122,Southampton,Alex McCarthy,1,2021,74,635,GK,17,1530,0,0.0,0,0.0,0,0.023409100249409676,0,1,1,0,2.0089015141129494,1.9854924138635397
ENG-Premier League,2122,Southampton,Armando Broja,1,2021,74,8384,F S,32,1986,6,5.893730046227574,6,5.893730046227574,0,1.4606569707393646,45,10,2,0,8.278900971636176,2.0138738844543695
ENG-Premier League,2122,Southampton,Che Adams,1,2021,74,7700,F M S,30,2039,7,8.289287440478802,7,8.289287440478802,3,2.845940789207816,49,25,0,0,10.300948925316334,1.4006276857107878
ENG-Premier League,2122,Southampton,Fraser Forster,1,2021,74,831,GK,19,1710,0,0.0,0,0.0,0,0.0,0,0,1,0,0.8640092052519321,0.8640092052519321
ENG-Premier League,2122,Southampton,Ibrahima Diallo,1,2021,74,6736,M S,23,1008,0,0.33658369816839695,0,0.33658369816839695,2,1.0428851870819926,8,16,1,0,3.8568216264247894,2.6416625948622823
