league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
ENG-Premier League,1415,Everton,Christian Atsu,1,2014,72,2344,F S,5,108,0,0.2264489009976387,0,0.2264489009976387,1,1.3633009791374207,4,5,0,0,2.257687985897064,1.2342770099639893
ENG-Premier League,1415,Everton,Darron Gibson,1,2014,72,921,M S,9,406,0,0.2926197061315179,0,0.2926197061315179,0,0.01934259943664074,10,2,0,0,1.506383428350091,1.223554015159607
ENG-Premier League,1415,Everton,Gareth Barry,1,2014,72,590,D M,33,2832,0,1.359760402701795,0,1.359760402701795,2,1.6736177988350391,16,16,10,1,7.333154417574406,6.384345341473818
ENG-Premier League,1415,Everton,James McCarthy,1,2014,72,589,M S,28,2416,2,1.406343501061201,2,1.406343501061201,1,1.040039410814643,19,16,7,0,8.40133503638208,6.607741830870509
ENG-Premier League,1415,Everton,Joel Robles,1,2014,72,584,GK S,7,575,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3928008954972029,0.3928008954972029
ENG-Premier League,1415,Everton,John Stones,1,2014,72,586,D,23,2046,1,0.20415683276951313,1,0.20415683276951313,0,0.6552915908396244,7,4,1,0,3.3579246811568737,3.278604283928871
ENG-Premier League,1415,Everton,Kevin Mirallas,1,2014,72,595,F M S,29,1430,7,4.7185029946267605,7,3.957334976643324,1,1.5895474329590797,52,18,3,0,6.504366390407085,2.281448196619749
ENG-Premier League,1415,Everton,Leighton Baines,1,2014,72,588,D M,31,2775,2,2.973817222751677,0,0.690310106612742,9,6.3470416609197855,22,70,4,0,9.676740575581789,6.8342065047472715
ENG-Premier League,1415,Everton,Leon Osman,1,2014,72,891,M S,21,1262,2,2.717069311067462,2,2.717069311067462,2,1.5407472848892212,28,16,0,0,6.009389251470566,3.727863270789385
ENG-Premier League,1415,Everton,Luke Garbutt,1,2014,72,4437,D S,4,285,0,0.059140898287296295,0,0.059140898287296295,0,0.201261093840003,1,4,1,0,0.4716156870126724,0.3939608931541443
ENG-Premier League,1415,Everton,Muhamed Besic,1,2014,72,908,M S,23,1293,0,0.4019687967374921,0,0.4019687967374921,0,0.44973520934581757,18,8,8,0,2.2160519044846296,1.5080286115407944
ENG-Premier League,1415,Everton,Phil Jagielka,1,2014,72,587,D,37,3295,4,2.394630601629615,4,2.394630601629615,0,0.07067899964749813,15,2,1,0,7.11154530569911,7.0023003332316875
ENG-Premier League,1415,Everton,Romelu Lukaku,1,2014,72,594,F S,36,2880,10,12.430796798318624,8,10.908533286303282,5,2.350205228663981,105,37,1,0,15.743808025494218,5.078922200948
ENG-Premier League,1415,Everton,Ross Barkley,1,2014,72,592,F M S,29,1967,2,3.760159914381802,2,2.9989909129217267,2,2.5696881152689457,51,33,1,0,8.090891797095537,4.672089383006096
ENG-Premier League,1415,Everton,Samuel Eto'o,1,2014,72,3814,F M S,14,765,3,2.365505775436759,3,2.365505775436759,1,1.0087521178647876,28,11,1,0,4.095037302002311,2.0122713074088097
ENG-Premier League,1415,Everton,Seamus Coleman,1,2014,72,585,D M S,35,3062,3,2.010041296482086,3,2.010041296482086,2,2.727003906853497,19,34,5,0,8.555339315906167,5.938953053206205
ENG-Premier League,1415,Everton,Steven Naismith,1,2014,72,824,F M S,31,2051,6,3.9483574014157057,6,3.9483574014157057,0,1.9437068775296211,33,25,8,0,7.202266428619623,2.9530107602477074
ENG-Premier League,1415,Everton,Steven Pienaar,1,2014,72,924,M S,9,309,0,0.3001886047422886,0,0.3001886047422886,2,0.32966540195047855,5,5,1,0,0.934076689183712,0.5224290005862713
ENG-Premier League,1415,Everton,Sylvain Distin,1,2014,72,828,D S,13,1081,0,0.05637820065021515,0,0.05637820065021515,0,0.09756070002913475,1,3,0,0,2.0827347952872515,2.001878598704934
ENG-Premier League,1415,Everton,Tim Howard,1,2014,72,600,GK,32,2845,0,0.0,0,0.0,0,0.019439099356532097,0,1,3,0,2.098499508574605,2.079060496762395
ENG-Premier League,1415,Everton,Tony Hibbert,1,2014,72,1031,D,4,336,0,0.021160399541258812,0,0.021160399541258812,0,0.0,1,0,0,0,0.45147210732102394,0.4303121007978916
ENG-Premier League,1415,Everton,Tyias Browning,1,2014,72,977,S,2,24,0,0.0,0,0.0,0,0.03256919980049133,0,1,0,0,0.06536709889769554,0.03279789909720421
ENG-Premier League,1415,Hull,Abel Hernández,1,2014,91,1698,F S,25,1307,4,5.410241030156612,3,4.649109028279781,1,0.8517511058598757,52,9,2,0,4.144817190244794,0.8264666078612208
ENG-Premier League,1415,Hull,Ahmed Elmohamady,1,2014,91,1685,D M,38,3420,2,1.9130437867715955,2,1.9130437867715955,5,4.916644488461316,16,64,4,0,9.79304325580597,4.9347074665129185
ENG-Premier League,1415,Hull,Alex Bruce,1,2014,91,4411,D S,22,1457,0,0.06205720081925392,0,0.06205720081925392,1,0.613985002040863,1,1,3,0,2.0959256142377853,2.0959256142377853
ENG-Premier League,1415,Hull,Allan McGregor,1,2014,91,4409,GK,26,2340,0,0.0,0,0.0,0,0.0,0,0,0,0,0.9759450107812881,0.9759450107812881
ENG-Premier League,1415,Hull,Andrew Robertson,1,2014,91,1688,D M S,24,1528,0,0.3441384984180331,0,0.3441384984180331,2,1.067261392250657,10,17,7,0,2.7249733954668045,1.3787031983956695
ENG-Premier League,1415,Hull,Curtis Davies,1,2014,91,1686,D,21,1823,0,1.4156257174909115,0,1.4156257174909115,0,0.1381611004471779,12,2,2,0,1.88539763353765,1.3858982156962156
ENG-Premier League,1415,Hull,Dame N'Doye,1,2014,91,731,F S,15,1195,5,5.468191267922521,5,5.468191267922521,1,1.0798923633992672,42,12,3,0,6.649709481745958,1.1523764915764332
ENG-Premier League,1415,Hull,David Meyler,1,2014,91,1693,M S,28,1728,1,0.9084794074296951,1,0.9084794074296951,1,0.9659282024949789,14,14,7,1,4.286246130242944,2.9352612802758813
ENG-Premier League,1415,Hull,Eldin Jakupovic,1,2014,91,1697,GK S,3,228,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14961989596486092,0.14961989596486092
ENG-Premier League,1415,Hull,Gastón Ramírez,1,2014,91,952,F M S,23,997,1,1.0204174099490047,1,1.0204174099490047,2,1.636369095183909,17,23,1,1,3.1575863184407353,1.941877719014883
ENG-Premier League,1415,Hull,Harry Maguire,1,2014,91,1687,S,3,83,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
ENG-Premier League,1415,Hull,Hatem Ben Arfa,1,2014,91,3638,F M S,8,383,0,0.4892523065209389,0,0.4892523065209389,0,0.4060616958886385,3,8,1,0,1.0173339694738388,0.3772128038108349
ENG-Premier League,1415,Hull,Jake Livermore,1,2014,91,1689,D M,35,3041,1,1.2238705987110734,1,1.2238705987110734,1,0.993219256401062,34,27,10,0,5.719377714209259,4.0348909217864275
ENG-Premier League,1415,Hull,James Chester,1,2014,91,819,D,23,1878,2,0.6936227893456817,2,0.6936227893456817,0,0.19877400062978268,9,5,5,1,2.350152777507901,2.1908219680190086
ENG-Premier League,1415,Hull,Liam Rosenior,1,2014,91,4462,D S,13,568,0,0.06972681917250156,0,0.06972681917250156,1,0.8106440007686615,4,3,0,0,1.292232820764184,0.5257345894351602
ENG-Premier League,1415,Hull,Maynor Figueroa,1,2014,91,4412,D S,3,213,0,0.023221099749207497,0,0.023221099749207497,0,0.04142649844288826,2,2,0,0,0.11886359751224518,0.07833489775657654
ENG-Premier League,1415,Hull,Michael Dawson,1,2014,91,1744,D,28,2436,1,0.8768640607595444,1,0.8768640607595444,0,0.31183229573071003,15,6,7,0,3.0351868914440274,2.965152781456709
ENG-Premier League,1415,Hull,Mohamed Diamé,1,2014,91,4471,M S,15,937,4,1.209077998995781,4,1.209077998995781,0,0.1744060032069683,17,3,2,0,2.138137888163328,0.901088297367096
ENG-Premier League,1415,Hull,Nikica Jelavic,1,2014,91,940,F S,26,1815,8,4.894789764657617,8,4.894789764657617,1,0.8632267005741596,57,17,3,0,5.708561671897769,1.086764007806778
ENG-Premier League,1415,Hull,Paul McShane,1,2014,91,4410,D S,20,1694,1,1.1034177732653916,1,1.1034177732653916,0,0.05423950031399727,11,2,2,0,1.3460318967700005,1.1771168932318687
ENG-Premier League,1415,Hull,Robbie Brady,1,2014,91,789,D M S,27,1750,0,1.1762968199327588,0,1.1762968199327588,2,4.28132613375783,23,35,2,0,5.154144831001759,1.8241602927446365
ENG-Premier League,1415,Hull,Robert Snodgrass,1,2014,91,1691,M,1,39,0,0.0,0,0.0,0,0.0,0,0,0,0,0.02248240076005459,0.02248240076005459
ENG-Premier League,1415,Hull,Sone Aluko,1,2014,91,4414,F S,25,1245,1,1.7469464130699635,1,1.7469464130699635,0,1.0573998969048262,31,13,2,0,3.725198703818023,1.602932701818645
ENG-Premier League,1415,Hull,Stephen Quinn,1,2014,91,4413,M S,28,1641,1,1.2624665331095457,1,1.2624665331095457,3,2.144218698143959,16,22,3,1,4.965919014066458,2.5109929889440536
ENG-Premier League,1415,Hull,Steve Harper,1,2014,91,4415,GK,10,852,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1415,Hull,Tom Huddlestone,1,2014,91,1695,M S,31,2552,0,0.9374580001458526,0,0.9374580001458526,2,1.1501444019377232,38,24,6,2,6.04863590747118,5.365605456754565
ENG-Premier League,1415,Hull,Tom Ince,1,2014,91,4454,F M S,7,302,0,0.803355410695076,0,0.803355410695076,0,0.04229079931974411,7,2,0,0,0.9460436310619116,0.16142219863831997
ENG-Premier League,1415,Hull,Yannick Sagbo,1,2014,91,4443,S,4,45,0,0.0,0,0.0,0,0.0648915022611618,0,1,0,0,0.12167969904839993,0.12167969904839993
ENG-Premier League,1415,Leicester,Andrej Kramaric,1,2014,75,956,F S,13,569,2,2.0635642036795616,2,2.0635642036795616,0,0.6953189820051193,23,6,0,0,2.527540097013116,0.4108103085309267
ENG-Premier League,1415,Leicester,Andy King,1,2014,75,784,M S,24,1366,2,2.062913218513131,2,2.062913218513131,0,0.12908219825476408,14,5,1,0,4.114323317073286,2.8485571844503284
ENG-Premier League,1415,Leicester,Anthony Knockaert,1,2014,75,4497,M S,9,324,0,0.8844657093286514,0,0.8844657093286514,0,0.16690009832382202,8,2,0,0,1.109160490334034,0.2769537977874279
ENG-Premier League,1415,Leicester,Ben Hamer,1,2014,75,1759,GK,8,720,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3751891031861305,0.3751891031861305
ENG-Premier League,1415,Leicester,Chris Wood,1,2014,75,4456,S,7,91,1,0.7212272863835096,1,0.7212272863835096,0,0.0,5,0,0,0,0.7489751856774092,0.0816706009209156
ENG-Premier League,1415,Leicester,Daniel Drinkwater,1,2014,75,752,M S,23,1476,0,0.534087891690433,0,0.534087891690433,0,0.7189151574857533,15,9,1,0,3.895763428416103,3.2558154836297035
ENG-Premier League,1415,Leicester,Danny Simpson,1,2014,75,746,D S,15,1257,0,0.04405909962952137,0,0.04405909962952137,0,0.4694612883031368,2,5,4,0,0.965894091874361,0.8676732927560806
ENG-Premier League,1415,Leicester,David Nugent,1,2014,75,1753,F M S,29,1685,5,6.2299362532794476,4,4.7075988464057446,2,1.8909171959385276,41,21,3,0,7.812487644143403,2.3363884771242738
ENG-Premier League,1415,Leicester,Dean Hammond,1,2014,75,1086,M S,12,783,0,0.1787749994546175,0,0.1787749994546175,0,0.14358849823474884,6,4,3,0,1.229933386668563,1.1204457804560661
ENG-Premier League,1415,Leicester,Esteban Cambiasso,1,2014,75,4440,M S,31,2432,5,2.4800842721015215,5,2.4800842721015215,1,1.9381373124197125,29,37,1,0,7.089135206304491,4.195096540264785
ENG-Premier League,1415,Leicester,Gary Taylor-Fletcher,1,2014,75,4532,S,1,16,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1415,Leicester,Jamie Vardy,1,2014,75,755,F M S,34,2261,5,7.851607173681259,5,7.851607173681259,8,5.182644807733595,48,35,5,0,14.468459283001721,2.142568165436387
ENG-Premier League,1415,Leicester,Jeffrey Schlupp,1,2014,75,757,D M S,32,2557,3,2.2991078859195113,3,2.2991078859195113,2,1.545492778532207,40,23,4,0,7.155158307403326,3.824513129889965
ENG-Premier League,1415,Leicester,Kasper Schmeichel,1,2014,75,745,GK,24,2160,0,0.0,0,0.0,0,0.07502740062773228,0,2,0,0,0.9568508761003613,0.942747880704701
ENG-Premier League,1415,Leicester,Leonardo Ulloa,1,2014,75,756,F S,37,2434,11,8.923917897045612,9,7.401579953730106,3,3.7919961232692003,49,36,3,0,9.963016589172184,2.5093697709962726
ENG-Premier League,1415,Leicester,Liam Moore,1,2014,75,4495,D S,11,934,0,0.7805151119828224,0,0.7805151119828224,0,0.011337400414049625,4,1,4,0,1.1104077147319913,0.45940131321549416
ENG-Premier League,1415,Leicester,Marc Albrighton,1,2014,75,753,D M S,18,1011,2,1.3866986893117428,2,1.3866986893117428,3,3.8937382074072957,14,31,3,0,6.103297988884151,3.256588274613023
ENG-Premier League,1415,Leicester,Marcin Wasilewski,1,2014,75,760,D S,25,1985,1,1.421762079000473,1,1.421762079000473,1,0.8871919047087431,12,6,6,0,2.425548592582345,1.9854063969105482
ENG-Premier League,1415,Leicester,Mark Schwarzer,1,2014,75,758,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,0,0,0.010604600422084332,0.010604600422084332
ENG-Premier League,1415,Leicester,Matt Upson,1,2014,75,4438,D,5,382,0,0.05968889966607094,0,0.05968889966607094,0,0.028860200196504593,2,1,0,0,0.3863255027681589,0.3863255027681589
ENG-Premier League,1415,Leicester,Matthew James,1,2014,75,4441,M S,27,1884,0,1.7331535071134567,0,1.7331535071134567,1,2.196557796560228,27,37,2,1,5.696065437048674,3.5342563427984715
ENG-Premier League,1415,Leicester,Nick Powell,1,2014,75,1072,S,3,36,0,0.051329761277884245,0,0.051329761277884245,0,0.0,2,0,0,0,0.051329761277884245,0.0
ENG-Premier League,1415,Leicester,Paul Konchesky,1,2014,75,4439,D,26,2264,1,0.19415529817342758,1,0.19415529817342758,1,0.5643991846591234,5,8,3,2,2.5158847151324153,1.8457677057012916
ENG-Premier League,1415,Leicester,Ritchie de Laet,1,2014,75,955,D S,26,1881,0,0.04612219985574484,0,0.04612219985574484,1,1.1547532957047224,4,12,3,0,3.58292705565691,2.8420774210244417
ENG-Premier League,1415,Leicester,Riyad Mahrez,1,2014,75,750,M S,30,2091,4,4.9231941951438785,4,4.9231941951438785,3,6.0565097238868475,63,44,0,0,11.14942330494523,3.29692639131099
ENG-Premier League,1415,Leicester,Robert Huth,1,2014,75,747,D S,15,1186,1,1.1736510153859854,1,1.1736510153859854,0,0.0,16,0,2,0,0.9506201222538948,0.8520779274404049
ENG-Premier League,1415,Leicester,Tom Lawrence,1,2014,75,4461,S,3,47,0,0.2336082048714161,0,0.2336082048714161,0,0.0,3,0,0,0,0.2336082048714161,0.0
ENG-Premier League,1415,Leicester,Wes Morgan,1,2014,75,748,D,37,3293,2,2.2818113109096885,2,2.2818113109096885,2,0.9166025705635548,25,6,1,1,2.868493176996708,2.129898101091385
ENG-Premier League,1415,Liverpool,Adam Lallana,1,2014,87,486,F M S,27,1802,5,4.7683718875050545,5,4.7683718875050545,3,3.141798905096948,38,33,4,0,10.234401127323508,4.900887640193105
ENG-Premier League,1415,Liverpool,Alberto Moreno,1,2014,87,608,D M S,28,2273,2,1.9355693021789193,2,1.9355693021789193,0,1.6584648666903377,18,34,6,0,6.778580931946635,3.963448455557227
ENG-Premier League,1415,Liverpool,Brad Jones,1,2014,87,4460,GK,3,195,0,0.0,0,0.0,0,0.0,0,0,0,0,0.07424709759652615,0.07424709759652615
ENG-Premier League,1415,Liverpool,Daniel Sturridge,1,2014,87,483,F S,12,747,4,4.518865872174501,4,4.518865872174501,1,1.5182954035699368,39,11,0,0,7.007462449371815,1.7853876780718565
ENG-Premier League,1415,Liverpool,Dejan Lovren,1,2014,87,602,D S,26,2032,0,0.8934371117502451,0,0.8934371117502451,0,0.07186233997344971,18,2,4,0,4.946633271872997,4.789024580270052
ENG-Premier League,1415,Liverpool,Emre Can,1,2014,87,604,D M S,27,2068,1,0.4509779969230294,1,0.4509779969230294,0,1.2752419114112854,15,12,2,1,6.675915222615004,5.865422680974007
ENG-Premier League,1415,Liverpool,Fabio Borini,1,2014,87,737,F S,12,389,1,1.947100818157196,1,1.947100818157196,1,0.9333350993692875,14,8,1,1,2.3626261055469513,0.16385349724441767
ENG-Premier League,1415,Liverpool,Glen Johnson,1,2014,87,944,D S,19,1324,1,1.052791421301663,1,1.052791421301663,0,0.3069631978869438,8,5,2,0,3.6360163018107414,2.4204191733151674
ENG-Premier League,1415,Liverpool,Javier Manquillo,1,2014,87,1719,D M,10,765,0,0.07920830138027668,0,0.07920830138027668,0,0.07267220318317413,2,1,3,0,2.169579342007637,2.0903713554143906
ENG-Premier League,1415,Liverpool,Jerome Sinclair,1,2014,87,972,S,2,22,0,0.0,0,0.0,0,0.05215829983353615,0,1,0,0,0.05215829983353615,0.0
ENG-Premier League,1415,Liverpool,Joe Allen,1,2014,87,480,M S,21,1477,1,0.7004709076136351,1,0.7004709076136351,0,0.5434271022677422,12,15,3,0,3.109191870316863,2.211215579882264
ENG-Premier League,1415,Liverpool,Jordan Henderson,1,2014,87,605,M S,37,3253,6,4.29442591406405,5,3.533257396891713,9,6.793559268116951,50,67,6,0,16.3108734767884,8.795098267495632
ENG-Premier League,1415,Liverpool,Jordon Ibe,1,2014,87,481,F M S,12,616,0,0.5851631872355938,0,0.5851631872355938,0,0.3594918064773083,10,6,0,0,2.3427453879266977,1.7213451024144888
ENG-Premier League,1415,Liverpool,José Enrique,1,2014,87,4492,D S,4,201,0,0.0123947998508811,0,0.0123947998508811,0,0.06088370084762573,1,2,0,0,0.8027419969439507,0.763011984527111
ENG-Premier League,1415,Liverpool,Kolo Touré,1,2014,87,476,D S,12,708,0,0.01947999931871891,0,0.01947999931871891,0,0.1440020054578781,1,1,0,0,0.8870615046471357,0.8870615046471357
ENG-Premier League,1415,Liverpool,Lazar Markovic,1,2014,87,4406,M S,19,932,2,1.880378445610404,2,1.880378445610404,1,1.4619445130228996,16,20,0,0,5.297793449833989,2.2078895308077335
ENG-Premier League,1415,Liverpool,Lucas Leiva,1,2014,87,475,M S,20,1321,0,0.5969759095460176,0,0.5969759095460176,0,0.4187125973403454,11,8,4,0,5.052655240520835,4.298969464376569
ENG-Premier League,1415,Liverpool,Mamadou Sakho,1,2014,87,485,D S,16,1419,0,0.11168909631669521,0,0.11168909631669521,0,0.11591980047523975,2,5,1,0,4.2312883622944355,4.14598648622632
ENG-Premier League,1415,Liverpool,Mario Balotelli,1,2014,87,1817,F S,16,936,1,5.241074638441205,1,5.241074638441205,0,0.43037499859929085,56,9,5,0,5.4852441139519215,0.637516425922513
ENG-Premier League,1415,Liverpool,Martin Skrtel,1,2014,87,607,D,33,2970,1,0.9992613941431046,1,0.9992613941431046,0,0.4422789104282856,19,5,8,0,6.885371437296271,6.7324364092200994
ENG-Premier League,1415,Liverpool,Philippe Coutinho,1,2014,87,488,F M S,35,2810,5,4.376542285084724,5,4.376542285084724,5,5.527066104114056,103,59,3,0,13.680520413443446,7.004487870261073
ENG-Premier League,1415,Liverpool,Raheem Sterling,1,2014,87,618,D F M S,35,3059,7,8.785912945866585,7,8.785912945866585,7,6.036621885374188,84,75,5,0,18.19586331397295,5.50166972912848
ENG-Premier League,1415,Liverpool,Rickie Lambert,1,2014,87,816,F S,25,798,2,1.8370392173528671,2,1.8370392173528671,2,0.8429333930835128,19,11,2,0,4.115938443690538,1.7272390127182007
ENG-Premier League,1415,Liverpool,Simon Mignolet,1,2014,87,487,GK S,36,3225,0,0.0,0,0.0,0,0.02310279943048954,0,1,0,0,3.2512591928243637,3.2281562946736813
ENG-Premier League,1415,Liverpool,Steven Gerrard,1,2014,87,4408,F M S,28,2239,9,7.108821363188326,5,3.3029708499088883,1,3.20907860994339,54,52,7,0,8.181374944746494,5.586607133969665
ENG-Premier League,1415,Manchester City,Aleksandar Kolarov,1,2014,88,621,D S,21,1483,2,1.0622944999486208,2,1.0622944999486208,3,1.7350498177111149,27,23,4,0,6.37588469684124,5.423418182879686
ENG-Premier League,1415,Manchester City,Bacary Sagna,1,2014,88,625,D S,9,736,0,0.020587900653481483,0,0.020587900653481483,0,0.7601554878056049,1,9,1,0,3.730943735688925,3.335897769778967
ENG-Premier League,1415,Manchester City,David Silva,1,2014,88,617,M,32,2682,12,9.096988203004003,12,9.096988203004003,7,10.388411475345492,66,92,8,0,29.14426800608635,16.633574136532843
ENG-Premier League,1415,Manchester City,Dedryck Boyata,1,2014,88,4468,D S,2,91,0,0.0,0,0.0,0,0.0,0,0,1,0,0.23568500578403473,0.23568500578403473
ENG-Premier League,1415,Manchester City,Edin Dzeko,1,2014,88,1253,F S,22,928,4,3.9745049700140953,4,3.9745049700140953,2,1.3088596984744072,43,11,1,0,6.803931999951601,2.6693635024130344
ENG-Premier League,1415,Manchester City,Eliaquim Mangala,1,2014,88,626,D S,25,2188,0,0.8735053883865476,0,0.8735053883865476,2,1.0379029847681522,14,5,3,1,7.1373283341526985,7.0293374340981245
ENG-Premier League,1415,Manchester City,Fernandinho,1,2014,88,614,M S,33,2283,3,2.406892266124487,3,2.406892266124487,3,2.6950497990474105,24,30,7,0,13.146947138011456,9.671797774732113
ENG-Premier League,1415,Manchester City,Fernando,1,2014,88,615,M S,25,1886,2,1.6811583247035742,2,1.6811583247035742,2,1.577612780034542,10,13,6,0,11.181313641369343,9.973447944968939
ENG-Premier League,1415,Manchester City,Frank Lampard,1,2014,88,4418,M S,32,958,6,4.004464207217097,6,4.004464207217097,1,0.9529220964759588,32,15,1,0,11.0393304284662,7.2932740692049265
ENG-Premier League,1415,Manchester City,Gaël Clichy,1,2014,88,613,D,23,2060,1,1.0792678203433752,1,1.0792678203433752,3,2.3040307015180588,8,26,1,0,10.75069685652852,8.595539764501154
ENG-Premier League,1415,Manchester City,James Milner,1,2014,88,489,F M S,32,1732,5,5.722099112346768,5,5.722099112346768,7,4.971145084127784,39,52,6,0,15.702085828408599,8.751345762982965
ENG-Premier League,1415,Manchester City,Jesús Navas,1,2014,88,616,M S,35,2237,0,3.6824576891958714,0,3.6824576891958714,8,8.588478625752032,45,80,3,0,20.13798002526164,11.621539701707661
ENG-Premier League,1415,Manchester City,Joe Hart,1,2014,88,609,GK,36,3240,0,0.0,0,0.0,0,0.0,0,0,1,0,4.489314075559378,4.489314075559378
ENG-Premier League,1415,Manchester City,José Pozo,1,2014,88,4485,F S,3,141,0,0.5196045003831387,0,0.5196045003831387,0,0.18190999329090118,3,2,0,0,0.6281039863824844,0.030911600217223167
ENG-Premier League,1415,Manchester City,Martín Demichelis,1,2014,88,623,D S,31,2554,1,0.38149650022387505,1,0.38149650022387505,0,0.26282710395753384,8,5,6,0,10.527683798223734,10.460409764200449
ENG-Premier League,1415,Manchester City,Pablo Zabaleta,1,2014,88,610,D,29,2590,1,1.3584490865468979,1,1.3584490865468979,4,3.7550920881330967,12,26,6,1,16.997090798802674,14.821173903532326
ENG-Premier League,1415,Manchester City,Samir Nasri,1,2014,88,877,M S,24,1596,2,2.478832798078656,2,2.478832798078656,6,4.465053537860513,34,52,5,0,12.835811033844948,8.548643369227648
ENG-Premier League,1415,Manchester City,Sergio Agüero,1,2014,88,619,F S,33,2551,26,25.270175583660603,21,20.703194603323936,8,5.568926602602005,148,33,4,0,27.805153466761112,6.87816970795393
ENG-Premier League,1415,Manchester City,Stevan Jovetic,1,2014,88,1524,F M S,17,791,5,3.329762941226363,5,3.329762941226363,3,1.8126017600297928,38,15,0,0,6.67377707362175,3.645845824852586
ENG-Premier League,1415,Manchester City,Vincent Kompany,1,2014,88,612,D S,25,2035,0,0.32860000617802143,0,0.32860000617802143,0,0.8567279204726219,6,4,7,0,8.872338181361556,8.623441951349378
ENG-Premier League,1415,Manchester City,Wilfried Bony,1,2014,88,622,F S,30,1604,11,10.454738814383745,10,9.69357032328844,3,3.508293155580759,89,26,3,1,14.252219166606665,4.4124255664646626
ENG-Premier League,1415,Manchester City,Willy Caballero,1,2014,88,624,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.20175950229167938,0.20175950229167938
ENG-Premier League,1415,Manchester City,Yaya Touré,1,2014,88,878,M S,29,2358,10,7.109346902929246,8,5.5870088106021285,1,3.2435795087367296,89,33,5,0,26.024341113865376,20.903273252770305
ENG-Premier League,1415,Manchester United,Adnan Januzaj,1,2014,89,323,M S,18,841,0,1.3452877216041088,0,1.3452877216041088,0,1.4884035335853696,25,16,0,0,4.198708147741854,2.252108808606863
ENG-Premier League,1415,Manchester United,Ander Herrera,1,2014,89,552,M S,26,1877,6,2.0372255984693766,6,2.0372255984693766,4,2.11998759675771,37,26,6,0,11.650219334289432,8.672010101377964
ENG-Premier League,1415,Manchester United,Anderson,1,2014,89,4525,S,1,19,0,0.0,0,0.0,0,0.08813399821519852,0,1,0,0,0.0,0.0
ENG-Premier League,1415,Manchester United,Andreas Pereira,1,2014,89,922,S,1,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
ENG-Premier League,1415,Manchester United,Antonio Valencia,1,2014,89,627,D M S,32,2588,0,0.22489969991147518,0,0.22489969991147518,2,2.2106723207980394,6,26,4,0,10.771080181002617,9.070949345827103
ENG-Premier League,1415,Manchester United,Ashley Young,1,2014,89,631,D M S,26,2076,2,2.507619036361575,2,2.507619036361575,5,4.1162799606099725,29,34,5,0,7.867694087326527,3.8917702939361334
ENG-Premier League,1415,Manchester United,Chicharito,1,2014,89,191,F,1,49,0,0.0,0,0.0,0,0.015597599558532238,0,1,0,0,0.046568699181079865,0.046568699181079865
ENG-Premier League,1415,Manchester United,Chris Smalling,1,2014,89,628,D S,25,1881,4,1.8635455332696438,4,1.8635455332696438,0,0.39187060575932264,17,5,1,1,4.172038706950843,4.005904505960643
ENG-Premier League,1415,Manchester United,Daley Blind,1,2014,89,548,D M,25,2174,2,0.998192404396832,2,0.998192404396832,2,1.4453516565263271,28,17,4,0,9.220820680260658,7.474335089325905
ENG-Premier League,1415,Manchester United,Darren Fletcher,1,2014,89,809,M S,26,1711,1,0.4506696071475744,1,0.4506696071475744,0,0.8802698124200106,10,14,3,0,3.3025499042123556,2.9948402922600508
ENG-Premier League,1415,Manchester United,David de Gea,1,2014,89,546,GK,37,3315,0,0.0,0,0.0,0,0.0,0,0,0,0,3.7251816000789404,3.7251816000789404
ENG-Premier League,1415,Manchester United,Falcao,1,2014,89,696,F S,26,1278,4,7.156317615881562,4,7.156317615881562,4,1.894074559211731,38,18,2,0,9.530356481671333,2.6327808806672692
ENG-Premier League,1415,Manchester United,James Wilson,1,2014,89,992,F S,13,329,1,1.0632624048739672,1,1.0632624048739672,0,0.044585999101400375,8,1,3,0,1.4961605854332447,0.8005795776844025
ENG-Premier League,1415,Manchester United,Jesse Lingard,1,2014,89,558,M,1,23,0,0.0,0,0.0,0,0.0,0,0,0,0,0.018741000443696976,0.018741000443696976
ENG-Premier League,1415,Manchester United,Jonny Evans,1,2014,89,807,D S,14,1095,0,0.01009489968419075,0,0.01009489968419075,0,0.03660770133137703,1,1,1,0,3.5060566887259483,3.459353692829609
ENG-Premier League,1415,Manchester United,Juan Mata,1,2014,89,554,M S,33,2318,9,6.5977520532906055,8,5.836587090045214,4,4.968639085069299,33,50,2,0,14.520843295380473,7.047827729955316
ENG-Premier League,1415,Manchester United,Luke Shaw,1,2014,89,1006,D M S,16,1131,0,0.1416075974702835,0,0.1416075974702835,0,1.278383206576109,3,14,1,1,2.826808590441942,1.8807956837117672
