League,season_id,Game,Team,Player,Season,game_id,Position,Position ID,Minutes,Goals,Own Goals,Shots,xG,xg_chain,xg_buildup,Assists,xA,Key Passes,Yellow Cards,Red Cards,date
ENG-Premier League,2526,Burnley v Sunderland,Sunderland,Patrick Roberts,2025,28791,Sub,17,23,0,0,1,0.06801629066467285,0.10939916223287582,0.04138287156820297,0,0.0,0,0,0,
ENG-Premier League,2526,Burnley v Sunderland,Sunderland,Reinildo,2025,28791,DL,4,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Burnley v Sunderland,Sunderland,Robin Roefs,2025,28791,GK,1,90,0,0,0,0.0,0.31338781118392944,0.31338781118392944,0,0.0,0,0,0,
ENG-Premier League,2526,Burnley v Sunderland,Sunderland,Simon Adingra,2025,28791,FWL,16,67,0,0,0,0.0,0.31338781118392944,0.0,0,0.31338781118392944,1,1,0,
ENG-Premier League,2526,Burnley v Sunderland,Sunderland,Trai Hume,2025,28791,DR,2,90,0,0,1,0.025854649022221565,0.09387093782424927,0.0,0,0.06801629066467285,1,0,0,
ENG-Premier League,2526,Burnley v Sunderland,Sunderland,Wilson Isidor,2025,28791,Sub,17,23,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Bernardo Silva,2025,28789,Sub,17,29,0,0,0,0.0,0.020318936556577682,0.020318936556577682,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Erling Haaland,2025,28789,FW,15,90,0,0,1,0.4975411593914032,0.470127671957016,0.10486970096826553,0,0.36525797843933105,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,James Trafford,2025,28789,GK,1,90,0,0,0,0.0,0.023535283282399178,0.023535283282399178,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,John Stones,2025,28789,DC,3,90,0,0,0,0.0,0.04385422170162201,0.04385422170162201,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Jéremy Doku,2025,28789,Sub,17,29,0,0,0,0.0,0.10486970096826553,0.0,0,0.10486970096826553,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Mathis Cherki,2025,28789,MC,9,61,0,0,0,0.0,0.12173017859458923,0.12173017859458923,0,0.4975411593914032,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Nathan Aké,2025,28789,Sub,17,68,0,0,1,0.0981948971748352,0.0981948971748352,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Nico González,2025,28789,DMC,7,82,0,0,0,0.0,0.12173017859458923,0.12173017859458923,0,0.0,0,1,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Omar Marmoush,2025,28789,ML,10,61,0,0,3,0.43162184953689575,0.43162184953689575,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Oscar Bobb,2025,28789,MR,8,82,0,0,0,0.0,0.1802314817905426,0.12173017859458923,0,0.0820365846157074,2,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Phil Foden,2025,28789,Sub,17,8,0,0,2,0.12518863379955292,0.12518863379955292,0.0,0,0.019334079697728157,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Rayan Ait Nouri,2025,28789,DL,4,22,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Rico Lewis,2025,28789,DR,2,90,0,0,1,0.017117779701948166,0.12173017859458923,0.12173017859458923,0,0.0981948971748352,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Rodri,2025,28789,Sub,17,8,0,0,1,0.019334079697728157,0.12518863379955292,0.12518863379955292,0,0.020318936556577682,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Rúben Dias,2025,28789,DC,3,90,0,0,0,0.0,0.023535283282399178,0.023535283282399178,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Manchester City,Tijjani Reijnders,2025,28789,MC,9,90,0,0,1,0.05850129574537277,0.10235551744699478,0.04385422170162201,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Brennan Johnson,2025,28789,FWL,16,85,1,0,2,0.4513225257396698,0.5015657544136047,0.05024321377277374,0,0.0277139563113451,1,1,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Cristian Romero,2025,28789,DC,3,90,0,0,0,0.0,0.5195327997207642,0.5195327997207642,0,0.0,0,1,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Djed Spence,2025,28789,DL,4,90,0,0,0,0.0,0.0277139563113451,0.0277139563113451,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Dominic Solanke,2025,28789,Sub,17,5,0,0,1,0.09157638251781464,0.09157638251781464,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Guglielmo Vicario,2025,28789,GK,1,90,0,0,0,0.0,0.4033547043800354,0.4033547043800354,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,João Palhinha,2025,28789,MC,9,90,1,0,1,0.38038206100463867,0.4306252598762512,0.05024321377277374,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Kevin Danso,2025,28789,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Lucas Bergvall,2025,28789,Sub,17,1,0,0,0,0.0,0.1438920646905899,0.0,0,0.1438920646905899,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Micky van de Ven,2025,28789,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Mohammed Kudus,2025,28789,FWR,14,90,0,0,0,0.0,0.07304373383522034,0.07304373383522034,0,0.05051447078585625,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Pape Sarr,2025,28789,MC,9,90,0,0,1,0.0277139563113451,0.7837367653846741,0.7560228109359741,0,0.0,0,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Pedro Porro,2025,28789,DR,2,90,0,0,2,0.08312193304300308,0.5925765633583069,0.5925765633583069,0,0.039701975882053375,2,1,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Richarlison,2025,28789,FW,15,85,0,0,3,0.09021645039319992,0.8290665149688721,0.38038206100463867,1,0.37564074993133545,1,1,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Rodrigo Bentancur,2025,28789,MC,9,90,0,0,0,0.0,0.07568179816007614,0.0,0,0.07568179816007614,1,0,0,
ENG-Premier League,2526,Manchester City v Tottenham,Tottenham,Wilson Odobert,2025,28789,Sub,17,5,0,0,2,0.15864288806915283,0.15864288806915283,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Adam Wharton,2025,28794,MC,9,83,0,0,0,0.0,0.675636351108551,0.675636351108551,0,0.24888570606708527,1,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Chris Richards,2025,28794,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Daniel Muñoz,2025,28794,DMR,5,90,0,0,0,0.0,0.675636351108551,0.17310790717601776,1,0.5025284886360168,1,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Dean Henderson,2025,28794,GK,1,90,0,0,0,0.0,0.04736410826444626,0.04736410826444626,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Ismaila Sarr,2025,28794,FWR,14,90,1,0,1,0.5025284886360168,0.5340633988380432,0.03153494372963905,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Jean-Philippe Mateta,2025,28794,FW,15,89,0,0,2,0.14439274370670319,0.19175684452056885,0.04736410826444626,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Jefferson Lerma,2025,28794,Sub,17,7,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Justin Devenny,2025,28794,FWL,16,67,0,0,1,0.04736410826444626,0.2520069479942322,0.20464284718036652,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Marc Guehi,2025,28794,DC,3,90,0,0,1,0.24888570606708527,0.06025010719895363,0.06025010719895363,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Maxence Lacroix,2025,28794,DC,3,90,0,0,1,0.05522843450307846,0.14439274370670319,0.14439274370670319,0,0.0,0,1,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Odsonne Edouard,2025,28794,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Romain Esse,2025,28794,Sub,17,23,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Tyrick Mitchell,2025,28794,DML,6,90,0,0,0,0.0,0.22047200798988342,0.17310790717601776,0,0.10761421173810959,2,1,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Crystal Palace,Will Hughes,2025,28794,MC,9,90,0,0,2,0.10347694158554077,0.7977622747421265,0.6627503633499146,0,0.19962117075920105,3,1,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Arnaud Kalimuendo Muinga,2025,28794,Sub,17,18,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Callum Hudson-Odoi,2025,28794,AML,13,73,1,0,2,0.35870370268821716,0.5193118453025818,0.16060815751552582,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Chris Wood,2025,28794,FW,15,89,0,0,2,0.1759985089302063,0.2678183615207672,0.0,0,0.09181983023881912,1,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Dan Ndoye,2025,28794,AMR,11,72,0,0,0,0.0,0.42749205231666565,0.05840739607810974,1,0.3690846562385559,2,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Elliot Anderson,2025,28794,DMC,7,90,0,0,0,0.0,0.32622572779655457,0.2678183615207672,0,0.05840739607810974,1,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Ibrahim Sangare,2025,28794,DMC,7,89,0,0,1,0.01772196590900421,0.2678183615207672,0.2678183615207672,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Igor Jesus,2025,28794,Sub,17,1,0,0,1,0.10780687630176544,0.19534532725811005,0.0875384509563446,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,James McAtee,2025,28794,Sub,17,17,0,0,0,0.0,0.0875384509563446,0.0,0,0.0875384509563446,1,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Matz Sels,2025,28794,GK,1,90,0,0,0,0.0,0.49932631850242615,0.49932631850242615,0,0.0,0,1,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Morgan Gibbs-White,2025,28794,AMC,12,83,0,0,1,0.09181983023881912,0.32622572779655457,0.23440590500831604,0,0.1072101816534996,1,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Murillo,2025,28794,DC,3,90,0,0,0,0.0,0.6759215593338013,0.6759215593338013,0,0.0,0,1,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Neco Williams,2025,28794,DL,4,90,0,0,0,0.0,0.2678183615207672,0.2678183615207672,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Nikola Milenkovic,2025,28794,DC,3,90,0,0,0,0.0,0.2678183615207672,0.2678183615207672,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Ola Aina,2025,28794,DR,2,90,0,0,0,0.0,0.2678183615207672,0.2678183615207672,0,0.0,0,1,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Omari Hutchinson,2025,28794,Sub,17,7,0,0,2,0.5778230428695679,0.5778230428695679,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Crystal Palace v Nottingham Forest,Nottingham Forest,Ryan Yates,2025,28794,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Bart Verbruggen,2025,28795,GK,1,90,0,0,0,0.0,0.19440720975399017,0.19440720975399017,0,0.07646425813436508,1,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Brajan Gruda,2025,28795,Sub,17,3,0,0,1,0.06514828652143478,0.06514828652143478,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Carlos Baleba,2025,28795,DMC,7,48,0,0,0,0.0,0.07618653774261475,0.07618653774261475,0,0.02201191522181034,1,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Danny Welbeck,2025,28795,FW,15,90,0,0,2,1.3458585739135742,0.6677008867263794,0.08301118016242981,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Diego Gómez,2025,28795,Sub,17,21,0,0,0,0.0,0.02659415453672409,0.02659415453672409,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Ferdi Kadioglu,2025,28795,Sub,17,21,0,0,0,0.0,0.02659415453672409,0.02659415453672409,0,0.0,0,1,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Jack Hinshelwood,2025,28795,Sub,17,42,0,0,0,0.0,0.02659415453672409,0.02659415453672409,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Jan Paul van Hecke,2025,28795,DC,3,90,0,0,1,0.02201191522181034,0.8277029991149902,0.8056910634040833,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Kaoru Mitoma,2025,28795,AML,13,90,0,0,1,0.07646425813436508,0.31946441531181335,0.1924610137939453,0,0.12700340151786804,3,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Lewis Dunk,2025,28795,DC,3,90,0,0,0,0.0,0.8066670894622803,0.8066670894622803,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Mats Wieffer,2025,28795,DR,2,87,0,0,0,0.0,0.6654585003852844,0.6654585003852844,0,0.0,0,1,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Matt O'Riley,2025,28795,AMC,12,90,0,0,3,0.37855201959609985,0.3919675946235657,0.0,0,0.013415592722594738,1,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Maxim De Cuyper,2025,28795,DL,4,69,0,0,0,0.0,0.8316545486450195,0.8316545486450195,0,0.0,0,1,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Yankuba Minteh,2025,28795,AMR,11,90,0,0,1,0.03493177145719528,0.7165285348892212,0.6677008867263794,0,0.6815967559814453,4,0,0,
ENG-Premier League,2526,Everton v Brighton,Brighton,Yasin Ayari,2025,28795,DMC,7,69,0,0,4,0.1619042605161667,0.1758001446723938,0.04273243993520737,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Beto,2025,28795,Sub,17,24,0,0,1,0.13025180995464325,0.13025180995464325,0.0,0,0.0,0,1,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Carlos Alcaraz,2025,28795,Sub,17,24,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Dwight McNeil,2025,28795,Sub,17,17,0,0,2,0.2338213175535202,0.36407312750816345,0.0,0,0.13025180995464325,1,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Harrison Armstrong,2025,28795,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Idrissa Gueye,2025,28795,DMC,7,90,0,0,0,0.0,0.8093566298484802,0.8093566298484802,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Iliman Ndiaye,2025,28795,AMR,11,66,1,0,2,0.7414262890815735,0.7619484663009644,0.020522214472293854,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Jack Grealish,2025,28795,AML,13,90,0,0,1,0.0206347294151783,0.9500756859779358,0.09434588998556137,2,0.8350951075553894,3,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Jake O'Brien,2025,28795,DR,2,90,0,0,0,0.0,0.7053151726722717,0.7053151726722717,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,James Garner,2025,28795,DL,4,90,1,0,2,0.04304516687989235,0.24143248796463013,0.10404142737388611,0,0.12179193645715714,2,1,0,
ENG-Premier League,2526,Everton v Brighton,Everton,James Tarkowski,2025,28795,DC,3,90,0,0,0,0.0,0.020522214472293854,0.020522214472293854,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Jordan Pickford,2025,28795,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Kiernan Dewsbury-Hall,2025,28795,AMC,12,90,0,0,0,0.0,0.8113573789596558,0.6847929954528809,0,0.6536583304405212,3,1,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Michael Keane,2025,28795,DC,3,90,0,0,0,0.0,0.1246761605143547,0.1246761605143547,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Thierno Barry,2025,28795,FW,15,66,0,0,2,0.5545400381088257,0.7053151726722717,0.7053151726722717,0,0.0,0,0,0,
ENG-Premier League,2526,Everton v Brighton,Everton,Tim Iroegbunam,2025,28795,DMC,7,73,0,0,1,0.09434588998556137,0.09434588998556137,0.0,0,0.0,0,1,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Alex Iwobi,2025,28796,AML,13,90,0,0,3,0.12158186733722687,0.7442526817321777,0.6940957307815552,1,0.5498435497283936,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Antonee Robinson,2025,28796,Sub,17,26,0,0,0,0.0,0.623702347278595,0.623702347278595,0,0.07385880500078201,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Bernd Leno,2025,28796,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Calvin Bassey,2025,28796,DC,3,90,0,0,1,0.057050276547670364,0.12865228950977325,0.12865228950977325,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Emile Smith-Rowe,2025,28796,Sub,17,17,1,0,2,0.623702347278595,0.623702347278595,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Harry Wilson,2025,28796,Sub,17,26,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Joachim Andersen,2025,28796,DC,3,90,0,0,0,0.0,0.39154213666915894,0.39154213666915894,0,0.14897450804710388,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Joshua King,2025,28796,AMC,12,73,0,0,2,0.3332832157611847,0.3332832157611847,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Kenny Tete,2025,28796,DR,2,90,0,0,0,0.0,0.05479348078370094,0.0,0,0.05479348078370094,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Raúl Jiménez,2025,28796,Sub,17,17,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Rodrigo Muniz,2025,28796,FW,15,73,0,1,3,0.3648473918437958,0.4226337969303131,0.3176833391189575,0,0.05015697330236435,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Ryan Sessegnon,2025,28796,DL,4,64,0,0,0,0.0,0.37247681617736816,0.05479348078370094,0,0.3176833391189575,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Sander Berge,2025,28796,DMC,7,90,0,0,0,0.0,0.3176833391189575,0.3176833391189575,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Sasa Lukic,2025,28796,DMC,7,90,0,0,0,0.0,0.38344019651412964,0.36784031987190247,0,0.2795020341873169,3,1,0,
ENG-Premier League,2526,Fulham v Manchester United,Fulham,Timothy Castagne,2025,28796,AMR,11,64,0,0,2,0.1623748391866684,0.38807669281959534,0.38807669281959534,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Altay Bayindir,2025,28796,GK,1,90,0,0,0,0.0,0.2939172387123108,0.0,0,0.2939172387123108,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Amad Diallo Traore,2025,28796,DMR,5,54,0,0,2,0.16648636758327484,0.13824611902236938,0.01803870126605034,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Ayden Heaven,2025,28796,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Benjamin Sesko,2025,28796,Sub,17,35,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Bruno Fernandes,2025,28796,MC,9,90,0,0,2,0.7792075276374817,0.036610785871744156,0.0,0,0.018572082743048668,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Bryan Mbeumo,2025,28796,AMC,12,90,0,0,0,0.0,0.13824611902236938,0.01803870126605034,0,0.17148633301258087,2,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Casemiro,2025,28796,MC,9,55,0,0,0,0.0,0.01803870126605034,0.01803870126605034,0,0.0,0,1,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Diogo Dalot,2025,28796,Sub,17,36,0,0,1,0.04197749122977257,0.0,0.0,0,0.0627330094575882,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Harry Maguire,2025,28796,Sub,17,1,0,0,1,0.05127892270684242,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Leny Yoro,2025,28796,DC,3,89,0,0,1,0.0627330094575882,0.0,0.0,0,0.04197749122977257,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Luke Shaw,2025,28796,DC,3,89,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Manuel Ugarte,2025,28796,Sub,17,19,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Mason Mount,2025,28796,AMC,12,71,0,0,0,0.0,0.14989295601844788,0.14989295601844788,0,0.17813321948051453,2,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Matheus Cunha,2025,28796,FW,15,90,0,0,3,0.44434356689453125,0.5825896859169006,0.13824611902236938,0,0.01803870126605034,1,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Matthijs de Ligt,2025,28796,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Fulham v Manchester United,Manchester United,Patrick Dorgu,2025,28796,DML,6,90,0,0,0,0.0,0.13185425102710724,0.13185425102710724,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Alisson,2025,28797,GK,1,90,0,0,0,0.0,0.3935171365737915,0.3935171365737915,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Cody Gakpo,2025,28797,AML,13,90,0,0,1,0.0686119794845581,0.2203233391046524,0.0,2,0.1517113596200943,2,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Conor Bradley,2025,28797,Sub,17,5,0,0,0,0.0,0.3935171365737915,0.3935171365737915,0,0.0,0,1,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Curtis Jones,2025,28797,DMC,7,90,0,0,0,0.0,0.01623125746846199,0.01623125746846199,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Dominik Szoboszlai,2025,28797,DR,2,90,0,0,0,0.0,0.3935171365737915,0.3935171365737915,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Federico Chiesa,2025,28797,Sub,17,5,0,0,0,0.0,0.3935171365737915,0.3935171365737915,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Florian Wirtz,2025,28797,AMC,12,85,0,0,1,0.032718610018491745,0.10133058577775955,0.0686119794845581,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Harvey Elliott,2025,28797,Sub,17,1,0,0,0,0.0,0.3935171365737915,0.3935171365737915,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Hugo Ekitike,2025,28797,FW,15,85,1,0,1,0.1354801058769226,0.23681068420410156,0.0,0,0.10133058577775955,2,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Ibrahima Konaté,2025,28797,DC,3,90,0,0,0,0.0,0.4621291160583496,0.4621291160583496,0,0.0,0,1,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Milos Kerkez,2025,28797,DL,4,90,0,0,0,0.0,0.3935171365737915,0.3935171365737915,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Mohamed Salah,2025,28797,AMR,11,90,0,0,0,0.0,0.4621291160583496,0.0686119794845581,1,0.3935171365737915,2,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Rio Ngumoha,2025,28797,Sub,17,1,1,0,1,0.3935171365737915,0.3935171365737915,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Ryan Gravenberch,2025,28797,DMC,7,90,1,0,1,0.01623125746846199,0.4097484052181244,0.3935171365737915,0,0.0,0,1,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Virgil van Dijk,2025,28797,DC,3,90,0,0,0,0.0,0.3935171365737915,0.3935171365737915,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Liverpool,Wataru Endo,2025,28797,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Newcastle United,Anthony Elanga,2025,28797,FWR,14,90,0,0,0,0.0,0.048419058322906494,0.0,0,0.048419058322906494,1,0,0,
ENG-Premier League,2526,Newcastle United v Liverpool,Newcastle United,Anthony Gordon,2025,28797,FW,15,47,0,0,3,1.0966068506240845,1.131492257118225,0.0,0,0.03488535061478615,1,0,1,
