player_name,team,position,games,time,goals,assists,shots,key_passes,xG,xA,xG90,xA90,xGChain,xGBuildup,npg,npxG,season
Issa Diop,Fulham,D S,21,1332,0,0,5,3,0.48513777554035187,0.1430980395525694,0.0,0.0,3.876760764978826,3.789013215340674,0,0.48513777554035187,2024
Maxwel Cornet,Southampton,M S,2,71,0,0,1,0,0.0751236081123352,0.0,0.0,0.0,0.0751236081123352,0.0,0,0.0751236081123352,2024
Ricardo Pereira,Leicester,D S,10,378,0,0,2,0,0.11117679998278618,0.0,0.0,0.0,1.118471845984459,1.0300674214959145,0,0.11117679998278618,2024
Odsonne Edouard,"Crystal Palace,Leicester",M S,6,131,0,0,5,2,0.32568828761577606,0.10593332909047604,0.0,0.0,0.6215433776378632,0.18992176093161106,0,0.32568828761577606,2024
Álex Moreno,Nottingham Forest,D S,15,978,0,1,6,8,0.21700730733573437,1.076141320168972,0.0,0.0,2.5304054114967585,1.5371484030038118,0,0.21700730733573437,2024
Emiliano Martinez,Aston Villa,GK,37,3206,0,0,0,2,0.0,0.2820240408182144,0.0,0.0,6.555770194157958,6.273746121674776,0,0.0,2024
Kepa,Bournemouth,GK,31,2790,0,0,1,1,0.06839418411254883,0.025899898260831833,0.0,0.0,3.4838713705539703,3.4838713705539703,0,0.06839418411254883,2024
Kevin Danso,Tottenham,D S,10,840,0,0,7,2,0.27366341184824705,0.06845882814377546,0.0,0.0,2.7478084787726402,2.7030457369983196,0,0.27366341184824705,2024
Wilfred Ndidi,Leicester,M,28,2368,0,5,22,17,1.973463961854577,2.7866385113447905,0.0,0.0,8.735264824703336,5.421601940877736,0,1.973463961854577,2024
Nick Pope,Newcastle United,GK,28,2520,0,0,0,1,0.0,0.07708201557397842,0.0,0.0,4.53913442697376,4.462052411399782,0,0.0,2024
Scott McTominay,Manchester United,S,2,15,0,0,1,0,0.12602733075618744,0.0,0.0,0.0,0.12602733075618744,0.0,0,0.12602733075618744,2024
Aaron Ramsdale,Southampton,GK,30,2700,0,0,0,0,0.0,0.0,0.0,0.0,2.3939849622547626,2.3939849622547626,0,0.0,2024
Diego Carlos,Aston Villa,D S,10,828,0,0,4,0,0.9728685170412064,0.0,0.0,0.0,2.882016759365797,2.882016759365797,0,0.9728685170412064,2024
Ibrahim Sangare,Nottingham Forest,M S,13,584,0,1,1,5,0.016365941613912582,0.7156692324206233,0.0,0.0,3.003039238974452,2.3539955895394087,0,0.016365941613912582,2024
Kenny Tete,Fulham,D S,22,1790,0,2,25,9,1.595350006595254,0.6750296298414469,0.0,0.0,7.372500399127603,6.540642708539963,0,1.595350006595254,2024
Philip Billing,Bournemouth,M S,10,152,0,0,5,8,0.3570811375975609,1.401890940964222,0.0,0.0,1.9741406198590994,0.9171814527362585,0,0.3570811375975609,2024
Charlie Taylor,Southampton,D S,8,341,0,0,0,1,0.0,0.05513033643364906,0.0,0.0,0.7140172049403191,0.6588868722319603,0,0.0,2024
Lewis Dunk,Brighton,D S,25,2083,0,0,12,5,1.1070273127406836,0.5168026331812143,0.0,0.0,10.19734975323081,10.102785553783178,0,1.1070273127406836,2024
Solly March,Brighton,M S,8,149,0,0,2,3,0.051454500295221806,0.2339879721403122,0.0,0.0,0.39429784566164017,0.3155219256877899,0,0.051454500295221806,2024
Ederson,Manchester City,GK,26,2324,0,4,0,4,0.0,1.1925887912511826,0.0,0.0,5.953033002093434,4.961667595431209,0,0.0,2024
Victor Lindelöf,Manchester United,D S,16,679,0,0,0,3,0.0,0.12252716906368732,0.0,0.0,1.1769144833087921,1.0819011144340038,0,0.0,2024
Will Hughes,Crystal Palace,M S,33,2160,0,3,22,33,0.9225301016122103,3.364077143371105,0.0,0.0,9.026491666212678,7.883489057421684,0,0.9225301016122103,2024
Daichi Kamada,Crystal Palace,M S,34,1527,0,0,20,20,0.9768787622451782,1.8320643100887537,0.0,0.0,8.12018227763474,6.361981469206512,0,0.9768787622451782,2024
Timothy Castagne,Fulham,D S,24,1627,0,1,8,10,0.3606655541807413,0.8743397928774357,0.0,0.0,6.590010182932019,5.578935069963336,0,0.3606655541807413,2024
Nélson Semedo,Wolverhampton Wanderers,D S,34,2897,0,4,18,25,0.9947248105891049,2.185204219073057,0.0,0.0,9.799877418205142,7.2230052798986435,0,0.9947248105891049,2024
Pau Torres,Aston Villa,D S,24,2011,0,0,8,3,0.38712109066545963,0.1446397490799427,0.0,0.0,7.192430438473821,7.064639877527952,0,0.38712109066545963,2024
Boubakary Soumare,Leicester,M S,31,2182,0,0,7,10,0.25613266602158546,0.3478336622938514,0.0,0.0,7.107237534597516,6.826774168759584,0,0.25613266602158546,2024
Joachim Andersen,"Crystal Palace,Fulham",D,30,2678,0,0,20,4,0.8852448537945747,0.280512185767293,0.0,0.0,10.6725890384987,10.444070791825652,0,0.8852448537945747,2024
Hamza Choudhury,Leicester,M S,4,125,0,0,0,2,0.0,0.3993283584713936,0.0,0.0,0.658692367374897,0.31169407814741135,0,0.0,2024
Manuel Akanji,Manchester City,D S,26,2017,0,0,15,9,1.0098738074302673,0.42468701861798763,0.0,0.0,13.879725754261017,13.611297756433487,0,1.0098738074302673,2024
Martin Dubravka,Newcastle United,GK,10,900,0,0,0,0,0.0,0.0,0.0,0.0,1.4120896756649017,1.4120896756649017,0,0.0,2024
Joe Willock,Newcastle United,M S,32,1043,0,2,18,22,2.0176452044397593,3.1126333381980658,0.0,0.0,8.017597679048777,3.4172954158857465,0,2.0176452044397593,2024
Konstantinos Mavropanos,West Ham,D S,33,2028,0,0,18,5,1.6612843237817287,0.6751785762608051,0.0,0.0,4.6871272986754775,4.525988888926804,0,1.6612843237817287,2024
Jean-Clair Todibo,West Ham,D S,27,1833,0,0,5,2,0.2778066396713257,0.02975625265389681,0.0,0.0,3.5863327868282795,3.5863327868282795,0,0.2778066396713257,2024
Willy Boly,Nottingham Forest,D S,6,139,0,0,1,0,0.08295150846242905,0.0,0.0,0.0,0.13758442923426628,0.13758442923426628,0,0.08295150846242905,2024
Matz Sels,Nottingham Forest,GK,38,3420,0,0,0,2,0.0,0.5219662692397833,0.0,0.0,3.724944426678121,3.2029781555756927,0,0.0,2024
Robin Olsen,Aston Villa,GK S,4,211,0,0,0,0,0.0,0.0,0.0,0.0,0.4604295790195465,0.4604295790195465,0,0.0,2024
Arijanet Muric,Ipswich,GK,18,1620,0,0,0,0,0.0,0.0,0.0,0.0,2.3349773976951838,2.3349773976951838,0,0.0,2024
Mark Flekken,Brentford,GK,37,3275,0,2,0,2,0.0,0.5480153113603592,0.0,0.0,7.107891340740025,6.884677250869572,0,0.0,2024
Sean Longstaff,Newcastle United,M S,25,758,0,0,6,4,0.4065457545220852,0.20866851694881916,0.0,0.0,2.1645284295082092,1.791835017502308,0,0.4065457545220852,2024
Mathias Jensen,Brentford,M S,24,819,0,2,6,16,0.26936821080744267,1.9875654987990856,0.0,0.0,5.387348018586636,4.161761403083801,0,0.26936821080744267,2024
Sergio Reguilón,Tottenham,D S,4,187,0,0,2,1,0.1322939433157444,0.0298521239310503,0.0,0.0,0.7971926778554916,0.696475438773632,0,0.1322939433157444,2024
Oliver Skipp,Leicester,M S,24,1095,0,0,5,9,0.2431342415511608,0.3397108828648925,0.0,0.0,2.2539359983056784,1.7920793881639838,0,0.2431342415511608,2024
Jason Steele,Brighton,GK,2,180,0,0,0,0,0.0,0.0,0.0,0.0,0.4078828990459442,0.4078828990459442,0,0.0,2024
Benoit Badiashile Mukinayi,Chelsea,D S,5,323,0,0,0,0,0.0,0.0,0.0,0.0,0.7828760668635368,0.7828760668635368,0,0.0,2024
Diogo Dalot,Manchester United,D S,33,2821,0,3,24,26,1.6990829594433308,2.5788643723353744,0.0,0.0,10.50801149662584,8.384668283164501,0,1.6990829594433308,2024
Ben White,Arsenal,D S,17,1192,0,2,9,10,0.43378073163330555,1.4500398263335228,0.0,0.0,4.346273209899664,3.8967273607850075,0,0.43378073163330555,2024
Max Kilman,West Ham,D,38,3348,0,1,13,16,1.714818298816681,0.9288761988282204,0.0,0.0,7.727036248892546,7.178434561938047,0,1.714818298816681,2024
Tyler Adams,Bournemouth,M S,28,1965,0,3,9,18,1.4070341289043427,1.5068945437669754,0.0,0.0,7.6065224930644035,5.169210600666702,0,1.4070341289043427,2024
Carlos Vinicius,Fulham,S,3,8,0,0,1,0,0.05484353378415108,0.0,0.0,0.0,0.05484353378415108,0.0,0,0.05484353378415108,2024
Miguel Almirón,Newcastle United,F S,9,138,0,0,6,3,0.4826713129878044,0.16637674160301685,0.0,0.0,0.6716924104839563,0.16323585249483585,0,0.4826713129878044,2024
James Garner,Everton,D M S,21,1603,0,1,12,12,0.6001764945685863,1.2151244198903441,0.0,0.0,5.435937132686377,4.616085112094879,0,0.6001764945685863,2024
Mark Travers,Bournemouth,GK,5,450,0,0,0,0,0.0,0.0,0.0,0.0,0.5100627075880766,0.5100627075880766,0,0.0,2024
Wesley Fofana,Chelsea,D,14,1192,0,0,3,6,0.20475389622151852,0.5259660333395004,0.0,0.0,4.953598186373711,4.430655201897025,0,0.20475389622151852,2024
Max Aarons,Bournemouth,D S,3,78,0,0,0,0,0.0,0.0,0.0,0.0,0.9639191627502441,0.9639191627502441,0,0.0,2024
Ben Godfrey,Ipswich,D S,3,165,0,0,0,0,0.0,0.0,0.0,0.0,0.225624181330204,0.225624181330204,0,0.0,2024
Adam Webster,Brighton,D S,14,888,0,0,5,3,0.37646964844316244,0.3818966709077358,0.0,0.0,4.823259890079498,4.751052476465702,0,0.37646964844316244,2024
Dean Henderson,Crystal Palace,GK,38,3420,0,0,1,2,0.010927668772637844,0.10587046667933464,0.0,0.0,3.299205945804715,3.19333547540009,0,0.010927668772637844,2024
Caoimhin Kelleher,Liverpool,GK,10,900,0,0,0,0,0.0,0.0,0.0,0.0,1.939537651836872,1.939537651836872,0,0.0,2024
Takehiro Tomiyasu,Arsenal,S,1,3,0,0,1,0,0.16684184968471527,0.0,0.0,0.0,0.0,0.0,0,0.16684184968471527,2024
Igor Julio,Brighton,D S,13,959,0,0,1,2,0.08350001275539398,0.14276313595473766,0.0,0.0,4.970579881221056,4.827816758304834,0,0.08350001275539398,2024
Billy Gilmour,Brighton,M S,2,94,0,0,1,0,0.08454305678606033,0.0,0.0,0.0,1.1755258962512016,1.1755258962512016,0,0.08454305678606033,2024
Lloyd Kelly,Newcastle United,D S,10,303,0,1,3,2,0.2711419649422169,0.3751976788043976,0.0,0.0,0.8785770535469055,0.5033793747425079,0,0.2711419649422169,2024
Brandon Austin,Tottenham,GK,1,90,0,0,0,0,0.0,0.0,0.0,0.0,0.404704749584198,0.404704749584198,0,0.0,2024
Boubacar Traore,Wolverhampton Wanderers,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Tyrick Mitchell,Crystal Palace,D,37,3131,0,5,12,41,1.4204330071806908,7.1096850242465734,0.0,0.0,14.724310521036386,7.392835007980466,0,1.4204330071806908,2024
Nicolás Domínguez,Nottingham Forest,M S,34,1979,0,1,21,13,1.9267512233927846,1.4655370814725757,0.0,0.0,4.884785549715161,3.6538716042414308,0,1.9267512233927846,2024
Guido Rodríguez,West Ham,M S,23,1179,0,1,8,4,0.16269100550562143,0.21928240731358528,0.0,0.0,2.944707117974758,2.794170718640089,0,0.16269100550562143,2024
Sander Berge,Fulham,M S,31,2242,0,0,3,18,0.42603625915944576,0.7261993493884802,0.0,0.0,7.763672082684934,6.734488721005619,0,0.42603625915944576,2024
Daniel Podence,Wolverhampton Wanderers,S,2,36,0,0,1,0,0.044891152530908585,0.0,0.0,0.0,0.044891152530908585,0.0,0,0.044891152530908585,2024
Armando Broja,Everton,F S,10,314,0,0,4,4,0.10446199029684067,0.17477769032120705,0.0,0.0,0.7260864749550819,0.45814821776002645,0,0.10446199029684067,2024
Jarrad Branthwaite,Everton,D S,30,2510,0,1,10,3,1.3813873650506139,0.6528244335204363,0.0,0.0,4.862649876624346,4.707654871046543,0,1.3813873650506139,2024
Jorge Cuenca,Fulham,D S,8,352,0,0,1,0,0.01599409058690071,0.0,0.0,0.0,1.164096750319004,1.164096750319004,0,0.01599409058690071,2024
Tommy Doyle,Wolverhampton Wanderers,M S,24,431,0,1,9,7,0.3624565312638879,0.3475889293476939,0.0,0.0,2.1030837008729577,1.6141937281936407,0,0.3624565312638879,2024
Luke Thomas,Leicester,D S,14,1123,0,0,5,8,0.34869277104735374,0.41817436274141073,0.0,0.0,1.7490677423775196,1.388859000056982,0,0.34869277104735374,2024
Sven Botman,Newcastle United,D S,8,424,0,0,5,2,0.7963292263448238,0.6542200557887554,0.0,0.0,1.063561487942934,1.063561487942934,0,0.7963292263448238,2024
Cheick Oumar Doucoure,Crystal Palace,M S,13,439,0,0,7,1,0.3654052410274744,0.013936278410255909,0.0,0.0,3.558414466679096,3.2809753883630037,0,0.3654052410274744,2024
Kalvin Phillips,Ipswich,M S,19,1247,0,0,11,5,0.4593092957511544,0.3231524731963873,0.0,0.0,2.4181056451052427,2.1468016486614943,0,0.4593092957511544,2024
Dara O&#039;Shea,Ipswich,D,35,3129,0,2,22,3,1.5649987170472741,0.7030826602131128,0.0,0.0,8.610395619645715,7.782098321244121,0,1.5649987170472741,2024
Joël Veltman,Brighton,D S,21,1714,0,0,6,6,0.7976804617792368,0.7567648589611053,0.0,0.0,6.476554710417986,5.0723008420318365,0,0.7976804617792368,2024
Stefan Ortega Moreno,Manchester City,GK S,13,1096,0,0,0,0,0.0,0.0,0.0,0.0,2.8627792466431856,2.8627792466431856,0,0.0,2024
Wataru Endo,Liverpool,M S,20,226,0,0,0,2,0.0,0.06703786551952362,0.0,0.0,1.2031035460531712,1.1583239622414112,0,0.0,2024
Iyenoma Destiny Udogie,Tottenham,D S,25,1949,0,1,5,16,0.3497059941291809,1.2607239335775375,0.0,0.0,9.83161280490458,9.174497099593282,0,0.3497059941291809,2024
Konstantinos Tsimikas,Liverpool,D S,18,819,0,1,4,16,0.5641818605363369,2.597917679697275,0.0,0.0,7.063847681507468,5.982297686859965,0,0.5641818605363369,2024
Guglielmo Vicario,Tottenham,GK,24,2160,0,0,0,0,0.0,0.0,0.0,0.0,5.163849472999573,5.163849472999573,0,0.0,2024
Conor Townsend,Ipswich,D S,6,326,0,1,1,4,0.043418992310762405,0.8038922008126974,0.0,0.0,1.1632227841764688,0.4409727454185486,0,0.043418992310762405,2024
Antonee Robinson,Fulham,D M S,36,3166,0,10,16,43,1.0538900159299374,4.40445202216506,0.0,0.0,16.498610505834222,13.76876728888601,0,1.0538900159299374,2024
Rúben Dias,Manchester City,D S,27,2262,0,0,21,5,1.335742843337357,0.21338675543665886,0.0,0.0,14.734221961349249,14.567276891320944,0,1.335742843337357,2024
Vladimir Coufal,West Ham,D M S,22,1052,0,0,7,8,0.32362124137580395,0.5783606953918934,0.0,0.0,3.653033196926117,3.296148657798767,0,0.32362124137580395,2024
Malo Gusto,Chelsea,D S,32,1838,0,1,22,22,1.5562147982418537,1.343290576711297,0.0,0.0,10.980210773646832,9.03074331022799,0,1.5562147982418537,2024
Robert Sánchez,Chelsea,GK,32,2880,0,0,0,1,0.0,0.016188031062483788,0.0,0.0,6.038596088066697,6.022408057004213,0,0.0,2024
Radu Dragusin,Tottenham,D S,16,1264,0,0,5,4,0.17725946567952633,0.5174331180751324,0.0,0.0,4.84899147041142,4.778011908754706,0,0.17725946567952633,2024
Christian Walton,Ipswich,GK,7,630,0,0,0,1,0.0,0.01685086265206337,0.0,0.0,0.18078524991869926,0.1639343872666359,0,0.0,2024
Filip Jorgensen,Chelsea,GK,6,540,0,0,0,0,0.0,0.0,0.0,0.0,1.4331071376800537,1.4331071376800537,0,0.0,2024
Jakub Moder,Brighton,S,4,4,0,0,0,3,0.0,0.2036565337330103,0.0,0.0,0.13312120735645294,0.0772198848426342,0,0.0,2024
Dane Scarlett,Tottenham,S,3,25,0,1,1,1,0.2694910168647766,0.07612059265375137,0.0,0.0,0.345611609518528,0.0,0,0.2694910168647766,2024
Valentino Livramento,Newcastle United,D S,37,2848,0,1,6,25,0.3249886427074671,3.147453512996435,0.0,0.0,13.396901009604335,10.808134069666266,0,0.3249886427074671,2024
Tim Iroegbunam,Everton,M S,18,533,0,1,5,3,0.20852449536323547,0.17536944895982742,0.0,0.0,1.8715934120118618,1.4876995496451855,0,0.20852449536323547,2024
David Raya,Arsenal,GK,38,3420,0,0,0,1,0.0,0.09363602846860886,0.0,0.0,6.110358167439699,6.01672213897109,0,0.0,2024
Kristoffer Ajer,Brentford,D S,24,1450,0,0,9,9,1.142456667497754,1.4724152060225606,0.0,0.0,4.822844059206545,2.9706503534689546,0,1.142456667497754,2024
Rico Henry,Brentford,S,5,80,0,0,0,0,0.0,0.0,0.0,0.0,1.0035428777337074,1.0035428777337074,0,0.0,2024
Frank Onyeka,Brentford,S,2,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Mads Roerslev,Brentford,D S,19,1079,0,2,5,14,0.22195007745176554,2.790492530912161,0.0,0.0,5.177352083846927,2.4616973884403706,0,0.22195007745176554,2024
Armel Bella Kotchap,Southampton,D S,4,331,0,0,1,0,0.2672498822212219,0.0,0.0,0.0,0.7146918140351772,0.7146918140351772,0,0.2672498822212219,2024
Kiernan Dewsbury-Hall,Chelsea,M S,13,234,0,1,1,3,0.08943549543619156,0.8056687042117119,0.0,0.0,1.3387737199664116,0.44366946816444397,0,0.08943549543619156,2024
José Sá,Wolverhampton Wanderers,GK,29,2610,0,0,0,3,0.0,0.06530709005892277,0.0,0.0,1.1575271990150213,1.0922201070934534,0,0.0,2024
Jesper Lindstrom,Everton,M S,25,1279,0,1,28,19,2.0184412728995085,2.881908133625984,0.0,0.0,5.934147605672479,3.5494546946138144,0,2.0184412728995085,2024
Yerson Mosquera,Wolverhampton Wanderers,D,5,448,0,0,2,2,0.4660062603652477,0.09450100734829903,0.0,0.0,1.0699441889300942,0.9818695159628987,0,0.4660062603652477,2024
Romeo Lavia,Chelsea,M S,16,830,0,1,2,7,0.14645132422447205,0.7232360076159239,0.0,0.0,2.7111929208040237,1.9501979053020477,0,0.14645132422447205,2024
Lamare Bogarde,Aston Villa,D M S,8,478,0,0,1,2,0.06506926566362381,0.17532425373792648,0.0,0.0,1.8142753783613443,1.5738818291574717,0,0.06506926566362381,2024
Jeremy Sarmiento,Brighton,S,1,4,0,0,0,0,0.0,0.0,0.0,0.0,0.09746789187192917,0.09746789187192917,0,0.0,2024
Micky van de Ven,Tottenham,D S,13,1031,0,2,6,2,0.7710057385265827,1.1784075498580933,0.0,0.0,5.82832533121109,4.649917840957642,0,0.7710057385265827,2024
Paris Maghoma,Brentford,S,8,89,0,0,1,1,0.03555043041706085,0.10649818927049637,0.0,0.0,1.1534059420228004,1.011357307434082,0,0.03555043041706085,2024
Samuel Edozie,Southampton,S,2,57,0,0,0,1,0.0,0.08171311765909195,0.0,0.0,0.6017810702323914,0.5200679302215576,0,0.0,2024
Conor Bradley,Liverpool,D S,19,736,0,2,10,7,1.1355030871927738,1.9162586014717817,0.0,0.0,7.865552997216582,5.193093849346042,0,1.1355030871927738,2024
Archie Gray,Tottenham,D M S,28,1729,0,0,1,3,0.029445655643939972,0.15263863280415535,0.0,0.0,4.387982405722141,4.24487853422761,0,0.029445655643939972,2024
Jarell Quansah,Liverpool,D S,13,478,0,0,1,2,0.09152641892433167,0.10514529794454575,0.0,0.0,2.4939724653959274,2.420603469014168,0,0.09152641892433167,2024
Lewis Hall,Newcastle United,D S,27,2200,0,4,11,33,0.5363848507404327,3.951083693653345,0.0,0.0,12.689174748957157,10.644899234175682,0,0.5363848507404327,2024
Nathan Patterson,Everton,D S,10,332,0,1,1,4,0.07110223919153214,0.4205229729413986,0.0,0.0,0.6194286607205868,0.4873095341026783,0,0.07110223919153214,2024
Toti,Wolverhampton Wanderers,D S,31,2622,0,1,7,9,0.9773350562900305,0.9932401478290558,0.0,0.0,7.0250079073011875,6.87811416387558,0,0.9773350562900305,2024
Chiquinho,Wolverhampton Wanderers,S,1,5,0,0,0,1,0.0,0.016207994893193245,0.0,0.0,0.06109914928674698,0.06109914928674698,0,0.0,2024
Leny Yoro,Manchester United,D S,21,1152,0,0,5,2,1.1257849335670471,0.05382058396935463,0.0,0.0,4.256799969822168,3.4262867253273726,0,1.1257849335670471,2024
Noussair Mazraoui,Manchester United,D S,37,2881,0,1,13,20,0.814534755423665,1.5644007651135325,0.0,0.0,10.547775242477655,9.085838556289673,0,0.814534755423665,2024
Ryan Gravenberch,Liverpool,M,37,3199,0,4,20,26,1.3318934980779886,2.415423891507089,0.0,0.0,21.408910930156708,19.362357161939144,0,1.3318934980779886,2024
Jay Stansfield,Fulham,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Sepp van den Berg,Brentford,D S,31,2602,0,0,20,7,2.1477734111249447,1.029765497893095,0.0,0.0,11.545481179840863,9.674979363568127,0,2.1477734111249447,2024
James Hill,Bournemouth,D S,10,458,0,1,6,3,0.19451502338051796,0.3440760616213083,0.0,0.0,2.397958781570196,2.091702576726675,0,0.19451502338051796,2024
Harry Toffolo,Nottingham Forest,D S,4,122,0,0,1,0,0.022599829360842705,0.0,0.0,0.0,0.042361821979284286,0.01976199261844158,0,0.022599829360842705,2024
Tyrell Malacia,Manchester United,D S,3,102,0,0,0,1,0.0,0.062010977417230606,0.0,0.0,0.062010977417230606,0.0,0,0.0,2024
Marcos Senesi,Bournemouth,D S,17,1117,0,0,2,5,0.6511894948780537,0.23828684724867344,0.0,0.0,4.348518039099872,4.168585720472038,0,0.6511894948780537,2024
André Onana,Manchester United,GK,34,3060,0,0,0,1,0.0,0.31468600034713745,0.0,0.0,5.308094757609069,4.993408787064254,0,0.0,2024
Santiago Bueno,Wolverhampton Wanderers,D S,29,1672,0,0,6,0,0.3284060172736645,0.0,0.0,0.0,3.8933305330574512,3.8738088496029377,0,0.3284060172736645,2024
Antony,Manchester United,S,8,119,0,0,6,3,0.6254736389964819,0.22945007402449846,0.0,0.0,1.066591788083315,0.3265676498413086,0,0.6254736389964819,2024
Ryan Trevitt,Brentford,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Martial Godo,Fulham,S,2,16,0,0,0,1,0.0,0.08341337740421295,0.0,0.0,0.08341337740421295,0.0,0,0.0,2024
Chadi Riad,Crystal Palace,D,1,90,0,0,0,0,0.0,0.0,0.0,0.0,0.3966957628726959,0.3966957628726959,0,0.0,2024
Kobbie Mainoo,Manchester United,F M S,25,1660,0,0,15,14,0.7448182795196772,2.04548772983253,0.0,0.0,6.994521474465728,4.4265395030379295,0,0.7448182795196772,2024
Divin Mubama,Manchester City,S,1,26,0,0,1,0,0.06255101412534714,0.0,0.0,0.0,0.0,0.0,0,0.06255101412534714,2024
Nathan Butler-Oyedeji,Arsenal,S,1,1,0,0,1,0,0.09475569427013397,0.0,0.0,0.0,0.09475569427013397,0.0,0,0.09475569427013397,2024
Michael Kayode,Brentford,D S,12,527,0,1,2,8,0.1810818612575531,0.9814028739929199,0.0,0.0,2.794493567198515,1.6320087760686874,0,0.1810818612575531,2024
Mykhailo Mudryk,Chelsea,M S,7,133,0,0,1,2,0.1225307434797287,1.0799011290073395,0.0,0.0,1.4741904512047768,0.2717585638165474,0,0.1225307434797287,2024
Danilo,Nottingham Forest,M S,8,275,0,0,0,0,0.0,0.0,0.0,0.0,2.1522383373230696,2.1522383373230696,0,0.0,2024
James Bree,Southampton,D S,17,1077,0,1,4,9,0.10935381054878235,1.0717255100607872,0.0,0.0,3.7004061806946993,3.000851457938552,0,0.10935381054878235,2024
Daniel Bentley,Wolverhampton Wanderers,GK,2,180,0,0,0,0,0.0,0.0,0.0,0.0,0.03242262825369835,0.03242262825369835,0,0.0,2024
Victor Kristiansen,Leicester,D M S,30,2510,0,1,3,18,0.15955020301043987,1.6646690927445889,0.0,0.0,6.266841299831867,5.768991779536009,0,0.15955020301043987,2024
Renato Veiga,Chelsea,M S,7,143,0,0,3,0,0.13544834405183792,0.0,0.0,0.0,0.8124905750155449,0.798570029437542,0,0.13544834405183792,2024
Kaelan Casey,West Ham,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Illia Zabarnyi,Bournemouth,D S,36,3116,0,1,12,12,1.3495636964216828,0.9619763027876616,0.0,0.0,7.431322017684579,7.211819479241967,0,1.3495636964216828,2024
Samuel Amo-Ameyaw,Southampton,S,2,21,0,0,1,1,0.032747477293014526,0.039343107491731644,0.0,0.0,0.07209058851003647,0.0,0,0.032747477293014526,2024
Marc Guiu,Chelsea,S,3,60,0,0,0,1,0.0,0.04049580916762352,0.0,0.0,0.10768561065196991,0.10768561065196991,0,0.0,2024
Bart Verbruggen,Brighton,GK,36,3240,0,1,0,1,0.0,0.053101878613233566,0.0,0.0,6.665416944772005,6.6123150661587715,0,0.0,2024
Chiedozie Ogbene,Ipswich,M S,5,237,0,0,0,2,0.0,0.07338971272110939,0.0,0.0,0.08639794308692217,0.013008230365812778,0,0.0,2024
Julián Araujo,Bournemouth,D S,12,496,0,0,0,1,0.0,0.0628243163228035,0.0,0.0,1.8003496639430523,1.8003496639430523,0,0.0,2024
Abduqodir Khusanov,Manchester City,D,6,506,0,0,1,2,0.015545766800642014,0.10573065932840109,0.0,0.0,2.7786731719970703,2.763522148132324,0,0.015545766800642014,2024
Yehor Yarmolyuk,Brentford,M S,31,1416,0,0,9,9,0.7878594100475311,1.025589969009161,0.0,0.0,5.0115865878760815,4.2129704765975475,0,0.7878594100475311,2024
Ben Brereton Díaz,Southampton,F M S,10,438,0,0,11,3,1.3112603276968002,0.1556207612156868,0.0,0.0,2.001358740031719,0.5646974295377731,0,1.3112603276968002,2024
Oscar Bobb,Manchester City,S,3,9,0,0,0,1,0.0,0.09015875309705734,0.0,0.0,0.09015875309705734,0.0,0,0.0,2024
Edson Álvarez,West Ham,D M S,28,1772,0,1,12,12,0.319299204275012,0.7971771331503987,0.0,0.0,4.297576429322362,3.420444831252098,0,0.319299204275012,2024
Patrick Dorgu,Manchester United,D S,12,843,0,0,10,11,0.39472571574151516,0.9689584393054247,0.0,0.0,2.9226090274751186,1.9455055128782988,0,0.39472571574151516,2024
Youssef Chermiti,Everton,S,4,33,0,0,3,0,0.17105042561888695,0.0,0.0,0.0,0.13712852075695992,0.07517127692699432,0,0.17105042561888695,2024
Altay Bayindir,Manchester United,GK,4,360,0,0,0,0,0.0,0.0,0.0,0.0,0.1752907931804657,0.1752907931804657,0,0.0,2024
Kim Ji-Soo,Brentford,S,3,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Alex Scott,Bournemouth,M S,20,764,0,0,15,12,0.7000175742432475,1.2158988821320236,0.0,0.0,3.5423473911359906,1.8692646883428097,0,0.7000175742432475,2024
Alfie Dorrington,Tottenham,S,1,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Tom King,Wolverhampton Wanderers,S,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2024
Lewis Orford,West Ham,S,2,43,0,0,1,1,0.01565716043114662,0.026907483115792274,0.0,0.0,0.22823013365268707,0.22823013365268707,0,0.01565716043114662,2024
Oliver Scarles,West Ham,D M S,15,644,0,0,3,3,0.13733690045773983,0.11610511690378189,0.0,0.0,0.7346537318080664,0.5881846826523542,0,0.13733690045773983,2024
Adam Wharton,Crystal Palace,M S,20,1337,0,2,13,26,0.33576022181659937,3.3524712435901165,0.0,0.0,6.537219719961286,5.249624631367624,0,0.33576022181659937,2024
Joshua King,Fulham,M S,8,115,0,0,3,3,0.5880258642137051,0.7531819939613342,0.0,0.0,1.37447259016335,0.49542589858174324,0,0.5880258642137051,2024
