player_name,team,position,games,time,goals,assists,shots,key_passes,xG,xA,xG90,xA90,xGChain,xGBuildup,npg,npxG,season
Abdoulaye Doucouré,Everton,M S,25,1519,5,2,20,22,3.2140165455639362,2.4725133273750544,0.0,0.0,5.765182003378868,1.7658195812255144,5,3.2140165455639362,2022
Jefferson Lerma,Bournemouth,D M,37,3263,5,0,35,18,3.1550366831943393,2.628147560171783,0.0,0.0,7.719455648213625,5.278287973254919,5,3.1550366831943393,2022
Emiliano Buendía,Aston Villa,F M S,38,2446,5,2,49,40,5.6266536470502615,4.373138631694019,0.0,0.0,15.272164912894368,7.626095078885555,5,5.6266536470502615,2022
Odsonne Edouard,Crystal Palace,F M S,35,1819,5,2,39,17,5.535292422398925,1.2745107971131802,0.0,0.0,7.545081002637744,2.812871368601918,5,5.535292422398925,2022
Rodrigo Bentancur,Tottenham,M S,18,1516,5,2,15,11,2.4369436921551824,0.6443385947495699,0.0,0.0,8.615036329254508,6.708776051178575,5,2.4369436921551824,2022
Morgan Gibbs-White,"Nottingham Forest,Wolverhampton Wanderers",F M S,37,3170,5,8,62,67,6.6556903049349785,7.807910647243261,0.0,0.0,13.668892225250602,4.559631913900375,3,5.133352592587471,2022
Mathias Jensen,Brentford,M,37,2898,5,6,23,48,1.9304941780865192,3.59164313133806,0.0,0.0,9.594746176153421,6.600326562300324,5,1.9304941780865192,2022
Carlos Vinicius,Fulham,F S,28,1079,5,2,21,8,3.5915758907794952,0.5233518667519093,0.0,0.0,5.013299356214702,1.3816988291218877,5,3.5915758907794952,2022
Che Adams,Southampton,F M S,28,2019,5,3,47,24,7.306276918388903,2.7257514875382185,0.0,0.0,11.955216951668262,4.128748474642634,5,7.306276918388903,2022
Jack Harrison,Leeds,D F M S,36,2793,5,7,39,53,5.013850751332939,5.010656230151653,0.0,0.0,11.75817795842886,4.768079791218042,5,5.013850751332939,2022
Marcus Tavernier,Bournemouth,D M S,23,1770,5,4,37,17,3.9280984150245786,2.7044622469693422,0.0,0.0,7.433676986023784,2.7403341960161924,5,3.9280984150245786,2022
Deniz Undav,Brighton,F M S,22,594,5,0,27,8,5.5473707262426615,1.1680052187293768,0.0,0.0,7.276752598583698,1.4865605253726244,5,5.5473707262426615,2022
Luis Sinisterra,Leeds,F M S,19,891,5,0,28,9,3.3617069628089666,0.38904310017824173,0.0,0.0,5.349757798016071,2.453906362876296,5,3.3617069628089666,2022
Pierre-Emile Højbjerg,Tottenham,M,35,3137,4,5,33,30,1.5295524531975389,3.1992804715409875,0.0,0.0,15.63659394159913,11.95062574185431,4,1.5295524531975389,2022
Jordan Ayew,Crystal Palace,F M S,38,2738,4,3,32,30,2.751328118145466,3.050740525126457,0.0,0.0,7.421665016561747,3.225975366309285,4,2.751328118145466,2022
Demarai Gray,Everton,F M S,33,2520,4,1,59,36,6.325153514742851,3.608845199458301,0.0,0.0,9.126681806519628,3.215145505964756,2,4.802815888077021,2022
Patrick Bamford,Leeds,F S,28,1523,4,2,50,12,9.774512918666005,1.0358418971300125,0.0,0.0,8.993882125243545,1.0394691042602062,4,8.252171130850911,2022
Andreas Pereira,Fulham,M,33,2765,4,6,62,60,6.4268809938803315,4.836930306628346,0.0,0.0,10.155083853751421,4.31409253180027,3,5.665711977519095,2022
Casemiro,Manchester United,M S,28,2127,4,3,34,28,3.140908549539745,3.8724323799833655,0.0,0.0,18.88839770667255,13.882083844393492,4,3.140908549539745,2022
Bernardo Silva,Manchester City,D F M S,34,2194,4,5,25,30,2.2564154639840126,3.916250504553318,0.0,0.0,17.542014747858047,13.04661456309259,4,2.2564154639840126,2022
Leon Bailey,Aston Villa,F M S,33,2031,4,4,51,30,4.778411947190762,5.5339578883722425,0.0,0.0,13.001362528651953,3.578845404088497,4,4.778411947190762,2022
Declan Rice,West Ham,M S,37,3268,4,1,36,36,2.2349475855007768,2.33805207721889,0.0,0.0,10.850467165000737,8.603918568231165,4,1.4737785691395402,2022
Jacob Murphy,Newcastle United,F S,36,1215,4,2,29,20,3.6970865204930305,2.6827865578234196,0.0,0.0,10.11375443264842,4.066189099103212,4,3.6970865204930305,2022
Eddie Nketiah,Arsenal,F S,30,1017,4,1,41,9,9.223067251965404,1.481980249285698,0.0,0.0,10.200598530471325,1.7821177616715431,4,9.223067251965404,2022
Bobby Reid,Fulham,D F M S,36,2511,4,1,31,18,4.2260939590632915,1.5008238069713116,0.0,0.0,8.135475918650627,3.868883727118373,4,4.2260939590632915,2022
Lucas Paquetá,West Ham,F M S,28,2209,4,3,53,32,5.04679605551064,2.8692219518125057,0.0,0.0,9.569089142605662,4.352459283545613,3,4.285627054050565,2022
João Félix,Chelsea,F M S,16,953,4,0,46,6,4.288620352745056,0.6466051954776049,0.0,0.0,5.620456300675869,2.0359091740101576,4,4.288620352745056,2022
Anthony Gordon,"Everton,Newcastle United",F M S,32,1564,4,0,34,14,5.549364037811756,1.411392219364643,0.0,0.0,7.685043416917324,1.7389676179736853,4,5.549364037811756,2022
Bruno Guimarães,Newcastle United,M,32,2762,4,5,28,42,2.726729958318174,3.8061026968061924,0.0,0.0,16.498836187645793,13.379123143851757,4,2.726729958318174,2022
Crysencio Summerville,Leeds,F M S,28,1391,4,2,29,16,3.5592077020555735,1.4241413976997137,0.0,0.0,6.061167903244495,1.573473684489727,4,3.5592077020555735,2022
Patson Daka,Leicester,F M S,30,1164,4,4,30,17,4.064196912571788,2.733729289844632,0.0,0.0,8.224425293505192,1.5247648544609547,4,4.064196912571788,2022
