league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Carlton Morris,1,2023,22295,2023-08-25 19:00:00,534408,256,11717,,,0.05759299919009209,0.8490000152587891,0.519000015258789,81,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Issa Kabore,1,2023,22295,2023-08-25 19:00:00,534390,256,9619,606603,Marvelous Nakamba,0.04118504002690315,0.95,0.3029999923706055,40,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Jacob Brown,1,2023,22295,2023-08-25 19:00:00,534410,256,11720,606605,Carlton Morris,0.029329784214496613,0.88,0.2610000038146973,84,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Jacob Brown,1,2023,22295,2023-08-25 19:00:00,534411,256,11720,,,0.04635230079293251,0.840999984741211,0.509000015258789,88,Right Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Pelly Ruddock Mpanzu,1,2023,22295,2023-08-25 19:00:00,534406,256,11716,,,0.051793284714221954,0.8019999694824219,0.5929999923706055,80,Left Foot,Set Piece,Blocked Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Ross Barkley,1,2023,22295,2023-08-25 19:00:00,534391,256,592,606601,Ryan John Giles,0.031802646815776825,0.9619999694824218,0.3870000076293945,41,,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Ross Barkley,1,2023,22295,2023-08-25 19:00:00,534404,256,592,,,0.045249998569488525,0.725,0.40799999237060547,73,Right Foot,Direct Freekick,Missed Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Ryan John Giles,1,2023,22295,2023-08-25 19:00:00,534398,256,7277,606606,Elijah Adebayo,0.07363187521696091,0.8719999694824219,0.6320000076293946,60,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-25 Chelsea-Luton,Luton,Tahith Chong,1,2023,22295,2023-08-25 19:00:00,534386,256,7439,,,0.051254257559776306,0.8980000305175782,0.29399999618530276,7,Left Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Bukayo Saka,1,2023,22297,2023-08-26 14:00:00,534709,83,7322,606926,Leandro Trossard,0.5200186967849731,0.965,0.47200000762939454,30,,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Bukayo Saka,1,2023,22297,2023-08-26 14:00:00,534713,83,7322,,,0.06357372552156448,0.9069999694824219,0.30100000381469727,47,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Bukayo Saka,1,2023,22297,2023-08-26 14:00:00,534716,83,7322,,,0.7611688375473022,0.885,0.5,69,Left Foot,,Goal
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Eddie Nketiah,1,2023,22297,2023-08-26 14:00:00,534717,83,6482,606930,Fábio Vieira,0.37499549984931946,0.914000015258789,0.5179999923706055,71,Right Foot,Open Play,Goal
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Eddie Nketiah,1,2023,22297,2023-08-26 14:00:00,534719,83,6482,606931,Oleksandr Zinchenko,0.03734114393591881,0.8090000152587891,0.6859999847412109,90,Right Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Eddie Nketiah,1,2023,22297,2023-08-26 14:00:00,534720,83,6482,606931,Oleksandr Zinchenko,0.07412005215883255,0.9019999694824219,0.6619999694824219,90,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Eddie Nketiah,1,2023,22297,2023-08-26 14:00:00,534721,83,6482,606920,Ben White,0.05046559497714043,0.91,0.505,94,,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Fábio Vieira,1,2023,22297,2023-08-26 14:00:00,534723,83,11007,606919,William Saliba,0.042633067816495895,0.840999984741211,0.3290000152587891,99,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Gabriel Jesus,1,2023,22297,2023-08-26 14:00:00,534724,83,5543,606925,Bukayo Saka,0.05692340433597565,0.9490000152587891,0.545,99,,From Corner,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Gabriel Martinelli,1,2023,22297,2023-08-26 14:00:00,534701,83,7752,606926,Leandro Trossard,0.12806372344493866,0.874000015258789,0.5970000076293945,17,Right Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Gabriel Martinelli,1,2023,22297,2023-08-26 14:00:00,534702,83,7752,606922,Kai Havertz,0.13249820470809937,0.9459999847412109,0.46900001525878904,18,Left Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Gabriel Martinelli,1,2023,22297,2023-08-26 14:00:00,534710,83,7752,606926,Leandro Trossard,0.05987275019288063,0.925,0.6930000305175781,31,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Gabriel Martinelli,1,2023,22297,2023-08-26 14:00:00,534711,83,7752,606922,Kai Havertz,0.06961744278669357,0.875999984741211,0.625,39,Right Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Jakub Kiwior,1,2023,22297,2023-08-26 14:00:00,534725,83,10012,,,0.5712023377418518,0.9580000305175781,0.49599998474121093,99,Right Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Kai Havertz,1,2023,22297,2023-08-26 14:00:00,534700,83,5220,606925,Bukayo Saka,0.13420896232128143,0.955,0.5229999923706055,10,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Martin Odegaard,1,2023,22297,2023-08-26 14:00:00,534712,83,2517,606925,Bukayo Saka,0.02037253975868225,0.7719999694824219,0.33099998474121095,43,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Martin Odegaard,1,2023,22297,2023-08-26 14:00:00,534714,83,2517,606925,Bukayo Saka,0.021605458110570908,0.764000015258789,0.3940000152587891,57,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,Martin Odegaard,1,2023,22297,2023-08-26 14:00:00,534715,83,2517,606920,Ben White,0.05450752004981041,0.9169999694824219,0.3120000076293945,60,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Arsenal,William Saliba,1,2023,22297,2023-08-26 14:00:00,534703,83,6888,,,0.06650194525718689,0.9080000305175782,0.3609999847412109,18,Right Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,Adama Traoré,1,2023,22297,2023-08-26 14:00:00,534722,228,900,606937,Antonee Robinson,0.43420571088790894,0.9590000152587891,0.585,96,Right Foot,Set Piece,Saved Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,Andreas Pereira,1,2023,22297,2023-08-26 14:00:00,534699,228,922,,,0.013354857452213764,0.7290000152587891,0.6769999694824219,0,Right Foot,Open Play,Goal
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,Harry Wilson,1,2023,22297,2023-08-26 14:00:00,534708,228,5596,606938,Andreas Pereira,0.022949175909161568,0.7340000152587891,0.580999984741211,25,Left Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,João Palhinha,1,2023,22297,2023-08-26 14:00:00,534707,228,10715,,,0.07115911692380905,0.865,0.4370000076293945,23,Left Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,João Palhinha,1,2023,22297,2023-08-26 14:00:00,534718,228,10715,606945,Harrison Reed,0.06158538907766342,0.9069999694824219,0.4279999923706055,86,Right Foot,From Corner,Goal
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,Raúl Jiménez,1,2023,22297,2023-08-26 14:00:00,534704,228,4105,,,0.09922729432582855,0.8690000152587891,0.5529999923706055,21,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,Raúl Jiménez,1,2023,22297,2023-08-26 14:00:00,534705,228,4105,606943,Bobby Reid,0.12214888632297516,0.9019999694824219,0.6419999694824219,22,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Arsenal-Fulham,Fulham,Sasa Lukic,1,2023,22297,2023-08-26 14:00:00,534706,228,1537,,,0.02711619809269905,0.8530000305175781,0.3079999923706055,23,Right Foot,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Antoine Semenyo,1,2023,22296,2023-08-26 11:30:00,534443,73,11363,606649,Philip Billing,0.07354862242937088,0.9180000305175782,0.3509999847412109,28,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Antoine Semenyo,1,2023,22296,2023-08-26 11:30:00,534450,73,11363,606650,Justin Kluivert,0.023935768753290176,0.7819999694824219,0.6179999923706054,56,Left Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Dominic Solanke,1,2023,22296,2023-08-26 11:30:00,534457,73,1679,606642,Max Aarons,0.07647287100553513,0.894000015258789,0.47900001525878905,86,,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Jaidon Anthony,1,2023,22296,2023-08-26 11:30:00,534452,73,10746,606656,Hamed Junior Traore,0.05982113257050514,0.8280000305175781,0.64,66,Right Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Jaidon Anthony,1,2023,22296,2023-08-26 11:30:00,534462,73,10746,606651,Dominic Solanke,0.017050348222255707,0.7559999847412109,0.4470000076293945,96,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Justin Kluivert,1,2023,22296,2023-08-26 11:30:00,534448,73,6963,606649,Philip Billing,0.034033577889204025,0.8540000152587891,0.6990000152587891,49,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Lewis Cook,1,2023,22296,2023-08-26 11:30:00,534455,73,1789,,,0.024041421711444855,0.7980000305175782,0.6079999923706054,84,Right Foot,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Philip Billing,1,2023,22296,2023-08-26 11:30:00,534439,73,6034,,,0.022130122408270836,0.8909999847412109,0.600999984741211,18,,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Philip Billing,1,2023,22296,2023-08-26 11:30:00,534444,73,6034,606647,Ryan Christie,0.06284300237894058,0.9369999694824219,0.5570000076293945,34,,Set Piece,Saved Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Philip Billing,1,2023,22296,2023-08-26 11:30:00,534449,73,6034,,,0.06027873978018761,0.865999984741211,0.4109999847412109,50,Left Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Bournemouth,Ryan Christie,1,2023,22296,2023-08-26 11:30:00,534446,73,10744,606649,Philip Billing,0.03147830814123154,0.8030000305175782,0.6580000305175782,40,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Ben Davies,1,2023,22296,2023-08-26 11:30:00,534460,82,660,606666,Son Heung-Min,0.10905590653419495,0.8480000305175781,0.5329999923706055,94,Left Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Dejan Kulusevski,1,2023,22296,2023-08-26 11:30:00,534441,82,6691,606663,Pape Sarr,0.053511958569288254,0.8480000305175781,0.3189999961853027,22,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Dejan Kulusevski,1,2023,22296,2023-08-26 11:30:00,534451,82,6691,606661,Iyenoma Destiny Udogie,0.609123945236206,0.9630000305175781,0.5629999923706055,62,Left Foot,Open Play,Goal
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Ivan Perisic,1,2023,22296,2023-08-26 11:30:00,534461,82,448,606666,Son Heung-Min,0.09073095768690109,0.9209999847412109,0.7019999694824218,95,Left Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,James Maddison,1,2023,22296,2023-08-26 11:30:00,534435,82,6818,606662,Yves Bissouma,0.10784514248371124,0.8719999694824219,0.5720000076293945,9,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,James Maddison,1,2023,22296,2023-08-26 11:30:00,534436,82,6818,606666,Son Heung-Min,0.33732619881629944,0.9069999694824219,0.6459999847412109,14,Right Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,James Maddison,1,2023,22296,2023-08-26 11:30:00,534438,82,6818,606663,Pape Sarr,0.4495682418346405,0.9169999694824219,0.445,16,Right Foot,Open Play,Goal
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,James Maddison,1,2023,22296,2023-08-26 11:30:00,534453,82,6818,606664,Dejan Kulusevski,0.1109456866979599,0.8669999694824219,0.34299999237060547,69,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Pape Sarr,1,2023,22296,2023-08-26 11:30:00,534440,82,9021,606666,Son Heung-Min,0.09905228018760681,0.855999984741211,0.56,21,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Pedro Porro,1,2023,22296,2023-08-26 11:30:00,534454,82,6912,606664,Dejan Kulusevski,0.04025860130786896,0.8030000305175782,0.3729999923706055,83,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Pedro Porro,1,2023,22296,2023-08-26 11:30:00,534458,82,6912,,,0.05304351821541786,0.7380000305175781,0.5779999923706055,90,Right Foot,Direct Freekick,Blocked Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Pedro Porro,1,2023,22296,2023-08-26 11:30:00,534459,82,6912,,,0.013769092038273811,0.740999984741211,0.5720000076293945,90,Right Foot,Set Piece,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Richarlison,1,2023,22296,2023-08-26 11:30:00,534437,82,6026,,,0.051003530621528625,0.9180000305175782,0.504000015258789,14,,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Richarlison,1,2023,22296,2023-08-26 11:30:00,534445,82,6026,606665,James Maddison,0.03988540917634964,0.9819999694824219,0.40200000762939453,39,,Set Piece,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Son Heung-Min,1,2023,22296,2023-08-26 11:30:00,534442,82,453,,,0.01639527827501297,0.7959999847412109,0.7119999694824218,25,Left Foot,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Son Heung-Min,1,2023,22296,2023-08-26 11:30:00,534456,82,453,606668,Giovani Lo Celso,0.034908477216959,0.7859999847412109,0.35700000762939454,85,Left Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Bournemouth-Tottenham,Tottenham,Yves Bissouma,1,2023,22296,2023-08-26 11:30:00,534447,82,5609,,,0.06266379356384277,0.85,0.555,46,Right Foot,Set Piece,Saved Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Bryan Mbeumo,1,2023,22298,2023-08-26 14:00:00,534680,244,6552,606897,Mathias Jensen,0.08360356092453003,0.8469999694824218,0.39799999237060546,43,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Christian Nørgaard,1,2023,22298,2023-08-26 14:00:00,534698,244,7083,,,0.013679422438144684,0.740999984741211,0.40299999237060546,94,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Ethan Pinnock,1,2023,22298,2023-08-26 14:00:00,534691,244,9678,606899,Bryan Mbeumo,0.13647274672985077,0.965,0.56,73,Right Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Frank Onyeka,1,2023,22298,2023-08-26 14:00:00,534694,244,9681,606895,Rico Henry,0.07441245019435883,0.870999984741211,0.44599998474121094,84,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Frank Onyeka,1,2023,22298,2023-08-26 14:00:00,534697,244,9681,,,0.07243364304304123,0.86,0.4420000076293945,94,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Kevin Schade,1,2023,22298,2023-08-26 14:00:00,534675,244,9156,606896,Christian Nørgaard,0.06058063730597496,0.909000015258789,0.66,17,Right Foot,Open Play,Goal
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Kevin Schade,1,2023,22298,2023-08-26 14:00:00,534682,244,9156,606896,Christian Nørgaard,0.04320008307695389,0.8109999847412109,0.655,45,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Nathan Collins,1,2023,22298,2023-08-26 14:00:00,534681,244,9733,606897,Mathias Jensen,0.027892304584383965,0.914000015258789,0.5459999847412109,44,,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Rico Henry,1,2023,22298,2023-08-26 14:00:00,534683,244,9679,606899,Bryan Mbeumo,0.032942477613687515,0.93,0.4329999923706055,47,,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Vitaly Janelt,1,2023,22298,2023-08-26 14:00:00,534695,244,9680,606902,Frank Onyeka,0.0396294891834259,0.9259999847412109,0.6759999847412109,84,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Yoane Wissa,1,2023,22298,2023-08-26 14:00:00,534674,244,5786,606896,Christian Nørgaard,0.026084857061505318,0.8859999847412109,0.445,14,,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Brentford,Yoane Wissa,1,2023,22298,2023-08-26 14:00:00,534679,244,5786,606901,Kevin Schade,0.3380696773529053,0.9540000152587891,0.5629999923706055,38,,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Eberechi Eze,1,2023,22298,2023-08-26 14:00:00,534673,78,8706,,,0.030124548822641373,0.769000015258789,0.46799999237060547,12,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Eberechi Eze,1,2023,22298,2023-08-26 14:00:00,534677,78,8706,606913,Jeffrey Schlupp,0.12313047796487808,0.8280000305175781,0.47200000762939454,24,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Eberechi Eze,1,2023,22298,2023-08-26 14:00:00,534685,78,8706,606906,Joachim Andersen,0.019863370805978775,0.7630000305175781,0.674000015258789,54,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Eberechi Eze,1,2023,22298,2023-08-26 14:00:00,534696,78,8706,606911,Jordan Ayew,0.040491554886102676,0.8319999694824218,0.34,88,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jefferson Lerma,1,2023,22298,2023-08-26 14:00:00,534686,78,2182,,,0.01628875732421875,0.8809999847412109,0.6869999694824219,58,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jefferson Lerma,1,2023,22298,2023-08-26 14:00:00,534689,78,2182,606912,Eberechi Eze,0.06071237474679947,0.8980000305175782,0.49900001525878906,69,,From Corner,Saved Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jeffrey Schlupp,1,2023,22298,2023-08-26 14:00:00,534678,78,757,606906,Joachim Andersen,0.057851068675518036,0.8830000305175781,0.49900001525878906,24,,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Joachim Andersen,1,2023,22298,2023-08-26 14:00:00,534692,78,6314,606911,Jordan Ayew,0.06929586827754974,0.975,0.34799999237060547,75,Right Foot,Open Play,Goal
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jordan Ayew,1,2023,22298,2023-08-26 14:00:00,534676,78,672,606906,Joachim Andersen,0.03211665153503418,0.8769999694824219,0.43400001525878906,21,,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jordan Ayew,1,2023,22298,2023-08-26 14:00:00,534684,78,672,606906,Joachim Andersen,0.04651305824518204,0.870999984741211,0.3060000038146973,51,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jordan Ayew,1,2023,22298,2023-08-26 14:00:00,534688,78,672,606909,Jefferson Lerma,0.027419710531830788,0.8040000152587891,0.6859999847412109,68,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jordan Ayew,1,2023,22298,2023-08-26 14:00:00,534690,78,672,,,0.3532838523387909,0.9719999694824218,0.40200000762939453,69,Right Foot,From Corner,Saved Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Jordan Ayew,1,2023,22298,2023-08-26 14:00:00,534693,78,672,606906,Joachim Andersen,0.05667046457529068,0.960999984741211,0.33,79,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Odsonne Edouard,1,2023,22298,2023-08-26 14:00:00,534672,78,3697,606911,Jordan Ayew,0.08477585017681122,0.884000015258789,0.674000015258789,8,Left Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brentford-Crystal Palace,Crystal Palace,Odsonne Edouard,1,2023,22298,2023-08-26 14:00:00,534687,78,3697,,,0.06352251023054123,0.774000015258789,0.345,67,Right Foot,Direct Freekick,Saved Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Billy Gilmour,1,2023,22301,2023-08-26 16:30:00,534780,220,7988,607011,Estupiñán,0.032214775681495667,0.7919999694824219,0.59,14,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Billy Gilmour,1,2023,22301,2023-08-26 16:30:00,534787,220,7988,,,0.06393125653266907,0.8569999694824219,0.524000015258789,28,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Danny Welbeck,1,2023,22301,2023-08-26 16:30:00,534792,220,501,607012,Pascal Groß,0.03083823435008526,0.774000015258789,0.48200000762939454,47,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Evan Ferguson,1,2023,22301,2023-08-26 16:30:00,534783,220,10177,607015,Danny Welbeck,0.1038777232170105,0.8780000305175781,0.49700000762939456,20,Right Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Evan Ferguson,1,2023,22301,2023-08-26 16:30:00,534788,220,10177,607013,Billy Gilmour,0.08618667721748352,0.9019999694824219,0.5479999923706055,28,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Evan Ferguson,1,2023,22301,2023-08-26 16:30:00,534791,220,10177,607016,Kaoru Mitoma,0.30638349056243896,0.925,0.45799999237060546,45,,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Evan Ferguson,1,2023,22301,2023-08-26 16:30:00,534799,220,10177,607014,Solly March,0.026812495663762093,0.7719999694824219,0.38799999237060545,61,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Evan Ferguson,1,2023,22301,2023-08-26 16:30:00,534806,220,10177,607016,Kaoru Mitoma,0.01450988557189703,0.7390000152587891,0.41,79,Left Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Evan Ferguson,1,2023,22301,2023-08-26 16:30:00,534811,220,10177,,,0.05922029912471771,0.8569999694824219,0.4520000076293945,91,Right Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,João Pedro,1,2023,22301,2023-08-26 16:30:00,534808,220,8272,607012,Pascal Groß,0.07291898876428604,0.86,0.629000015258789,82,Right Foot,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,João Pedro,1,2023,22301,2023-08-26 16:30:00,534810,220,8272,607012,Pascal Groß,0.017243048176169395,0.889000015258789,0.6120000076293945,89,,Open Play,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Joël Veltman,1,2023,22301,2023-08-26 16:30:00,534809,220,8780,607018,João Pedro,0.05178019776940346,0.8619999694824219,0.455,86,Right Foot,Open Play,Saved Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Kaoru Mitoma,1,2023,22301,2023-08-26 16:30:00,534784,220,10806,607011,Estupiñán,0.03591516241431236,0.9409999847412109,0.7240000152587891,21,Right Foot,Open Play,Missed Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Kaoru Mitoma,1,2023,22301,2023-08-26 16:30:00,534793,220,10806,607012,Pascal Groß,0.03471505641937256,0.9640000152587891,0.33,48,Right Foot,From Corner,Missed Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Lewis Dunk,1,2023,22301,2023-08-26 16:30:00,534785,220,6048,607012,Pascal Groß,0.046971842646598816,0.8680000305175781,0.43900001525878907,26,Right Foot,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Lewis Dunk,1,2023,22301,2023-08-26 16:30:00,534802,220,6048,607014,Solly March,0.0200485996901989,0.925,0.580999984741211,65,,From Corner,Saved Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Lewis Dunk,1,2023,22301,2023-08-26 16:30:00,534812,220,6048,607012,Pascal Groß,0.056129615753889084,0.909000015258789,0.5629999923706055,92,,From Corner,Blocked Shot
ENG-Premier League,2324,2023-08-26 Brighton-West Ham,Brighton,Lewis Dunk,1,2023,22301,2023-08-26 16:30:00,534813,220,6048,,,0.05322220176458359,0.9209999847412109,0.5129999923706055,92,,From Corner,Missed Shot
