join_key,league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url,home_team_shortened,referee,Match Week,status
2024-01-20_Brentford,ENG-Premier League,2324,2024-01-20 Brentford-Nottingham Forest,1,2023,22104,2024-01-20,244,249,Brentford,Nottingham Forest,NOT,BRE,3,2,1.94219,1.22251,True,True,https://understat.com/match/22104,Brentford,Darren England,21,FINISHED
2024-01-21_Bournemouth,ENG-Premier League,2324,2024-01-21 Bournemouth-Liverpool,1,2023,22102,2024-01-21,73,87,Bournemouth,Liverpool,LIV,BOU,0,4,0.834585,1.53344,True,True,https://understat.com/match/22102,Bournemouth,Bobby Madley,21,FINISHED
2024-01-21_Sheffield,ENG-Premier League,2324,2024-01-21 Sheffield United-West Ham,1,2023,22101,2024-01-21,238,81,Sheffield United,West Ham,WHU,SHE,2,2,2.61362,2.4241,True,True,https://understat.com/match/22101,Sheffield,Michael Salisbury,21,FINISHED
2024-01-22_Brighton,ENG-Premier League,2324,2024-01-22 Brighton-Wolverhampton Wanderers,1,2023,22095,2024-01-22,220,229,Brighton,Wolverhampton Wanderers,WOL,BRI,0,0,1.3701,1.14116,True,True,https://understat.com/match/22095,Brighton,Craig Pawson,21,FINISHED
2024-01-30_Aston,ENG-Premier League,2324,2024-01-30 Aston Villa-Newcastle United,1,2023,22105,2024-01-30,71,86,Aston Villa,Newcastle United,NEW,AVL,1,3,1.44485,3.3224,True,True,https://understat.com/match/22105,Aston,John Brooks,22,FINISHED
2024-01-30_Crystal,ENG-Premier League,2324,2024-01-30 Crystal Palace-Sheffield United,1,2023,22112,2024-01-30,78,238,Crystal Palace,Sheffield United,SHE,CRY,3,2,1.1601,0.768467,True,True,https://understat.com/match/22112,Crystal,Tony Harrington,22,FINISHED
2024-01-30_Fulham,ENG-Premier League,2324,2024-01-30 Fulham-Everton,1,2023,22106,2024-01-30,228,72,Fulham,Everton,EVE,FLH,0,0,2.37499,2.83317,True,True,https://understat.com/match/22106,Fulham,Thomas Bramall,22,FINISHED
2024-01-30_Luton,ENG-Premier League,2324,2024-01-30 Luton-Brighton,1,2023,22107,2024-01-30,256,220,Luton,Brighton,BRI,LUT,4,0,3.63312,1.01366,True,True,https://understat.com/match/22107,Luton,Robert Jones,22,FINISHED
2024-01-30_Nottingham,ENG-Premier League,2324,2024-01-30 Nottingham Forest-Arsenal,1,2023,22108,2024-01-30,249,83,Nottingham Forest,Arsenal,ARS,NOT,1,2,0.631618,1.39143,True,True,https://understat.com/match/22108,Nottingham,Simon Hooper,22,FINISHED
2024-01-31_Liverpool,ENG-Premier League,2324,2024-01-31 Liverpool-Chelsea,1,2023,22113,2024-01-31,87,80,Liverpool,Chelsea,CHE,LIV,4,1,3.6627,0.477972,True,True,https://understat.com/match/22113,Liverpool,Paul Tierney,22,FINISHED
2024-01-31_Manchester,ENG-Premier League,2324,2024-01-31 Manchester City-Burnley,1,2023,22114,2024-01-31,88,92,Manchester City,Burnley,BUR,MCI,3,1,1.84756,1.49114,True,True,https://understat.com/match/22114,Manchester,Sam Barrott,22,FINISHED
2024-01-31_Tottenham,ENG-Premier League,2324,2024-01-31 Tottenham-Brentford,1,2023,22109,2024-01-31,82,244,Tottenham,Brentford,BRE,TOT,3,2,3.36194,1.59637,True,True,https://understat.com/match/22109,Tottenham,David Coote,22,FINISHED
2024-02-01_West,ENG-Premier League,2324,2024-02-01 West Ham-Bournemouth,1,2023,22110,2024-02-01,81,73,West Ham,Bournemouth,BOU,WHU,1,1,1.3128,1.13487,True,True,https://understat.com/match/22110,West,Tim Robinson,22,FINISHED
2024-02-01_Wolverhampton,ENG-Premier League,2324,2024-02-01 Wolverhampton Wanderers-Manchester United,1,2023,22111,2024-02-01,229,89,Wolverhampton Wanderers,Manchester United,MUN,WOL,3,4,2.27609,3.22698,True,True,https://understat.com/match/22111,Wolverhampton,Jarred Gillett,22,FINISHED
2024-02-03_Brighton,ENG-Premier League,2324,2024-02-03 Brighton-Crystal Palace,1,2023,22118,2024-02-03,220,78,Brighton,Crystal Palace,CRY,BRI,4,1,1.92591,0.241137,True,True,https://understat.com/match/22118,Brighton,Simon Hooper,23,FINISHED
2024-02-03_Burnley,ENG-Premier League,2324,2024-02-03 Burnley-Fulham,1,2023,22119,2024-02-03,92,228,Burnley,Fulham,FLH,BUR,2,2,1.00428,1.28806,True,True,https://understat.com/match/22119,Burnley,Darren Bond,23,FINISHED
2024-02-03_Everton,ENG-Premier League,2324,2024-02-03 Everton-Tottenham,1,2023,22121,2024-02-03,72,82,Everton,Tottenham,TOT,EVE,2,2,3.25881,0.922371,True,True,https://understat.com/match/22121,Everton,Michael Oliver,23,FINISHED
2024-02-03_Newcastle,ENG-Premier League,2324,2024-02-03 Newcastle United-Luton,1,2023,22123,2024-02-03,86,256,Newcastle United,Luton,LUT,NEW,4,4,2.37353,2.67463,True,True,https://understat.com/match/22123,Newcastle,Thomas Bramall,23,FINISHED
2024-02-03_Sheffield,ENG-Premier League,2324,2024-02-03 Sheffield United-Aston Villa,1,2023,22124,2024-02-03,238,71,Sheffield United,Aston Villa,AVL,SHE,0,5,1.52784,2.99015,True,True,https://understat.com/match/22124,Sheffield,Paul Tierney,23,FINISHED
2024-02-04_Arsenal,ENG-Premier League,2324,2024-02-04 Arsenal-Liverpool,1,2023,22116,2024-02-04,83,87,Arsenal,Liverpool,LIV,ARS,3,1,2.8526,0.542052,True,True,https://understat.com/match/22116,Arsenal,Anthony Taylor,23,FINISHED
2024-02-04_Bournemouth,ENG-Premier League,2324,2024-02-04 Bournemouth-Nottingham Forest,1,2023,22115,2024-02-04,73,249,Bournemouth,Nottingham Forest,NOT,BOU,1,1,1.1895,0.456548,True,True,https://understat.com/match/22115,Bournemouth,Rebecca Welch,23,FINISHED
2024-02-04_Chelsea,ENG-Premier League,2324,2024-02-04 Chelsea-Wolverhampton Wanderers,1,2023,22120,2024-02-04,80,229,Chelsea,Wolverhampton Wanderers,WOL,CHE,2,4,2.35967,2.48996,True,True,https://understat.com/match/22120,Chelsea,Tim Robinson,23,FINISHED
2024-02-04_Manchester,ENG-Premier League,2324,2024-02-04 Manchester United-West Ham,1,2023,22122,2024-02-04,89,81,Manchester United,West Ham,WHU,MUN,3,0,0.96721,1.1807,True,True,https://understat.com/match/22122,Manchester,Andy Madley,23,FINISHED
2024-02-05_Brentford,ENG-Premier League,2324,2024-02-05 Brentford-Manchester City,1,2023,22117,2024-02-05,244,88,Brentford,Manchester City,MCI,BRE,1,3,0.865741,2.10785,True,True,https://understat.com/match/22117,Brentford,Jarred Gillett,23,FINISHED
2024-02-10_Fulham,ENG-Premier League,2324,2024-02-10 Fulham-Bournemouth,1,2023,22127,2024-02-10,228,73,Fulham,Bournemouth,BOU,FLH,3,1,1.7456,2.60612,True,True,https://understat.com/match/22127,Fulham,Darren England,24,FINISHED
2024-02-10_Liverpool,ENG-Premier League,2324,2024-02-10 Liverpool-Burnley,1,2023,22128,2024-02-10,87,92,Liverpool,Burnley,BUR,LIV,3,1,3.14734,1.11123,True,True,https://understat.com/match/22128,Liverpool,Tim Robinson,24,FINISHED
2024-02-10_Luton,ENG-Premier League,2324,2024-02-10 Luton-Sheffield United,1,2023,22129,2024-02-10,256,238,Luton,Sheffield United,SHE,LUT,1,3,1.76215,1.98283,True,True,https://understat.com/match/22129,Luton,Chris Kavanagh,24,FINISHED
2024-02-10_Manchester,ENG-Premier League,2324,2024-02-10 Manchester City-Everton,1,2023,22130,2024-02-10,88,72,Manchester City,Everton,EVE,MCI,2,0,1.58971,0.192072,True,True,https://understat.com/match/22130,Manchester,John Brooks,24,FINISHED
2024-02-10_Nottingham,ENG-Premier League,2324,2024-02-10 Nottingham Forest-Newcastle United,1,2023,22131,2024-02-10,249,86,Nottingham Forest,Newcastle United,NEW,NOT,2,3,0.968075,0.511375,True,True,https://understat.com/match/22131,Nottingham,Anthony Taylor,24,FINISHED
2024-02-10_Tottenham,ENG-Premier League,2324,2024-02-10 Tottenham-Brighton,1,2023,22132,2024-02-10,82,220,Tottenham,Brighton,BRI,TOT,2,1,2.10928,1.49285,True,True,https://understat.com/match/22132,Tottenham,Sam Barrott,24,FINISHED
2024-02-10_Wolverhampton,ENG-Premier League,2324,2024-02-10 Wolverhampton Wanderers-Brentford,1,2023,22134,2024-02-10,229,244,Wolverhampton Wanderers,Brentford,BRE,WOL,0,2,1.05781,1.84908,True,True,https://understat.com/match/22134,Wolverhampton,Simon Hooper,24,FINISHED
2024-02-11_Aston,ENG-Premier League,2324,2024-02-11 Aston Villa-Manchester United,1,2023,22125,2024-02-11,71,89,Aston Villa,Manchester United,MUN,AVL,1,2,2.64675,2.44591,True,True,https://understat.com/match/22125,Aston,Robert Jones,24,FINISHED
2024-02-11_West,ENG-Premier League,2324,2024-02-11 West Ham-Arsenal,1,2023,22133,2024-02-11,81,83,West Ham,Arsenal,ARS,WHU,0,6,0.191065,3.99893,True,True,https://understat.com/match/22133,West,Craig Pawson,24,FINISHED
2024-02-12_Crystal,ENG-Premier League,2324,2024-02-12 Crystal Palace-Chelsea,1,2023,22126,2024-02-12,78,80,Crystal Palace,Chelsea,CHE,CRY,1,3,0.719516,1.26948,True,True,https://understat.com/match/22126,Crystal,Michael Oliver,24,FINISHED
2024-02-17_Brentford,ENG-Premier League,2324,2024-02-17 Brentford-Liverpool,1,2023,22135,2024-02-17,244,87,Brentford,Liverpool,LIV,BRE,1,4,1.69518,3.08952,True,True,https://understat.com/match/22135,Brentford,Michael Oliver,25,FINISHED
2024-02-17_Burnley,ENG-Premier League,2324,2024-02-17 Burnley-Arsenal,1,2023,22136,2024-02-17,92,83,Burnley,Arsenal,ARS,BUR,0,5,0.335143,2.20575,True,True,https://understat.com/match/22136,Burnley,Jarred Gillett,25,FINISHED
2024-02-17_Fulham,ENG-Premier League,2324,2024-02-17 Fulham-Aston Villa,1,2023,22138,2024-02-17,228,71,Fulham,Aston Villa,AVL,FLH,1,2,1.41796,1.57297,True,True,https://understat.com/match/22138,Fulham,Lewis Smith,25,FINISHED
2024-02-17_Manchester,ENG-Premier League,2324,2024-02-17 Manchester City-Chelsea,1,2023,22140,2024-02-17,88,80,Manchester City,Chelsea,CHE,MCI,1,1,2.77713,1.82903,True,True,https://understat.com/match/22140,Manchester,Andy Madley,25,FINISHED
2024-02-17_Newcastle,ENG-Premier League,2324,2024-02-17 Newcastle United-Bournemouth,1,2023,22141,2024-02-17,86,73,Newcastle United,Bournemouth,BOU,NEW,2,2,2.38425,2.08098,True,True,https://understat.com/match/22141,Newcastle,Michael Salisbury,25,FINISHED
2024-02-17_Nottingham,ENG-Premier League,2324,2024-02-17 Nottingham Forest-West Ham,1,2023,22142,2024-02-17,249,81,Nottingham Forest,West Ham,WHU,NOT,2,0,2.66942,0.520016,True,True,https://understat.com/match/22142,Nottingham,Thomas Bramall,25,FINISHED
2024-02-17_Tottenham,ENG-Premier League,2324,2024-02-17 Tottenham-Wolverhampton Wanderers,1,2023,22144,2024-02-17,82,229,Tottenham,Wolverhampton Wanderers,WOL,TOT,1,2,1.59768,1.77591,True,True,https://understat.com/match/22144,Tottenham,Anthony Taylor,25,FINISHED
2024-02-18_Luton,ENG-Premier League,2324,2024-02-18 Luton-Manchester United,1,2023,22139,2024-02-18,256,89,Luton,Manchester United,MUN,LUT,1,2,1.57234,3.58973,True,True,https://understat.com/match/22139,Luton,David Coote,25,FINISHED
2024-02-18_Sheffield,ENG-Premier League,2324,2024-02-18 Sheffield United-Brighton,1,2023,22143,2024-02-18,238,220,Sheffield United,Brighton,BRI,SHE,0,5,0.586214,3.35549,True,True,https://understat.com/match/22143,Sheffield,Stuart Attwell,25,FINISHED
2024-02-19_Everton,ENG-Premier League,2324,2024-02-19 Everton-Crystal Palace,1,2023,22137,2024-02-19,72,78,Everton,Crystal Palace,CRY,EVE,1,1,2.44588,0.734685,True,True,https://understat.com/match/22137,Everton,Paul Tierney,25,FINISHED
2024-02-20_Manchester,ENG-Premier League,2324,2024-02-20 Manchester City-Brentford,1,2023,22074,2024-02-20,88,244,Manchester City,Brentford,BRE,MCI,1,0,2.53766,0.503799,True,True,https://understat.com/match/22074,Manchester,Darren England,18,FINISHED
2024-02-21_Liverpool,ENG-Premier League,2324,2024-02-21 Liverpool-Luton,1,2023,22151,2024-02-21,87,256,Liverpool,Luton,LUT,LIV,4,1,3.70302,0.956512,True,True,https://understat.com/match/22151,Liverpool,Andy Madley,26,FINISHED
2024-02-24_Arsenal,ENG-Premier League,2324,2024-02-24 Arsenal-Newcastle United,1,2023,22146,2024-02-24,83,86,Arsenal,Newcastle United,NEW,ARS,4,1,2.59336,0.217373,True,True,https://understat.com/match/22146,Arsenal,Paul Tierney,26,FINISHED
2024-02-24_Aston,ENG-Premier League,2324,2024-02-24 Aston Villa-Nottingham Forest,1,2023,22147,2024-02-24,71,249,Aston Villa,Nottingham Forest,NOT,AVL,4,2,3.48861,2.25569,True,True,https://understat.com/match/22147,Aston,Sam Barrott,26,FINISHED
2024-02-24_Bournemouth,ENG-Premier League,2324,2024-02-24 Bournemouth-Manchester City,1,2023,22145,2024-02-24,73,88,Bournemouth,Manchester City,MCI,BOU,0,1,0.925889,1.79636,True,True,https://understat.com/match/22145,Bournemouth,Jarred Gillett,26,FINISHED
2024-02-24_Brighton,ENG-Premier League,2324,2024-02-24 Brighton-Everton,1,2023,22148,2024-02-24,220,72,Brighton,Everton,EVE,BRI,1,1,1.6538,0.286655,True,True,https://understat.com/match/22148,Brighton,Tony Harrington,26,FINISHED
2024-02-24_Crystal,ENG-Premier League,2324,2024-02-24 Crystal Palace-Burnley,1,2023,22150,2024-02-24,78,92,Crystal Palace,Burnley,BUR,CRY,3,0,2.41612,0.0760216,True,True,https://understat.com/match/22150,Crystal,Lewis Smith,26,FINISHED
2024-02-24_Manchester,ENG-Premier League,2324,2024-02-24 Manchester United-Fulham,1,2023,22152,2024-02-24,89,228,Manchester United,Fulham,FLH,MUN,1,2,1.96036,1.1385,True,True,https://understat.com/match/22152,Manchester,Michael Oliver,26,FINISHED
2024-02-25_Wolverhampton,ENG-Premier League,2324,2024-02-25 Wolverhampton Wanderers-Sheffield United,1,2023,22154,2024-02-25,229,238,Wolverhampton Wanderers,Sheffield United,SHE,WOL,1,0,1.21618,0.654342,True,True,https://understat.com/match/22154,Wolverhampton,Darren Bond,26,FINISHED
2024-02-26_West,ENG-Premier League,2324,2024-02-26 West Ham-Brentford,1,2023,22153,2024-02-26,81,244,West Ham,Brentford,BRE,WHU,4,2,2.06873,1.33683,True,True,https://understat.com/match/22153,West,Simon Hooper,26,FINISHED
2024-03-02_Brentford,ENG-Premier League,2324,2024-03-02 Brentford-Chelsea,1,2023,22155,2024-03-02,244,80,Brentford,Chelsea,CHE,BRE,2,2,2.4732,2.1523,True,True,https://understat.com/match/22155,Brentford,Jarred Gillett,27,FINISHED
2024-03-02_Everton,ENG-Premier League,2324,2024-03-02 Everton-West Ham,1,2023,22157,2024-03-02,72,81,Everton,West Ham,WHU,EVE,1,3,3.12075,2.17948,True,True,https://understat.com/match/22157,Everton,Craig Pawson,27,FINISHED
2024-03-02_Fulham,ENG-Premier League,2324,2024-03-02 Fulham-Brighton,1,2023,22158,2024-03-02,228,220,Fulham,Brighton,BRI,FLH,3,0,1.37604,1.15198,True,True,https://understat.com/match/22158,Fulham,Simon Hooper,27,FINISHED
2024-03-02_Luton,ENG-Premier League,2324,2024-03-02 Luton-Aston Villa,1,2023,22159,2024-03-02,256,71,Luton,Aston Villa,AVL,LUT,2,3,2.43312,2.08586,True,True,https://understat.com/match/22159,Luton,Michael Oliver,27,FINISHED
2024-03-02_Newcastle,ENG-Premier League,2324,2024-03-02 Newcastle United-Wolverhampton Wanderers,1,2023,22161,2024-03-02,86,229,Newcastle United,Wolverhampton Wanderers,WOL,NEW,3,0,3.33495,0.507769,True,True,https://understat.com/match/22161,Newcastle,Tim Robinson,27,FINISHED
2024-03-02_Nottingham,ENG-Premier League,2324,2024-03-02 Nottingham Forest-Liverpool,1,2023,22162,2024-03-02,249,87,Nottingham Forest,Liverpool,LIV,NOT,0,1,0.971466,1.32259,True,True,https://understat.com/match/22162,Nottingham,Paul Tierney,27,FINISHED
2024-03-02_Tottenham,ENG-Premier League,2324,2024-03-02 Tottenham-Crystal Palace,1,2023,22164,2024-03-02,82,78,Tottenham,Crystal Palace,CRY,TOT,3,1,2.6625,0.277887,True,True,https://understat.com/match/22164,Tottenham,John Brooks,27,FINISHED
2024-03-03_Burnley,ENG-Premier League,2324,2024-03-03 Burnley-Bournemouth,1,2023,22156,2024-03-03,92,73,Burnley,Bournemouth,BOU,BUR,0,2,1.60461,1.43616,True,True,https://understat.com/match/22156,Burnley,David Coote,27,FINISHED
2024-03-03_Manchester,ENG-Premier League,2324,2024-03-03 Manchester City-Manchester United,1,2023,22160,2024-03-03,88,89,Manchester City,Manchester United,MUN,MCI,3,1,2.64173,0.153764,True,True,https://understat.com/match/22160,Manchester,Andy Madley,27,FINISHED
2024-03-04_Sheffield,ENG-Premier League,2324,2024-03-04 Sheffield United-Arsenal,1,2023,22163,2024-03-04,238,83,Sheffield United,Arsenal,ARS,SHE,0,6,0.201374,2.47294,True,True,https://understat.com/match/22163,Sheffield,Sam Barrott,27,FINISHED
2024-03-09_Arsenal,ENG-Premier League,2324,2024-03-09 Arsenal-Brentford,1,2023,22166,2024-03-09,83,244,Arsenal,Brentford,BRE,ARS,2,1,1.59369,0.733239,True,True,https://understat.com/match/22166,Arsenal,Robert Jones,28,FINISHED
2024-03-09_Bournemouth,ENG-Premier League,2324,2024-03-09 Bournemouth-Sheffield United,1,2023,22165,2024-03-09,73,238,Bournemouth,Sheffield United,SHE,BOU,2,2,3.92657,1.91752,True,True,https://understat.com/match/22165,Bournemouth,Anthony Taylor,28,FINISHED
2024-03-09_Crystal,ENG-Premier League,2324,2024-03-09 Crystal Palace-Luton,1,2023,22170,2024-03-09,78,256,Crystal Palace,Luton,LUT,CRY,1,1,3.25103,1.08531,True,True,https://understat.com/match/22170,Crystal,Sunny Gill,28,FINISHED
2024-03-09_Manchester,ENG-Premier League,2324,2024-03-09 Manchester United-Everton,1,2023,22172,2024-03-09,89,72,Manchester United,Everton,EVE,MUN,2,0,2.9016,1.8214,True,True,https://understat.com/match/22172,Manchester,Simon Hooper,28,FINISHED
2024-03-09_Wolverhampton,ENG-Premier League,2324,2024-03-09 Wolverhampton Wanderers-Fulham,1,2023,22174,2024-03-09,229,228,Wolverhampton Wanderers,Fulham,FLH,WOL,2,1,1.29589,2.94155,True,True,https://understat.com/match/22174,Wolverhampton,Tony Harrington,28,FINISHED
2024-03-10_Aston,ENG-Premier League,2324,2024-03-10 Aston Villa-Tottenham,1,2023,22167,2024-03-10,71,82,Aston Villa,Tottenham,TOT,AVL,0,4,1.23267,2.25381,True,True,https://understat.com/match/22167,Aston,Chris Kavanagh,28,FINISHED
2024-03-10_Brighton,ENG-Premier League,2324,2024-03-10 Brighton-Nottingham Forest,1,2023,22168,2024-03-10,220,249,Brighton,Nottingham Forest,NOT,BRI,1,0,0.534518,0.687034,True,True,https://understat.com/match/22168,Brighton,Michael Salisbury,28,FINISHED
2024-03-10_Liverpool,ENG-Premier League,2324,2024-03-10 Liverpool-Manchester City,1,2023,22171,2024-03-10,87,88,Liverpool,Manchester City,MCI,LIV,1,1,2.25492,1.37289,True,True,https://understat.com/match/22171,Liverpool,Michael Oliver,28,FINISHED
2024-03-10_West,ENG-Premier League,2324,2024-03-10 West Ham-Burnley,1,2023,22173,2024-03-10,81,92,West Ham,Burnley,BUR,WHU,2,2,1.87414,0.88131,True,True,https://understat.com/match/22173,West,Darren England,28,FINISHED
2024-03-11_Chelsea,ENG-Premier League,2324,2024-03-11 Chelsea-Newcastle United,1,2023,22169,2024-03-11,80,86,Chelsea,Newcastle United,NEW,CHE,3,2,1.78315,0.568435,True,True,https://understat.com/match/22169,Chelsea,John Brooks,28,FINISHED
2024-03-13_Bournemouth,ENG-Premier League,2324,2024-03-13 Bournemouth-Luton,1,2023,25861,2024-03-13,73,256,Bournemouth,Luton,LUT,BOU,4,3,2.84403,2.79419,True,True,https://understat.com/match/25861,Bournemouth,Samuel Allison,17,FINISHED
2024-03-16_Burnley,ENG-Premier League,2324,2024-03-16 Burnley-Brentford,1,2023,22177,2024-03-16,92,244,Burnley,Brentford,BRE,BUR,2,1,2.69776,1.25123,True,True,https://understat.com/match/22177,Burnley,Darren Bond,29,FINISHED
2024-03-16_Fulham,ENG-Premier League,2324,2024-03-16 Fulham-Tottenham,1,2023,22180,2024-03-16,228,82,Fulham,Tottenham,TOT,FLH,3,0,2.47234,2.14564,True,True,https://understat.com/match/22180,Fulham,Robert Jones,29,FINISHED
2024-03-16_Luton,ENG-Premier League,2324,2024-03-16 Luton-Nottingham Forest,1,2023,22181,2024-03-16,256,249,Luton,Nottingham Forest,NOT,LUT,1,1,0.853782,1.95268,True,True,https://understat.com/match/22181,Luton,Darren England,29,FINISHED
2024-03-17_West,ENG-Premier League,2324,2024-03-17 West Ham-Aston Villa,1,2023,22183,2024-03-17,81,71,West Ham,Aston Villa,AVL,WHU,1,1,1.32829,0.911274,True,True,https://understat.com/match/22183,West,Jarred Gillett,29,FINISHED
2024-03-30_Aston,ENG-Premier League,2324,2024-03-30 Aston Villa-Wolverhampton Wanderers,1,2023,22186,2024-03-30,71,229,Aston Villa,Wolverhampton Wanderers,WOL,AVL,2,0,1.28271,1.66232,True,True,https://understat.com/match/22186,Aston,Paul Tierney,30,FINISHED
2024-03-30_Bournemouth,ENG-Premier League,2324,2024-03-30 Bournemouth-Everton,1,2023,22185,2024-03-30,73,72,Bournemouth,Everton,EVE,BOU,2,1,1.39268,0.93378,True,True,https://understat.com/match/22185,Bournemouth,Sam Barrott,30,FINISHED
2024-03-30_Brentford,ENG-Premier League,2324,2024-03-30 Brentford-Manchester United,1,2023,22187,2024-03-30,244,89,Brentford,Manchester United,MUN,BRE,1,1,3.16487,0.989565,True,True,https://understat.com/match/22187,Brentford,Simon Hooper,30,FINISHED
2024-03-30_Chelsea,ENG-Premier League,2324,2024-03-30 Chelsea-Burnley,1,2023,22188,2024-03-30,80,92,Chelsea,Burnley,BUR,CHE,2,2,4.46643,2.10422,True,True,https://understat.com/match/22188,Chelsea,Darren England,30,FINISHED
2024-03-30_Newcastle,ENG-Premier League,2324,2024-03-30 Newcastle United-West Ham,1,2023,22191,2024-03-30,86,81,Newcastle United,West Ham,WHU,NEW,4,3,3.80922,0.994584,True,True,https://understat.com/match/22191,Newcastle,Robert Jones,30,FINISHED
2024-03-30_Nottingham,ENG-Premier League,2324,2024-03-30 Nottingham Forest-Crystal Palace,1,2023,22192,2024-03-30,249,78,Nottingham Forest,Crystal Palace,CRY,NOT,1,1,0.784652,0.900972,True,True,https://understat.com/match/22192,Nottingham,Chris Kavanagh,30,FINISHED
2024-03-30_Sheffield,ENG-Premier League,2324,2024-03-30 Sheffield United-Fulham,1,2023,22193,2024-03-30,238,228,Sheffield United,Fulham,FLH,SHE,3,3,1.78824,1.10254,True,True,https://understat.com/match/22193,Sheffield,Tim Robinson,30,FINISHED
2024-03-30_Tottenham,ENG-Premier League,2324,2024-03-30 Tottenham-Luton,1,2023,22194,2024-03-30,82,256,Tottenham,Luton,LUT,TOT,2,1,2.46523,0.402402,True,True,https://understat.com/match/22194,Tottenham,Jarred Gillett,30,FINISHED
2024-03-31_Liverpool,ENG-Premier League,2324,2024-03-31 Liverpool-Brighton,1,2023,22189,2024-03-31,87,220,Liverpool,Brighton,BRI,LIV,2,1,3.21149,0.43922,True,True,https://understat.com/match/22189,Liverpool,David Coote,30,FINISHED
2024-03-31_Manchester,ENG-Premier League,2324,2024-03-31 Manchester City-Arsenal,1,2023,22190,2024-03-31,88,83,Manchester City,Arsenal,ARS,MCI,0,0,1.22009,0.511402,True,True,https://understat.com/match/22190,Manchester,Anthony Taylor,30,FINISHED
2024-04-02_Bournemouth,ENG-Premier League,2324,2024-04-02 Bournemouth-Crystal Palace,1,2023,22195,2024-04-02,73,78,Bournemouth,Crystal Palace,CRY,BOU,1,0,1.30969,0.174389,True,True,https://understat.com/match/22195,Bournemouth,Graham Scott,31,FINISHED
2024-04-02_Burnley,ENG-Premier League,2324,2024-04-02 Burnley-Wolverhampton Wanderers,1,2023,22197,2024-04-02,92,229,Burnley,Wolverhampton Wanderers,WOL,BUR,1,1,1.12581,1.01021,True,True,https://understat.com/match/22197,Burnley,Thomas Bramall,31,FINISHED
2024-04-02_Newcastle,ENG-Premier League,2324,2024-04-02 Newcastle United-Everton,1,2023,22202,2024-04-02,86,72,Newcastle United,Everton,EVE,NEW,1,1,2.65009,1.69834,True,True,https://understat.com/match/22202,Newcastle,Tony Harrington,31,FINISHED
2024-04-02_Nottingham,ENG-Premier League,2324,2024-04-02 Nottingham Forest-Fulham,1,2023,22198,2024-04-02,249,228,Nottingham Forest,Fulham,FLH,NOT,3,1,1.94619,1.04304,True,True,https://understat.com/match/22198,Nottingham,Michael Oliver,31,FINISHED
2024-04-02_West,ENG-Premier League,2324,2024-04-02 West Ham-Tottenham,1,2023,22199,2024-04-02,81,82,West Ham,Tottenham,TOT,WHU,1,1,1.47017,1.39423,True,True,https://understat.com/match/22199,West,John Brooks,31,FINISHED
2024-04-03_Arsenal,ENG-Premier League,2324,2024-04-03 Arsenal-Luton,1,2023,22196,2024-04-03,83,256,Arsenal,Luton,LUT,ARS,2,0,1.14384,0.292082,True,True,https://understat.com/match/22196,Arsenal,Craig Pawson,31,FINISHED
2024-04-03_Brentford,ENG-Premier League,2324,2024-04-03 Brentford-Brighton,1,2023,22200,2024-04-03,244,220,Brentford,Brighton,BRI,BRE,0,0,0.423299,1.22404,True,True,https://understat.com/match/22200,Brentford,Bobby Madley,31,FINISHED
2024-04-03_Manchester,ENG-Premier League,2324,2024-04-03 Manchester City-Aston Villa,1,2023,22204,2024-04-03,88,71,Manchester City,Aston Villa,AVL,MCI,4,1,3.87704,1.18643,True,True,https://understat.com/match/22204,Manchester,Darren England,31,FINISHED
2024-04-04_Chelsea,ENG-Premier League,2324,2024-04-04 Chelsea-Manchester United,1,2023,22201,2024-04-04,80,89,Chelsea,Manchester United,MUN,CHE,4,3,3.48048,1.56686,True,True,https://understat.com/match/22201,Chelsea,Jarred Gillett,31,FINISHED
2024-04-04_Liverpool,ENG-Premier League,2324,2024-04-04 Liverpool-Sheffield United,1,2023,22203,2024-04-04,87,238,Liverpool,Sheffield United,SHE,LIV,3,1,2.51772,0.720948,True,True,https://understat.com/match/22203,Liverpool,Stuart Attwell,31,FINISHED
2024-04-06_Aston,ENG-Premier League,2324,2024-04-06 Aston Villa-Brentford,1,2023,22205,2024-04-06,71,244,Aston Villa,Brentford,BRE,AVL,3,3,1.16333,1.42064,True,True,https://understat.com/match/22205,Aston,Michael Salisbury,32,FINISHED
2024-04-06_Brighton,ENG-Premier League,2324,2024-04-06 Brighton-Arsenal,1,2023,22206,2024-04-06,220,83,Brighton,Arsenal,ARS,BRI,0,3,0.428514,4.16518,True,True,https://understat.com/match/22206,Brighton,John Brooks,32,FINISHED
2024-04-06_Crystal,ENG-Premier League,2324,2024-04-06 Crystal Palace-Manchester City,1,2023,22207,2024-04-06,78,88,Crystal Palace,Manchester City,MCI,CRY,2,4,1.49472,2.26381,True,True,https://understat.com/match/22207,Crystal,Paul Tierney,32,FINISHED
2024-04-06_Everton,ENG-Premier League,2324,2024-04-06 Everton-Burnley,1,2023,22208,2024-04-06,72,92,Everton,Burnley,BUR,EVE,1,0,0.659844,0.34699,True,True,https://understat.com/match/22208,Everton,Michael Oliver,32,FINISHED
