match_id,player,player_id,team,home_away,minute,result,xG,X,Y,shot_type,situation,last_action,date,home_team,away_team,season
22009,Erling Haaland,8260,Manchester City,away,46,Goal,0.8636682629585266,0.9769999694824218,0.5279999923706055,OtherBodyPart,OpenPlay,None,2023-11-12 16:30:00,Chelsea,Manchester City,2023
22009,Julián Álvarez,10846,Manchester City,away,51,SavedShot,0.08055125176906586,0.86,0.49700000762939456,RightFoot,OpenPlay,HeadPass,2023-11-12 16:30:00,Chelsea,Manchester City,2023
22009,Jéremy Doku,8981,Manchester City,away,57,SavedShot,0.10338891297578812,0.8780000305175781,0.6359999847412109,RightFoot,OpenPlay,Pass,2023-11-12 16:30:00,Chelsea,Manchester City,2023
22009,Phil Foden,6055,Manchester City,away,60,SavedShot,0.08646918088197708,0.8540000152587891,0.38599998474121094,LeftFoot,OpenPlay,Pass,2023-11-12 16:30:00,Chelsea,Manchester City,2023
22009,Mateo Kovacic,2254,Manchester City,away,85,BlockedShot,0.04757215082645416,0.8059999847412109,0.495,RightFoot,OpenPlay,Pass,2023-11-12 16:30:00,Chelsea,Manchester City,2023
22009,Rodri,2496,Manchester City,away,85,Goal,0.021162554621696472,0.7669999694824219,0.5079999923706054,LeftFoot,OpenPlay,Rebound,2023-11-12 16:30:00,Chelsea,Manchester City,2023
22009,Kyle Walker,638,Manchester City,away,98,MissedShots,0.06224990636110306,0.749000015258789,0.5520000076293945,RightFoot,DirectFreekick,Standard,2023-11-12 16:30:00,Chelsea,Manchester City,2023
22020,Phil Foden,6055,Manchester City,home,10,SavedShot,0.05425316467881203,0.8590000152587891,0.33599998474121096,LeftFoot,OpenPlay,BallRecovery,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Phil Foden,6055,Manchester City,home,26,SavedShot,0.020449034869670868,0.799000015258789,0.3029999923706055,LeftFoot,FromCorner,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Erling Haaland,8260,Manchester City,home,26,Goal,0.3175771236419678,0.86,0.5870000076293945,LeftFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Jéremy Doku,8981,Manchester City,home,31,BlockedShot,0.04053729027509689,0.8090000152587891,0.6659999847412109,RightFoot,OpenPlay,TakeOn,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Phil Foden,6055,Manchester City,home,43,SavedShot,0.03461401164531708,0.769000015258789,0.42900001525878906,LeftFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Julián Álvarez,10846,Manchester City,home,51,MissedShots,0.1331288069486618,0.8530000305175781,0.5409999847412109,LeftFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Erling Haaland,8260,Manchester City,home,54,MissedShots,0.10081227123737335,0.87,0.47,LeftFoot,OpenPlay,None,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Phil Foden,6055,Manchester City,home,57,BlockedShot,0.0697198361158371,0.865,0.36900001525878906,LeftFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Rodri,2496,Manchester City,home,64,BlockedShot,0.028022414073348045,0.749000015258789,0.4209999847412109,RightFoot,OpenPlay,None,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Erling Haaland,8260,Manchester City,home,75,MissedShots,0.05245053023099899,0.919000015258789,0.4540000152587891,Head,SetPiece,Aerial,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Erling Haaland,8260,Manchester City,home,78,SavedShot,0.5778946876525879,0.96,0.5670000076293945,LeftFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Julián Álvarez,10846,Manchester City,home,82,BlockedShot,0.06915851682424545,0.7759999847412109,0.6370000076293946,RightFoot,DirectFreekick,Standard,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Jéremy Doku,8981,Manchester City,home,83,BlockedShot,0.053911127150058746,0.9169999694824219,0.700999984741211,RightFoot,OpenPlay,Chipped,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Bernardo Silva,3635,Manchester City,home,94,BlockedShot,0.047255780547857285,0.8680000305175781,0.6680000305175782,LeftFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Rúben Dias,8961,Manchester City,home,96,BlockedShot,0.12031488865613937,0.9319999694824219,0.5620000076293945,RightFoot,OpenPlay,Cross,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Erling Haaland,8260,Manchester City,home,97,MissedShots,0.07611659169197083,0.9669999694824218,0.5570000076293945,Head,FromCorner,Aerial,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Darwin Núñez,10720,Liverpool,away,15,SavedShot,0.0940273255109787,0.924000015258789,0.4229999923706055,Head,OpenPlay,Cross,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Dominik Szoboszlai,9788,Liverpool,away,19,BlockedShot,0.06175947189331055,0.865999984741211,0.6530000305175782,LeftFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Darwin Núñez,10720,Liverpool,away,34,MissedShots,0.3704908788204193,0.9640000152587891,0.6120000076293945,LeftFoot,OpenPlay,Throughball,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Alexis Mac Allister,8379,Liverpool,away,41,MissedShots,0.014553327113389969,0.7190000152587891,0.4909999847412109,RightFoot,OpenPlay,BallRecovery,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Darwin Núñez,10720,Liverpool,away,59,BlockedShot,0.018101360648870468,0.765,0.6530000305175782,RightFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Virgil van Dijk,833,Liverpool,away,60,SavedShot,0.03497466444969177,0.9119999694824219,0.509000015258789,Head,FromCorner,Aerial,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Darwin Núñez,10720,Liverpool,away,71,MissedShots,0.10873273760080338,0.9269999694824219,0.345,RightFoot,OpenPlay,Throughball,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22020,Trent Alexander-Arnold,1791,Liverpool,away,79,Goal,0.06363870203495026,0.8480000305175781,0.37099998474121093,RightFoot,OpenPlay,Pass,2023-11-25 12:30:00,Manchester City,Liverpool,2023
22016,Johann Berg Gudmundsson,1663,Burnley,home,4,SavedShot,0.013501519337296486,0.76,0.64,RightFoot,FromCorner,Aerial,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Luca Koleosho,10620,Burnley,home,27,SavedShot,0.08877959847450256,0.88,0.635,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Zeki Amdouni,11701,Burnley,home,34,MissedShots,0.03247056156396866,0.8909999847412109,0.5359999847412109,Head,OpenPlay,Aerial,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Vitinho,11700,Burnley,home,36,MissedShots,0.010568484663963318,0.7630000305175781,0.3770000076293945,RightFoot,SetPiece,Aerial,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Louis Beyer,6557,Burnley,home,44,MissedShots,0.0722617506980896,0.915,0.4159999847412109,Head,SetPiece,Cross,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Jay Rodriguez,844,Burnley,home,48,Goal,0.7611688375473022,0.885,0.5,RightFoot,Penalty,Standard,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Zeki Amdouni,11701,Burnley,home,56,SavedShot,0.074349045753479,0.9,0.32099998474121094,RightFoot,OpenPlay,BallRecovery,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Dara O&#039;Shea,8756,Burnley,home,57,MissedShots,0.253176748752594,0.91,0.44099998474121094,Head,FromCorner,Cross,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Aaron Ramsey,9913,Burnley,home,72,MissedShots,0.06961099803447723,0.8590000152587891,0.2989999961853027,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Dara O&#039;Shea,8756,Burnley,home,74,SavedShot,0.007390847895294428,0.87,0.6630000305175782,Head,SetPiece,Aerial,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Josh Brownhill,8323,Burnley,home,82,MissedShots,0.05899815633893013,0.8019999694824219,0.45,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Dara O&#039;Shea,8756,Burnley,home,85,OwnGoal,0.0,0.04400000095367432,0.54,Head,OpenPlay,None,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Tomas Soucek,8288,West Ham,away,1,SavedShot,0.22117438912391663,0.884000015258789,0.5940000152587891,Head,OpenPlay,Throughball,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Tomas Soucek,8288,West Ham,away,41,BlockedShot,0.03812869265675545,0.975999984741211,0.580999984741211,Head,FromCorner,Aerial,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Tomas Soucek,8288,West Ham,away,52,BlockedShot,0.0681862086057663,0.86,0.5929999923706055,RightFoot,SetPiece,BallTouch,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,James Ward-Prowse,843,West Ham,away,54,BlockedShot,0.025828005746006966,0.8569999694824219,0.575999984741211,RightFoot,OpenPlay,Aerial,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Lucas Paquetá,7365,West Ham,away,55,MissedShots,0.02760493755340576,0.8530000305175781,0.5509999847412109,LeftFoot,OpenPlay,Aerial,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Mohammed Kudus,12027,West Ham,away,60,BlockedShot,0.024025505408644676,0.885,0.575999984741211,Head,OpenPlay,OffsideProvoked,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Said Benrahma,3585,West Ham,away,65,BlockedShot,0.021620554849505424,0.769000015258789,0.634000015258789,RightFoot,OpenPlay,None,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Kurt Zouma,935,West Ham,away,77,MissedShots,0.3481348156929016,0.919000015258789,0.5520000076293945,LeftFoot,FromCorner,Cross,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Kurt Zouma,935,West Ham,away,78,SavedShot,0.038108281791210175,0.884000015258789,0.42700000762939455,Head,OpenPlay,Cross,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Said Benrahma,3585,West Ham,away,82,MissedShots,0.04789721965789795,0.884000015258789,0.6969999694824218,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Burnley,West Ham,2023
22016,Tomas Soucek,8288,West Ham,away,90,Goal,0.5089209079742432,0.9640000152587891,0.549000015258789,RightFoot,FromCorner,Cross,2023-11-25 15:00:00,Burnley,West Ham,2023
22019,Tom Lockyer,11714,Luton,home,8,MissedShots,0.14216984808444977,0.9290000152587891,0.49,Head,OpenPlay,Cross,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Amari&#039;i Bell,11713,Luton,home,28,SavedShot,0.00763731962069869,0.6769999694824219,0.6309999847412109,LeftFoot,SetPiece,Aerial,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Tom Lockyer,11714,Luton,home,41,MissedShots,0.01894346997141838,0.904000015258789,0.4490000152587891,Head,FromCorner,Aerial,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Chiedozie Ogbene,11719,Luton,home,56,BlockedShot,0.0526357926428318,0.9309999847412109,0.7140000152587891,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Carlton Morris,11717,Luton,home,71,MissedShots,0.04049227014183998,0.9119999694824219,0.505,Head,FromCorner,Aerial,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Teden Mengi,12073,Luton,home,71,Goal,0.1062254011631012,0.935,0.4229999923706055,RightFoot,FromCorner,None,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Ross Barkley,592,Luton,home,78,BlockedShot,0.028225945308804512,0.7869999694824219,0.3679999923706055,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Jacob Brown,11720,Luton,home,82,Goal,0.599822998046875,0.9590000152587891,0.5279999923706055,RightFoot,OpenPlay,Cross,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Michael Olise,9948,Crystal Palace,away,0,MissedShots,0.037453543394804,0.8190000152587891,0.345,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Odsonne Edouard,3697,Crystal Palace,away,5,SavedShot,0.10475490242242813,0.8530000305175781,0.5070000076293946,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Michael Olise,9948,Crystal Palace,away,20,BlockedShot,0.05639420449733734,0.8630000305175781,0.3270000076293945,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Eberechi Eze,8706,Crystal Palace,away,21,SavedShot,0.02512148581445217,0.754000015258789,0.4420000076293945,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Jeffrey Schlupp,757,Crystal Palace,away,21,SavedShot,0.29991626739501953,0.895,0.6419999694824219,LeftFoot,OpenPlay,Rebound,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Jeffrey Schlupp,757,Crystal Palace,away,37,BlockedShot,0.020495383068919182,0.7480000305175781,0.5590000152587891,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Eberechi Eze,8706,Crystal Palace,away,44,SavedShot,0.06392641365528107,0.764000015258789,0.620999984741211,RightFoot,DirectFreekick,Standard,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Odsonne Edouard,3697,Crystal Palace,away,65,BlockedShot,0.14748366177082062,0.9130000305175782,0.62,LeftFoot,OpenPlay,Throughball,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Michael Olise,9948,Crystal Palace,away,73,Goal,0.03664027154445648,0.86,0.28600000381469726,LeftFoot,OpenPlay,TakeOn,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Jean-Philippe Mateta,5735,Crystal Palace,away,82,SavedShot,0.07335938513278961,0.8480000305175781,0.5720000076293945,RightFoot,OpenPlay,BallRecovery,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Joachim Andersen,6314,Crystal Palace,away,86,SavedShot,0.04451725631952286,0.9459999847412109,0.6609999847412109,LeftFoot,FromCorner,BallTouch,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Jefferson Lerma,2182,Crystal Palace,away,87,SavedShot,0.6622046232223511,0.965999984741211,0.5070000076293946,LeftFoot,FromCorner,None,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Michael Olise,9948,Crystal Palace,away,99,MissedShots,0.04904872551560402,0.8830000305175781,0.48400001525878905,Head,OpenPlay,Cross,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Naouirou Ahamada,9274,Crystal Palace,away,100,BlockedShot,0.026059545576572418,0.7980000305175782,0.6530000305175782,RightFoot,OpenPlay,HeadPass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Michael Olise,9948,Crystal Palace,away,101,BlockedShot,0.088165283203125,0.909000015258789,0.4909999847412109,LeftFoot,OpenPlay,HeadPass,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22019,Jefferson Lerma,2182,Crystal Palace,away,102,ShotOnPost,0.10745453089475632,0.9469999694824218,0.4929999923706055,Head,OpenPlay,Cross,2023-11-25 15:00:00,Luton,Crystal Palace,2023
22021,Alexander Isak,5232,Newcastle United,home,12,Goal,0.44091522693634033,0.899000015258789,0.45299999237060545,RightFoot,OpenPlay,Throughball,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Lewis Miley,11386,Newcastle United,home,16,BlockedShot,0.023868456482887268,0.8530000305175781,0.4,RightFoot,SetPiece,Aerial,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Joelinton,87,Newcastle United,home,25,MissedShots,0.40675464272499084,0.9630000305175781,0.44,Head,FromCorner,Cross,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Anthony Gordon,8150,Newcastle United,home,28,BlockedShot,0.02314544841647148,0.8109999847412109,0.749000015258789,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Kieran Trippier,652,Newcastle United,home,42,ShotOnPost,0.05840819329023361,0.779000015258789,0.6890000152587891,RightFoot,DirectFreekick,Standard,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Joelinton,87,Newcastle United,home,43,MissedShots,0.02194182388484478,0.7530000305175781,0.5640000152587891,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Jamaal Lascelles,766,Newcastle United,home,50,MissedShots,0.04973749443888664,0.8909999847412109,0.5820000076293945,RightFoot,FromCorner,Cross,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Anthony Gordon,8150,Newcastle United,home,51,BlockedShot,0.013200851157307625,0.7469999694824219,0.6229999923706054,RightFoot,FromCorner,Aerial,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Jamaal Lascelles,766,Newcastle United,home,59,Goal,0.3657829761505127,0.924000015258789,0.47,Head,SetPiece,Cross,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Joelinton,87,Newcastle United,home,60,Goal,0.4450172781944275,0.9,0.549000015258789,RightFoot,OpenPlay,BallRecovery,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Bruno Guimarães,8327,Newcastle United,home,75,BlockedShot,0.05671389028429985,0.8369999694824218,0.35200000762939454,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Bruno Guimarães,8327,Newcastle United,home,75,BlockedShot,0.10143011063337326,0.8690000152587891,0.5670000076293945,LeftFoot,OpenPlay,BallRecovery,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Fabian Schär,76,Newcastle United,home,75,SavedShot,0.03522414341568947,0.8090000152587891,0.6229999923706054,LeftFoot,OpenPlay,TakeOn,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Anthony Gordon,8150,Newcastle United,home,82,Goal,0.1101275309920311,0.9009999847412109,0.6359999847412109,RightFoot,OpenPlay,Chipped,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Conor Gallagher,9040,Chelsea,away,8,MissedShots,0.04759523272514343,0.8640000152587891,0.6840000152587891,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Raheem Sterling,618,Chelsea,away,22,Goal,0.09771940112113953,0.789000015258789,0.5779999923706055,RightFoot,DirectFreekick,Standard,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Raheem Sterling,618,Chelsea,away,24,SavedShot,0.021793948486447334,0.8130000305175781,0.754000015258789,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Enzo Fernández,11356,Chelsea,away,30,SavedShot,0.07595144212245941,0.8440000152587891,0.4229999923706055,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Benoit Badiashile Mukinayi,7240,Chelsea,away,31,SavedShot,0.2988872528076172,0.9169999694824219,0.4979999923706055,Head,FromCorner,Cross,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Conor Gallagher,9040,Chelsea,away,35,MissedShots,0.35639527440071106,0.8780000305175781,0.45599998474121095,LeftFoot,OpenPlay,TakeOn,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22021,Reece James,8067,Chelsea,away,46,MissedShots,0.06971819698810577,0.8030000305175782,0.6980000305175781,RightFoot,DirectFreekick,Standard,2023-11-25 15:00:00,Newcastle United,Chelsea,2023
22022,Anthony Elanga,9524,Nottingham Forest,home,2,Goal,0.2464555948972702,0.924000015258789,0.6070000076293945,Head,OpenPlay,Cross,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Morgan Gibbs-White,6857,Nottingham Forest,home,29,BlockedShot,0.15771962702274323,0.9319999694824219,0.39799999237060546,RightFoot,OpenPlay,TakeOn,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Moussa Niakhate,5989,Nottingham Forest,home,29,MissedShots,0.04578687995672226,0.9230000305175782,0.40700000762939453,Head,FromCorner,Cross,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Moussa Niakhate,5989,Nottingham Forest,home,42,BlockedShot,0.0448586530983448,0.9309999847412109,0.4,Head,FromCorner,Cross,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Chris Wood,4456,Nottingham Forest,home,43,SavedShot,0.1522313505411148,0.9530000305175781,0.504000015258789,Head,OpenPlay,Cross,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Morgan Gibbs-White,6857,Nottingham Forest,home,51,BlockedShot,0.050017550587654114,0.8819999694824219,0.39,LeftFoot,OpenPlay,TakeOn,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Ola Aina,725,Nottingham Forest,home,51,MissedShots,0.01889636740088463,0.785,0.3220000076293945,LeftFoot,OpenPlay,Pass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Danilo,11317,Nottingham Forest,home,51,MissedShots,0.24688315391540527,0.935,0.5879999923706055,LeftFoot,FromCorner,Cross,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Morgan Gibbs-White,6857,Nottingham Forest,home,61,BlockedShot,0.03785792738199234,0.8969999694824219,0.37900001525878907,RightFoot,OpenPlay,HeadPass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Morgan Gibbs-White,6857,Nottingham Forest,home,65,BlockedShot,0.016223443672060966,0.7619999694824219,0.6730000305175782,RightFoot,SetPiece,Pass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Morgan Gibbs-White,6857,Nottingham Forest,home,69,BlockedShot,0.008950797840952873,0.74,0.33,RightFoot,OpenPlay,None,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Morgan Gibbs-White,6857,Nottingham Forest,home,75,Goal,0.7611688375473022,0.885,0.5,RightFoot,Penalty,Standard,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Harry Toffolo,10758,Nottingham Forest,home,79,SavedShot,0.019152488559484482,0.7569999694824219,0.624000015258789,LeftFoot,OpenPlay,None,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Morgan Gibbs-White,6857,Nottingham Forest,home,85,MissedShots,0.041941821575164795,0.9,0.5209999847412109,OtherBodyPart,OpenPlay,Aerial,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Moussa Niakhate,5989,Nottingham Forest,home,93,MissedShots,0.012582561001181602,0.875999984741211,0.4520000076293945,Head,SetPiece,Aerial,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Ryan Yates,11003,Nottingham Forest,home,99,BlockedShot,0.05324416235089302,0.9159999847412109,0.49,Head,OpenPlay,HeadPass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Ryan Yates,11003,Nottingham Forest,home,99,SavedShot,0.2922194302082062,0.9290000152587891,0.45799999237060546,Head,OpenPlay,HeadPass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Ryan Yates,11003,Nottingham Forest,home,99,BlockedShot,0.02035628817975521,0.8769999694824219,0.5120000076293946,Head,OpenPlay,Aerial,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Anssumane Fati,7967,Brighton,away,7,BlockedShot,0.03571648150682449,0.750999984741211,0.635,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Lewis Dunk,6048,Brighton,away,8,BlockedShot,0.03871278464794159,0.9359999847412109,0.4329999923706055,Head,FromCorner,Aerial,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Billy Gilmour,7988,Brighton,away,12,MissedShots,0.01976425014436245,0.7819999694824219,0.6580000305175782,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Billy Gilmour,7988,Brighton,away,17,SavedShot,0.07578212022781372,0.85,0.4909999847412109,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Evan Ferguson,10177,Brighton,away,25,Goal,0.07064270228147507,0.8530000305175781,0.5879999923706055,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Joël Veltman,8780,Brighton,away,32,BlockedShot,0.06659992039203644,0.9380000305175781,0.5220000076293946,Head,FromCorner,Aerial,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Billy Gilmour,7988,Brighton,away,32,MissedShots,0.03966674953699112,0.8190000152587891,0.539000015258789,RightFoot,FromCorner,None,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,João Pedro,8272,Brighton,away,48,Goal,0.0249429102987051,0.8819999694824219,0.5429999923706055,Head,OpenPlay,Aerial,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Lewis Dunk,6048,Brighton,away,48,MissedShots,0.04972311854362488,0.7340000152587891,0.40900001525878904,RightFoot,DirectFreekick,Standard,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,João Pedro,8272,Brighton,away,57,Goal,0.7610946297645569,0.885,0.5,RightFoot,Penalty,Standard,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22022,Jan Paul van Hecke,10807,Brighton,away,85,SavedShot,0.035270482301712036,0.9119999694824219,0.5,Head,FromCorner,Aerial,2023-11-25 15:00:00,Nottingham Forest,Brighton,2023
22023,Luke Thomas,8562,Sheffield United,home,35,MissedShots,0.03958041965961456,0.86,0.6869999694824219,LeftFoot,OpenPlay,None,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,Oliver Norwood,7710,Sheffield United,home,43,BlockedShot,0.017653388902544975,0.7390000152587891,0.5579999923706055,RightFoot,OpenPlay,Pass,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,Oliver McBurnie,1736,Sheffield United,home,53,MissedShots,0.08912799507379532,0.899000015258789,0.47400001525878904,RightFoot,OpenPlay,OffsidePass,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,Oliver McBurnie,1736,Sheffield United,home,59,BlockedShot,0.1271650195121765,0.909000015258789,0.4370000076293945,RightFoot,OpenPlay,LayOff,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,James McAtee,10126,Sheffield United,home,59,MissedShots,0.04172150418162346,0.845,0.41200000762939454,LeftFoot,OpenPlay,Rebound,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,William Osula,9556,Sheffield United,home,82,BlockedShot,0.05770877003669739,0.8809999847412109,0.40599998474121096,RightFoot,OpenPlay,Chipped,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,Oliver McBurnie,1736,Sheffield United,home,83,MissedShots,0.015175724402070045,0.8859999847412109,0.46700000762939453,Head,FromCorner,Aerial,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,William Osula,9556,Sheffield United,home,84,BlockedShot,0.026662219315767288,0.8809999847412109,0.4179999923706055,Head,OpenPlay,Foul,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
22023,William Osula,9556,Sheffield United,home,87,SavedShot,0.05175395309925079,0.9130000305175782,0.3060000038146973,RightFoot,OpenPlay,BallTouch,2023-11-25 15:00:00,Sheffield United,Bournemouth,2023
