League,season_id,Team,Player,Season,position,Matches,Minutes,Goals,xG,Non-Penalty Goals,Non-Penalty xG,Assists,xA,Shots,Key Passes,Yellow Cards,Red Cards,xg_chain,xg_buildup
Premier League,2526,Everton,James Tarkowski,2025,D,9,810,0,0.35699406266212463,0,0.35699406266212463,0,0.4657561630010605,1,5,1,0,1.3021859852597117,1.1196332545951009
Premier League,2526,Everton,Jordan Pickford,2025,GK,9,810,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11065132729709148,0.11065132729709148
Premier League,2526,Everton,Kiernan Dewsbury-Hall,2025,M,8,718,1,0.5602471567690372,1,0.5602471567690372,1,2.0506046935915947,8,14,5,0,2.937860459089279,2.1798910051584244
Premier League,2526,Everton,Merlin Röhl,2025,S,3,56,0,0.1294072587043047,0,0.1294072587043047,0,0.08966526389122009,3,1,0,0,0.2175203412771225,0.0912901908159256
Premier League,2526,Everton,Michael Keane,2025,D,9,786,1,1.1499866992235184,1,1.1499866992235184,0,0.097673699259758,8,1,0,0,1.5799151612445712,0.8989523826166987
Premier League,2526,Everton,Seamus Coleman,2025,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Everton,Thierno Barry,2025,F S,9,233,0,0.7036377470940351,0,0.7036377470940351,0,0.013946576043963432,5,1,0,0,1.2352837901562452,1.0722395069897175
Premier League,2526,Everton,Tim Iroegbunam,2025,M S,6,265,0,0.11947858985513449,0,0.11947858985513449,0,0.0,3,0,3,0,0.2476622462272644,0.13867663592100143
Premier League,2526,Everton,Tyler Dibling,2025,M S,4,59,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
Premier League,2526,Everton,Vitalii Mykolenko,2025,D,6,537,0,0.027497820556163788,0,0.027497820556163788,0,0.12252799049019814,2,2,1,0,1.7413834361359477,1.7274368600919843
Premier League,2526,Fulham,Adama Traoré,2025,M S,8,215,0,0.2065822258591652,0,0.2065822258591652,0,0.41468898579478264,4,3,0,0,1.0869297422468662,0.5027102306485176
Premier League,2526,Fulham,Alex Iwobi,2025,M,10,841,1,0.8074403079226613,1,0.8074403079226613,2,1.7258498072624207,13,18,2,0,3.2716916743665934,1.5432759150862694
Premier League,2526,Fulham,Antonee Robinson,2025,S,3,41,0,0.0,0,0.0,0,0.07385880500078201,0,1,0,0,0.6864679530262947,0.6864679530262947
Premier League,2526,Fulham,Bernd Leno,2025,GK,10,900,0,0.0,0,0.0,0,0.0,0,0,1,0,1.346870992332697,1.346870992332697
Premier League,2526,Fulham,Calvin Bassey,2025,D S,10,812,0,0.0741005502641201,0,0.0741005502641201,0,0.023829974234104156,2,1,2,0,2.33119810372591,2.314147837460041
Premier League,2526,Fulham,Emile Smith-Rowe,2025,M S,10,175,1,0.831384526565671,1,0.831384526565671,0,0.18078146129846573,5,3,0,0,1.581049463711679,0.6316490722820163
Premier League,2526,Fulham,Harry Wilson,2025,M S,9,615,2,1.2478695400059223,2,1.2478695400059223,0,0.48768405616283417,18,8,1,0,1.8282536193728447,0.4818787034600973
Premier League,2526,Fulham,Issa Diop,2025,D S,3,229,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6382313817739487,0.6382313817739487
Premier League,2526,Fulham,Joachim Andersen,2025,D,9,761,0,0.3366329297423363,0,0.3366329297423363,0,0.2841188907623291,4,2,0,0,2.534585654735565,2.3971380218863487
Premier League,2526,Fulham,Jonah Kusi-Asare,2025,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Premier League,2526,Fulham,Jorge Cuenca,2025,D S,3,174,0,0.0,0,0.0,0,0.0,0,0,0,0,0.22743036597967148,0.22743036597967148
Premier League,2526,Fulham,Joshua King,2025,F M S,10,663,0,1.1342998668551445,0,1.1342998668551445,0,0.24518127087503672,12,4,2,0,2.231694132089615,1.064079873263836
Premier League,2526,Fulham,Kenny Tete,2025,D,7,630,0,0.2257436290383339,0,0.2257436290383339,0,0.14639059267938137,4,3,1,0,1.1937481127679348,0.9101919457316399
Premier League,2526,Fulham,Kevin,2025,M S,7,209,0,0.06329891830682755,0,0.06329891830682755,0,0.24400006979703903,2,4,1,0,1.5707864537835121,1.3213475942611694
Premier League,2526,Fulham,Raúl Jiménez,2025,F S,9,383,1,1.5065513253211975,1,1.5065513253211975,1,0.4904111921787262,12,3,0,0,2.1086332574486732,0.27968066558241844
Premier League,2526,Fulham,Rodrigo Muniz,2025,F S,6,347,1,1.7752032801508904,1,1.7752032801508904,1,0.5352762266993523,9,4,1,0,2.067766360938549,1.0010120272636414
Premier League,2526,Fulham,Ryan Sessegnon,2025,D,9,769,2,0.7265384215861559,2,0.7265384215861559,0,1.2123570516705513,4,5,0,0,3.0264723002910614,1.9948619790375233
Premier League,2526,Fulham,Samuel Chukwueze,2025,S,3,29,0,0.7482568770647049,0,0.7482568770647049,1,0.3843463659286499,4,2,0,0,1.3110604286193848,0.5308049125596881
Premier League,2526,Fulham,Sander Berge,2025,M,10,871,0,0.23731718212366104,0,0.23731718212366104,0,0.6081862654536963,3,6,2,0,2.323710761964321,1.6343089416623116
Premier League,2526,Fulham,Sasa Lukic,2025,M,8,638,1,1.7193342745304108,1,1.7193342745304108,1,0.983442697674036,7,13,4,0,2.731437027454376,0.7413006536662579
Premier League,2526,Fulham,Timothy Castagne,2025,D M S,7,410,0,0.31681764125823975,0,0.31681764125823975,0,0.15272710751742125,4,3,0,0,1.3145303865894675,1.0073604620993137
Premier League,2526,Fulham,Tom Cairney,2025,M S,7,195,0,0.2845381647348404,0,0.2845381647348404,0,0.12604107335209846,6,2,1,0,1.0173526927828789,0.7450305260717869
Premier League,2526,Leeds,Anton Stach,2025,M S,9,714,1,0.9634691812098026,1,0.9634691812098026,1,1.2261624485254288,15,13,1,0,2.4681524857878685,0.8708247765898705
Premier League,2526,Leeds,Ao Tanaka,2025,M S,8,330,0,0.18804559856653214,0,0.18804559856653214,0,0.15304486081004143,3,4,0,0,1.148906972259283,0.8421777747571468
Premier League,2526,Leeds,Brenden Aaronson,2025,F M S,10,644,1,2.546367719769478,1,2.546367719769478,0,1.3437009789049625,12,10,1,0,4.607830084860325,0.9960210435092449
Premier League,2526,Leeds,Daniel James,2025,F S,7,275,0,0.45565418899059296,0,0.45565418899059296,0,0.34756260365247726,5,5,0,0,0.8531990721821785,0.06474091112613678
Premier League,2526,Leeds,Dominic Calvert-Lewin,2025,F S,8,601,1,1.4683110918849707,1,1.4683110918849707,0,0.7184300236403942,15,8,0,0,2.6022208500653505,0.5369904637336731
