Season,season_id,Date,Game,Team,Player,Assist Player,xG,x,y,Minute,Situation,Result,Shot Type,Last Action,Home/Away
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Diogo Dalot,Bruno Fernandes,0.022924261167645454,0.7430000305175781,0.3870000076293945,45,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Alejandro Garnacho,Bruno Fernandes,0.05831952020525932,0.8930000305175781,0.3220000076293945,48,OpenPlay,Goal,LeftFoot,Chipped,Home
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Marcus Rashford,Luke Shaw,0.054937172681093216,0.8640000152587891,0.73,50,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Diogo Dalot,Bruno Fernandes,0.028141431510448456,0.775,0.37400001525878906,53,FromCorner,MissedShots,RightFoot,Pass,Home
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Bruno Fernandes,Alejandro Garnacho,0.09840022027492523,0.8530000305175781,0.39799999237060546,57,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Marcus Rashford,,0.05689117684960365,0.8480000305175781,0.57,57,OpenPlay,MissedShots,RightFoot,Rebound,Home
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Alejandro Garnacho,Scott McTominay,0.3246803879737854,0.89,0.39099998474121095,83,OpenPlay,Goal,RightFoot,Pass,Home
2023,2324,2024-02-04,Manchester United v West Ham,Manchester United,Scott McTominay,Marcus Rashford,0.0715557262301445,0.8059999847412109,0.4640000152587891,92,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Tomas Soucek,James Ward-Prowse,0.0573696494102478,0.9009999847412109,0.45799999237060546,10,FromCorner,MissedShots,Head,Cross,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Naif Aguerd,,0.148283913731575,0.9680000305175781,0.45099998474121095,10,FromCorner,MissedShots,LeftFoot,Rebound,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Ben Johnson,Kurt Zouma,0.026335453614592552,0.875,0.23100000381469726,16,OpenPlay,MissedShots,RightFoot,Chipped,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Tomas Soucek,Vladimir Coufal,0.04147598147392273,0.8590000152587891,0.5970000076293945,16,OpenPlay,BlockedShot,RightFoot,Cross,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Mohammed Kudus,,0.026813331991434097,0.7919999694824219,0.5309999847412109,17,FromCorner,BlockedShot,LeftFoot,None,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,James Ward-Prowse,,0.11592038720846176,0.799000015258789,0.5670000076293945,19,DirectFreekick,BlockedShot,RightFoot,Standard,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Ben Johnson,James Ward-Prowse,0.0594012551009655,0.840999984741211,0.40400001525878904,25,SetPiece,BlockedShot,RightFoot,Pass,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Ben Johnson,Mohammed Kudus,0.02175362966954708,0.7230000305175781,0.45599998474121095,26,FromCorner,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Mohammed Kudus,Jarrod Bowen,0.07928600162267685,0.9180000305175782,0.5540000152587891,30,OpenPlay,SavedShot,Head,Cross,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Edson Álvarez,James Ward-Prowse,0.04994449391961098,0.93,0.45799999237060546,40,FromCorner,BlockedShot,Head,Aerial,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Jarrod Bowen,Edson Álvarez,0.023060942068696022,0.779000015258789,0.31799999237060544,41,OpenPlay,BlockedShot,RightFoot,Pass,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,James Ward-Prowse,,0.029591478407382965,0.774000015258789,0.485,43,OpenPlay,MissedShots,RightFoot,None,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Emerson,,0.061309970915317535,0.9440000152587891,0.6509999847412109,47,OpenPlay,MissedShots,LeftFoot,BallRecovery,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Emerson,James Ward-Prowse,0.08822004497051239,0.8680000305175781,0.5879999923706055,54,OpenPlay,SavedShot,LeftFoot,Pass,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Jarrod Bowen,Edson Álvarez,0.1006610095500946,0.9019999694824219,0.41,68,OpenPlay,BlockedShot,RightFoot,Chipped,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Emerson,,0.020573297515511513,0.8190000152587891,0.5129999923706055,71,FromCorner,MissedShots,LeftFoot,Aerial,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Maxwel Cornet,,0.025206513702869415,0.830999984741211,0.3270000076293945,76,FromCorner,MissedShots,RightFoot,None,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Kurt Zouma,Maxwel Cornet,0.11664178967475891,0.905,0.5429999923706055,76,FromCorner,MissedShots,RightFoot,Rebound,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Kalvin Phillips,,0.009226606227457523,0.7219999694824218,0.4159999847412109,79,OpenPlay,MissedShots,RightFoot,None,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Edson Álvarez,Maxwel Cornet,0.010121317580342293,0.7269999694824218,0.595999984741211,86,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Mohammed Kudus,Maxwel Cornet,0.01558960322290659,0.7619999694824219,0.4109999847412109,93,OpenPlay,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-02-04,Manchester United v West Ham,West Ham,Mohammed Kudus,Edson Álvarez,0.06535647064447403,0.8640000152587891,0.37400001525878906,95,OpenPlay,BlockedShot,LeftFoot,TakeOn,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Bukayo Saka,Gabriel Martinelli,0.5599918365478516,0.9269999694824219,0.514000015258789,10,OpenPlay,MissedShots,Head,Cross,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Kai Havertz,Martin Odegaard,0.32823625206947327,0.84,0.48900001525878906,13,OpenPlay,SavedShot,RightFoot,Throughball,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Bukayo Saka,,0.3625577390193939,0.905,0.43400001525878906,13,OpenPlay,Goal,LeftFoot,Rebound,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Martin Odegaard,Kai Havertz,0.11197864264249802,0.86,0.549000015258789,20,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Gabriel,,0.0441865511238575,0.8180000305175781,0.4379999923706055,37,SetPiece,SavedShot,LeftFoot,None,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Declan Rice,,0.04579833149909973,0.794000015258789,0.38299999237060545,38,OpenPlay,BlockedShot,LeftFoot,None,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Kai Havertz,,0.31594520807266235,0.9080000305175782,0.3659999847412109,38,OpenPlay,SavedShot,LeftFoot,Rebound,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Gabriel Martinelli,Jorginho,0.12666718661785126,0.905,0.40700000762939453,45,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Gabriel,,0.0,0.04300000190734863,0.54,47,OpenPlay,OwnGoal,OtherBodyPart,Aerial,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Martin Odegaard,Kai Havertz,0.03044401854276657,0.845999984741211,0.654000015258789,51,OpenPlay,BlockedShot,LeftFoot,TakeOn,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Gabriel,Martin Odegaard,0.06066788733005524,0.9009999847412109,0.46,55,SetPiece,MissedShots,Head,Chipped,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Bukayo Saka,Declan Rice,0.03144075721502304,0.7969999694824219,0.3579999923706055,60,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Kai Havertz,Declan Rice,0.24471800029277802,0.985999984741211,0.539000015258789,60,FromCorner,MissedShots,Head,Aerial,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Gabriel Martinelli,,0.3441368341445923,0.84,0.49599998474121093,66,OpenPlay,Goal,RightFoot,None,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Jakub Kiwior,Martin Odegaard,0.31147176027297974,0.9059999847412109,0.5129999923706055,83,OpenPlay,SavedShot,Head,Chipped,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Arsenal,Leandro Trossard,Jakub Kiwior,0.06783561408519745,0.965,0.6719999694824219,91,OpenPlay,Goal,LeftFoot,TakeOn,Home
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Cody Gakpo,Alexis Mac Allister,0.1169489175081253,0.8219999694824218,0.36,12,OpenPlay,MissedShots,RightFoot,Throughball,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Luis Díaz,Alexis Mac Allister,0.03887923061847687,0.92,0.7280000305175781,23,OpenPlay,BlockedShot,RightFoot,Pass,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Virgil van Dijk,Trent Alexander-Arnold,0.07008197903633118,0.9059999847412109,0.5279999923706055,28,FromCorner,MissedShots,Head,Cross,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Luis Díaz,,0.11868954449892044,0.904000015258789,0.6580000305175782,45,OpenPlay,BlockedShot,RightFoot,BallRecovery,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Alexis Mac Allister,Diogo Jota,0.011915328912436962,0.685,0.5609999847412109,45,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Curtis Jones,Luis Díaz,0.04353206604719162,0.8719999694824219,0.7090000152587891,47,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Luis Díaz,Diogo Jota,0.053578007966279984,0.8530000305175781,0.6580000305175782,61,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Alexis Mac Allister,Ibrahima Konaté,0.018796218559145927,0.7319999694824219,0.5220000076293946,68,OpenPlay,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Alexis Mac Allister,,0.0321543924510479,0.8030000305175782,0.49599998474121093,76,FromCorner,MissedShots,RightFoot,None,Away
2023,2324,2024-02-04,Arsenal v Liverpool,Liverpool,Darwin Núñez,,0.03747629001736641,0.950999984741211,0.2720000076293945,83,OpenPlay,MissedShots,RightFoot,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Neal Maupay,Mark Flekken,0.18864816427230835,0.8719999694824219,0.40599998474121096,20,OpenPlay,Goal,RightFoot,Pass,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Ivan Toney,Mathias Jensen,0.1269771009683609,0.9719999694824218,0.5629999923706055,37,FromCorner,BlockedShot,Head,Cross,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Sergio Reguilón,,0.018866948783397675,0.7369999694824219,0.6270000076293946,41,OpenPlay,BlockedShot,LeftFoot,None,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Mads Roerslev,,0.04757305234670639,0.8859999847412109,0.3240000152587891,55,OpenPlay,MissedShots,RightFoot,None,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Christian Nørgaard,,0.07277671247720718,0.875,0.485,59,OpenPlay,BlockedShot,RightFoot,None,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Neal Maupay,,0.07273206859827042,0.9080000305175782,0.615,62,FromCorner,BlockedShot,RightFoot,None,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Christian Nørgaard,,0.03512447699904442,0.79,0.46599998474121096,65,OpenPlay,MissedShots,RightFoot,None,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Ivan Toney,Neal Maupay,0.28390127420425415,0.8769999694824219,0.57,65,OpenPlay,MissedShots,RightFoot,Chipped,Home
2023,2324,2024-02-05,Brentford v Manchester City,Brentford,Christian Nørgaard,Mikkel Damsgaard,0.01914108358323574,0.9159999847412109,0.575,77,FromCorner,SavedShot,Head,Aerial,Home
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Erling Haaland,Kevin De Bruyne,0.13604101538658142,0.9059999847412109,0.4620000076293945,6,OpenPlay,BlockedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Julián Álvarez,Josko Gvardiol,0.021316736936569214,0.7709999847412109,0.3579999923706055,9,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Josko Gvardiol,Rodri,0.03464961424469948,0.8119999694824219,0.5029999923706054,10,FromCorner,BlockedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Julián Álvarez,Erling Haaland,0.022340523079037666,0.7630000305175781,0.5659999847412109,13,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Kyle Walker,,0.012905719690024853,0.7119999694824218,0.3820000076293945,13,FromCorner,SavedShot,RightFoot,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Josko Gvardiol,,0.02893747389316559,0.8009999847412109,0.56,19,FromCorner,MissedShots,LeftFoot,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Phil Foden,,0.018675627186894417,0.825999984741211,0.27700000762939453,22,FromCorner,BlockedShot,LeftFoot,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Erling Haaland,,0.26575037837028503,0.8809999847412109,0.43,22,OpenPlay,SavedShot,LeftFoot,BallRecovery,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Julián Álvarez,,0.02672196924686432,0.8680000305175781,0.54,23,OpenPlay,SavedShot,Head,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Josko Gvardiol,Kyle Walker,0.04934770241379738,0.815,0.5320000076293945,25,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Erling Haaland,,0.10291489958763123,0.9019999694824219,0.5170000076293946,27,FromCorner,BlockedShot,LeftFoot,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Julián Álvarez,Kyle Walker,0.056320931762456894,0.92,0.32099998474121094,29,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Bernardo Silva,Phil Foden,0.05147683247923851,0.845,0.3559999847412109,33,OpenPlay,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Phil Foden,Kevin De Bruyne,0.03162321448326111,0.7819999694824219,0.4129999923706055,43,OpenPlay,SavedShot,LeftFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Kevin De Bruyne,Phil Foden,0.020896922796964645,0.7759999847412109,0.6569999694824219,44,OpenPlay,SavedShot,RightFoot,TakeOn,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Bernardo Silva,Kevin De Bruyne,0.039938729256391525,0.8519999694824218,0.5790000152587891,44,FromCorner,BlockedShot,LeftFoot,Cross,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Phil Foden,,0.08408128470182419,0.899000015258789,0.4759999847412109,47,OpenPlay,Goal,LeftFoot,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Rodri,,0.05144447460770607,0.8230000305175781,0.5720000076293945,47,OpenPlay,BlockedShot,RightFoot,None,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Phil Foden,Kevin De Bruyne,0.31891584396362305,0.9130000305175782,0.48200000762939454,52,OpenPlay,Goal,Head,Cross,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Kevin De Bruyne,Julián Álvarez,0.02642230875790119,0.7680000305175781,0.33299999237060546,56,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Phil Foden,Josko Gvardiol,0.031098701059818268,0.75,0.49700000762939456,56,OpenPlay,BlockedShot,LeftFoot,Interception,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Rodri,Phil Foden,0.04789930209517479,0.8209999847412109,0.624000015258789,63,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Phil Foden,Erling Haaland,0.44627970457077026,0.8980000305175782,0.5329999923706055,69,OpenPlay,Goal,LeftFoot,Pass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Julián Álvarez,Rodri,0.0780131071805954,0.855999984741211,0.5270000076293946,84,OpenPlay,SavedShot,RightFoot,HeadPass,Away
2023,2324,2024-02-05,Brentford v Manchester City,Manchester City,Kevin De Bruyne,Jéremy Doku,0.1038416251540184,0.85,0.54,85,OpenPlay,MissedShots,RightFoot,Cross,Away
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Julián Álvarez,Erling Haaland,0.06733142584562302,0.8380000305175781,0.6890000152587891,18,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Jéremy Doku,Rodri,0.06490551680326462,0.8590000152587891,0.644000015258789,18,OpenPlay,BlockedShot,RightFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Phil Foden,John Stones,0.05604858696460724,0.8340000152587891,0.29700000762939455,22,OpenPlay,BlockedShot,LeftFoot,LayOff,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Erling Haaland,Jéremy Doku,0.08531183004379272,0.94,0.45799999237060546,26,OpenPlay,MissedShots,Head,Aerial,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Phil Foden,Matheus Nunes,0.028180714696645737,0.8159999847412109,0.32299999237060545,32,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Nathan Aké,Jéremy Doku,0.02327602729201317,0.8480000305175781,0.73,41,OpenPlay,BlockedShot,LeftFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Rúben Dias,Julián Álvarez,0.05793876200914383,0.9019999694824219,0.5459999847412109,47,FromCorner,BlockedShot,Head,Cross,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Nathan Aké,Erling Haaland,0.06173663213849068,0.8719999694824219,0.5359999847412109,47,FromCorner,MissedShots,LeftFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Manuel Akanji,,0.10416846722364426,0.8919999694824219,0.46599998474121096,47,FromCorner,BlockedShot,LeftFoot,Rebound,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Phil Foden,,0.017903447151184082,0.8119999694824219,0.40700000762939453,47,FromCorner,BlockedShot,LeftFoot,Aerial,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Julián Álvarez,Rodri,0.016188297420740128,0.725999984741211,0.55,48,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Rodri,Kyle Walker,0.02000591903924942,0.74,0.504000015258789,67,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Rúben Dias,,0.039096955209970474,0.9230000305175782,0.40900001525878904,69,FromCorner,BlockedShot,Head,None,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Rúben Dias,Julián Álvarez,0.04331641271710396,0.8919999694824219,0.545,69,FromCorner,BlockedShot,Head,Cross,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Erling Haaland,Nathan Aké,0.07349202781915665,0.9069999694824219,0.6229999923706054,70,FromCorner,Goal,RightFoot,Rebound,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Erling Haaland,Julián Álvarez,0.07242446392774582,0.8169999694824219,0.495,75,OpenPlay,BlockedShot,LeftFoot,BallTouch,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Erling Haaland,Kevin De Bruyne,0.38163742423057556,0.86,0.395,84,OpenPlay,Goal,LeftFoot,TakeOn,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Phil Foden,Jack Grealish,0.0991998165845871,0.830999984741211,0.5229999923706055,94,OpenPlay,SavedShot,LeftFoot,Pass,Home
2023,2324,2024-02-10,Manchester City v Everton,Manchester City,Kevin De Bruyne,Kyle Walker,0.287160724401474,0.8640000152587891,0.25,99,OpenPlay,MissedShots,RightFoot,Chipped,Home
2023,2324,2024-02-10,Manchester City v Everton,Everton,Ben Godfrey,Dwight McNeil,0.09155063331127167,0.950999984741211,0.3579999923706055,7,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-10,Manchester City v Everton,Everton,Dominic Calvert-Lewin,Jack Harrison,0.022278830409049988,0.7469999694824219,0.3990000152587891,14,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-02-10,Manchester City v Everton,Everton,Jack Harrison,,0.034358177334070206,0.875,0.27,36,OpenPlay,MissedShots,LeftFoot,None,Away
2023,2324,2024-02-10,Manchester City v Everton,Everton,Dominic Calvert-Lewin,James Garner,0.02220856212079525,0.7340000152587891,0.4420000076293945,45,OpenPlay,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-02-10,Manchester City v Everton,Everton,Dwight McNeil,Idrissa Gueye,0.021675730124115944,0.7480000305175781,0.4620000076293945,78,OpenPlay,BlockedShot,LeftFoot,Pass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Fulham,Bobby Reid,,0.391745388507843,0.9230000305175782,0.40099998474121096,5,OpenPlay,Goal,RightFoot,None,Home
2023,2324,2024-02-10,Fulham v Bournemouth,Fulham,Willian,Tom Cairney,0.4054957330226898,0.950999984741211,0.605,9,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-02-10,Fulham v Bournemouth,Fulham,Rodrigo Muniz,Bobby Reid,0.14733350276947021,0.9569999694824218,0.49200000762939455,35,OpenPlay,Goal,RightFoot,HeadPass,Home
2023,2324,2024-02-10,Fulham v Bournemouth,Fulham,Antonee Robinson,Willian,0.11808841675519943,0.9740000152587891,0.6179999923706054,45,OpenPlay,SavedShot,LeftFoot,Pass,Home
2023,2324,2024-02-10,Fulham v Bournemouth,Fulham,Willian,Antonee Robinson,0.022700365632772446,0.784000015258789,0.6969999694824218,45,OpenPlay,MissedShots,RightFoot,Pass,Home
2023,2324,2024-02-10,Fulham v Bournemouth,Fulham,Willian,Tom Cairney,0.03812519833445549,0.7780000305175782,0.629000015258789,45,OpenPlay,SavedShot,RightFoot,Pass,Home
2023,2324,2024-02-10,Fulham v Bournemouth,Fulham,Rodrigo Muniz,Willian,0.622107744216919,0.9680000305175781,0.4570000076293945,51,OpenPlay,Goal,RightFoot,Cross,Home
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Marcus Tavernier,Marcos Senesi,0.0691252276301384,0.9369999694824219,0.6680000305175782,14,OpenPlay,BlockedShot,LeftFoot,Pass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Alex Scott,,0.10825298726558685,0.7959999847412109,0.575999984741211,16,DirectFreekick,BlockedShot,RightFoot,Standard,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Ryan Christie,,0.03590407967567444,0.8109999847412109,0.47900001525878905,16,SetPiece,MissedShots,RightFoot,Rebound,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Luis Sinisterra,Alex Scott,0.030403265729546547,0.870999984741211,0.749000015258789,23,OpenPlay,MissedShots,RightFoot,Pass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Luis Sinisterra,Illia Zabarnyi,0.036973390728235245,0.8440000152587891,0.669000015258789,29,OpenPlay,SavedShot,RightFoot,Chipped,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Dominic Solanke,Marcus Tavernier,0.4904213547706604,0.9690000152587891,0.5529999923706055,30,FromCorner,MissedShots,RightFoot,Cross,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Dominic Solanke,Ryan Christie,0.1022866815328598,0.8680000305175781,0.6419999694824219,31,OpenPlay,BlockedShot,LeftFoot,Throughball,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Marcus Tavernier,Luis Sinisterra,0.07411855459213257,0.8580000305175781,0.605999984741211,38,OpenPlay,MissedShots,LeftFoot,Pass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Alex Scott,,0.00977282039821148,0.7430000305175781,0.644000015258789,41,OpenPlay,MissedShots,RightFoot,None,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Ryan Christie,Marcos Senesi,0.020256683230400085,0.8730000305175781,0.37799999237060544,47,OpenPlay,MissedShots,Head,Chipped,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Ryan Christie,,0.06047878786921501,0.919000015258789,0.37,49,OpenPlay,BlockedShot,LeftFoot,None,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Marcos Senesi,Dominic Solanke,0.40501201152801514,0.924000015258789,0.534000015258789,49,FromCorner,Goal,RightFoot,HeadPass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Illia Zabarnyi,Marcus Tavernier,0.013469929806888103,0.9519999694824218,0.6129999923706054,53,FromCorner,BlockedShot,Head,Aerial,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Alex Scott,Marcus Tavernier,0.022737761959433556,0.749000015258789,0.5259999847412109,54,OpenPlay,SavedShot,RightFoot,Pass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Dominic Solanke,Alex Scott,0.013587218709290028,0.7330000305175781,0.4979999923706055,56,OpenPlay,MissedShots,RightFoot,HeadPass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Dominic Solanke,,0.11457443237304688,0.9219999694824219,0.47900001525878905,57,FromCorner,BlockedShot,RightFoot,None,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Dominic Solanke,Luis Sinisterra,0.04441870376467705,0.8369999694824218,0.5729999923706055,58,OpenPlay,BlockedShot,RightFoot,Chipped,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Marcus Tavernier,,0.020825019106268883,0.8119999694824219,0.32299999237060545,66,FromCorner,SavedShot,LeftFoot,None,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Enes Ünal,,0.02707657217979431,0.7969999694824219,0.42,75,OpenPlay,BlockedShot,RightFoot,None,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Enes Ünal,Marcos Senesi,0.6653254628181458,0.960999984741211,0.505,75,FromCorner,BlockedShot,RightFoot,Pass,Away
2023,2324,2024-02-10,Fulham v Bournemouth,Bournemouth,Ryan Christie,,0.02698558010160923,0.7980000305175782,0.42900001525878906,76,FromCorner,MissedShots,LeftFoot,None,Away
