League,season_id,Game,Team,Player,Season,game_id,Position,Position ID,Minutes,Goals,Own Goals,Shots,xG,xg_chain,xg_buildup,Assists,xA,Key Passes,Yellow Cards,Red Cards,date
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Jean-Ricner Bellegarde,2024,26711,Sub,17,38,0,0,1,0.008957126177847385,0.008957126177847385,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,José Sá,2024,26711,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,João Gomes,2024,26711,MC,9,90,0,0,1,0.08002039045095444,0.08002039045095444,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Jørgen Strand Larsen,2024,26711,FW,15,79,0,0,1,0.045273516327142715,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Mario Lemina,2024,26711,MC,9,90,0,0,1,0.015142795629799366,0.12319188565015793,0.08002039045095444,1,0.0280286967754364,1,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Matheus Cunha,2024,26711,AMC,12,90,1,0,2,0.07874206453561783,0.8441752195358276,0.23253069818019867,1,0.578175961971283,2,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Matt Doherty,2024,26711,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Nélson Semedo,2024,26711,DMR,5,90,0,0,0,0.0,0.15251031517982483,0.15251031517982483,0,0.15251031517982483,1,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Pablo Sarabia,2024,26711,AMC,12,52,1,0,1,0.5329024791717529,0.5329024791717529,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Rayan Ait Nouri,2024,26711,DML,6,90,0,0,1,0.15251031517982483,0.15251031517982483,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Rodrigo Gomes,2024,26711,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Santiago Bueno,2024,26711,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Wolverhampton Wanderers v Southampton,Wolverhampton Wanderers,Toti,2024,26711,DC,3,90,0,0,0,0.0,0.08002039045095444,0.0,0,0.08002039045095444,1,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Ben White,2024,26705,DR,2,90,0,0,1,0.019094014540314674,0.09903976321220398,0.09903976321220398,0,0.13629372417926788,1,1,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Bukayo Saka,2024,26705,FWR,14,84,0,0,2,0.05725855007767677,0.5034726858139038,0.44621413946151733,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,David Raya,2024,26705,GK,1,90,0,0,0,0.0,0.5765860080718994,0.5765860080718994,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Declan Rice,2024,26705,MC,9,74,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Gabriel,2024,26705,DC,3,90,0,0,0,0.0,0.6429316401481628,0.6055114269256592,0,0.03742020204663277,1,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Gabriel Jesus,2024,26705,Sub,17,6,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Gabriel Martinelli,2024,26705,FWL,16,74,1,0,3,0.6613489985466003,0.6613489985466003,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Jurriën Timber,2024,26705,DL,4,90,0,0,1,0.03742020204663277,0.6194356679916382,0.5820155143737793,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Kai Havertz,2024,26705,FW,15,90,0,0,0,0.0,0.4140137732028961,0.38409537076950073,0,0.029918404296040535,1,1,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Leandro Trossard,2024,26705,Sub,17,16,0,0,2,0.5530900359153748,0.5765860080718994,0.0,0,0.023495923727750778,1,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Martin Odegaard,2024,26705,MC,9,90,0,0,2,0.11987179517745972,1.4372907876968384,1.2284592390060425,1,0.7960300445556641,4,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Mikel Merino,2024,26705,Sub,17,16,0,0,1,0.38459455966949463,0.961180567741394,0.961180567741394,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,Thomas Partey,2024,26705,MC,9,90,0,0,1,0.13629372417926788,1.3274990320205688,1.3274990320205688,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Arsenal,William Saliba,2024,26705,DC,3,90,0,0,0,0.0,1.0040302276611328,1.0040302276611328,0,0.5203959345817566,2,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Christopher Nkunku,2024,26705,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Cole Palmer,2024,26705,AMC,12,90,0,0,4,0.1674095243215561,0.1647605299949646,0.1480802595615387,0,0.0254275631159544,1,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Enzo Fernández,2024,26705,Sub,17,19,0,0,0,0.0,0.03117254562675953,0.0,1,0.04890897125005722,2,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Levi Colwill,2024,26705,DC,3,90,0,0,0,0.0,0.17799784243106842,0.17799784243106842,0,0.015852024778723717,1,1,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Malo Gusto,2024,26705,DR,2,85,0,0,3,0.6029318571090698,0.9512441158294678,0.3541336953639984,0,0.05376879498362541,2,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Marc Cucurella,2024,26705,DL,4,90,0,0,0,0.0,0.12013277411460876,0.12013277411460876,0,0.0,0,1,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Moisés Caicedo,2024,26705,DMC,7,90,0,0,0,0.0,0.9225389957427979,0.9225389957427979,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Mykhailo Mudryk,2024,26705,Sub,17,19,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Nicolas Jackson,2024,26705,FW,15,90,0,0,2,0.059885893017053604,0.3784801959991455,0.2610276937484741,0,0.07530302554368973,1,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Noni Madueke,2024,26705,AMR,11,71,0,0,4,0.20049479603767395,0.3949865698814392,0.09940394014120102,0,0.12500542402267456,1,1,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Pedro Neto,2024,26705,AML,13,90,1,0,3,0.08494134247303009,0.7395736575126648,0.05729609727859497,0,0.6295479536056519,2,1,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Reece James,2024,26705,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Robert Sánchez,2024,26705,GK,1,90,0,0,0,0.0,0.14085745811462402,0.14085745811462402,0,0.0,0,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Romeo Lavia,2024,26705,DMC,7,71,0,0,0,0.0,0.09940394014120102,0.08272366225719452,0,0.04405878484249115,2,0,0,
ENG-Premier League,2425,Chelsea v Arsenal,Chelsea,Wesley Fofana,2024,26705,DC,3,90,0,0,1,0.12500542402267456,0.7578548789024353,0.6328494548797607,0,0.029917588457465172,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Abdul Fatawu,2024,26708,FWL,16,90,0,0,1,0.009648771956562996,0.009648771956562996,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Bilal El Khannouss,2024,26708,Sub,17,18,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Boubakary Soumare,2024,26708,MC,9,90,0,0,0,0.0,0.2882893681526184,0.27864059805870056,0,0.009648771956562996,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Facundo Buonanotte,2024,26708,FWR,14,90,0,0,0,0.0,0.3308521509170532,0.3308521509170532,0,0.32833969593048096,3,1,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Harry Winks,2024,26708,MC,9,90,0,0,1,0.02709500677883625,0.30573558807373047,0.27864059805870056,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,James Justin,2024,26708,DR,2,85,0,0,0,0.0,0.27864059805870056,0.27864059805870056,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Jannik Vestergaard,2024,26708,DC,3,90,0,0,0,0.0,0.27864059805870056,0.27864059805870056,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Jordan Ayew,2024,26708,FW,15,90,0,0,1,0.05221157521009445,0.07930658012628555,0.02709500677883625,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Kasey McAteer,2024,26708,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Mads Hermansen,2024,26708,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Odsonne Edouard,2024,26708,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Victor Kristiansen,2024,26708,DL,4,90,0,1,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Wilfred Ndidi,2024,26708,MC,9,72,0,0,3,0.32833969593048096,0.30573558807373047,0.0,0,0.02709500677883625,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Leicester,Wout Faes,2024,26708,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Alejandro Garnacho,2024,26708,Sub,17,31,1,0,2,0.11857970058917999,0.1686023622751236,0.050022661685943604,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Amad Diallo Traore,2024,26708,AMR,11,90,0,0,4,0.37913867831230164,0.47333499789237976,0.07314541935920715,1,0.021050892770290375,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,André Onana,2024,26708,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Bruno Fernandes,2024,26708,AMC,12,90,1,0,2,0.5283418893814087,0.8187153339385986,0.07314541935920715,1,0.31448423862457275,7,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Casemiro,2024,26708,DMC,7,81,0,0,1,0.02411079779267311,0.4655526578426361,0.22361880540847778,0,0.24193386733531952,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Christian Eriksen,2024,26708,Sub,17,9,0,0,0,0.0,0.12819437682628632,0.0896378681063652,0,0.038556504994630814,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Diogo Dalot,2024,26708,DR,2,59,0,0,0,0.0,0.06801965832710266,0.06801965832710266,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Jonny Evans,2024,26708,Sub,17,31,0,0,0,0.0,0.0896378681063652,0.0896378681063652,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Joshua Zirkzee,2024,26708,Sub,17,13,0,0,1,0.050022661685943604,0.0896378681063652,0.0396152101457119,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Lisandro Martínez,2024,26708,DC,3,90,0,0,0,0.0,0.7271810173988342,0.7271810173988342,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Manuel Ugarte,2024,26708,DMC,7,90,0,0,1,0.02312275394797325,0.7112259864807129,0.7112259864807129,0,0.5072909593582153,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Marcus Rashford,2024,26708,AML,13,59,0,0,0,0.0,0.6091387271881104,0.6091387271881104,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Matthijs de Ligt,2024,26708,DC,3,90,0,0,0,0.0,0.3384697437286377,0.3384697437286377,0,0.0,0,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Noussair Mazraoui,2024,26708,DL,4,90,0,0,1,0.011739891953766346,0.6301895976066589,0.5283418893814087,0,0.10184773802757263,1,0,0,
ENG-Premier League,2425,Manchester United v Leicester,Manchester United,Rasmus Højlund,2024,26708,FW,15,77,0,0,1,0.10184773802757263,0.15559914708137512,0.05375140905380249,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Alexander Isak,2024,26704,FW,15,90,1,0,3,1.1034207344055176,0.6752225160598755,0.025681745260953903,1,0.20348119735717773,3,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Anthony Gordon,2024,26704,FWR,14,83,0,0,2,0.11297857761383057,0.6192214488983154,0.48635101318359375,0,0.22234971821308136,3,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Bruno Guimarães,2024,26704,MC,9,90,0,0,3,0.06682225316762924,0.3458222448825836,0.2789999842643738,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Dan Burn,2024,26704,DC,3,90,0,0,1,0.06811612844467163,0.06811612844467163,0.0,0,0.03252856805920601,1,1,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Fabian Schär,2024,26704,DC,3,90,0,0,1,0.01460967119783163,0.14918522536754608,0.14918522536754608,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Harvey Barnes,2024,26704,Sub,17,7,1,0,2,0.23408134281635284,0.23408134281635284,0.11939767003059387,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Joe Willock,2024,26704,MC,9,72,0,0,2,0.07658383995294571,0.5629348158836365,0.01460967119783163,0,0.48635101318359375,3,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Joelinton,2024,26704,FWL,16,90,1,0,2,0.16005977988243103,0.18887414038181305,0.11303476989269257,0,0.03196047246456146,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Lewis Hall,2024,26704,DL,4,90,0,0,0,0.0,0.2658942639827728,0.2658942639827728,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Nick Pope,2024,26704,GK,1,90,0,0,0,0.0,0.04387889802455902,0.04387889802455902,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Sandro Tonali,2024,26704,Sub,17,18,0,0,0,0.0,0.1632765680551529,0.04387889802455902,1,0.11939767003059387,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Sean Longstaff,2024,26704,MC,9,90,0,0,1,0.08627695590257645,0.08272580057382584,0.08272580057382584,0,0.06811612844467163,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,Valentino Livramento,2024,26704,DR,2,90,0,0,0,0.0,0.07225188612937927,0.07225188612937927,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Newcastle United,William Osula,2024,26704,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Anthony Elanga,2024,26704,AMR,11,90,0,0,2,0.26208657026290894,0.3801310956478119,0.11804454028606415,1,0.7520662546157837,3,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Callum Hudson-Odoi,2024,26704,AML,13,62,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Chris Wood,2024,26704,FW,15,90,0,0,0,0.0,0.18119046092033386,0.0,0,0.18119046092033386,2,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Elliot Anderson,2024,26704,Sub,17,28,0,0,0,0.0,0.011529620736837387,0.011529620736837387,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,James Ward-Prowse,2024,26704,Sub,17,1,0,0,0,0.0,0.006775896064937115,0.006775896064937115,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Jota Silva,2024,26704,Sub,17,28,0,0,0,0.0,0.19418691098690033,0.006775896064937115,0,0.18741101026535034,1,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Matz Sels,2024,26704,GK,1,90,0,0,0,0.0,0.006775896064937115,0.006775896064937115,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Morgan Gibbs-White,2024,26704,AMC,12,62,0,0,1,0.11550375074148178,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Murillo,2024,26704,DC,3,90,1,0,2,0.5266411900520325,0.006775896064937115,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Nicolás Domínguez,2024,26704,DMC,7,77,0,0,1,0.10651491582393646,0.10651491582393646,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Nikola Milenkovic,2024,26704,DC,3,90,0,0,1,0.011529620736837387,0.20571652054786682,0.19418691098690033,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Ola Aina,2024,26704,DR,2,90,0,0,0,0.0,0.19894063472747803,0.19894063472747803,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Ramón Sosa,2024,26704,Sub,17,13,0,0,1,0.039546094834804535,0.23373299837112427,0.19418691098690033,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Ryan Yates,2024,26704,DMC,7,90,0,0,1,0.11669721454381943,0.3122314512729645,0.3007018268108368,0,0.018305515870451927,2,1,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Taiwo Awoniyi,2024,26704,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Nottingham Forest v Newcastle United,Nottingham Forest,Álex Moreno,2024,26704,DL,4,90,0,0,0,0.0,0.18741101026535034,0.18741101026535034,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Arijanet Muric,2024,26709,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Axel Tuanzebe,2024,26709,DR,2,90,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Ben Johnson,2024,26709,AMR,11,90,0,0,0,0.0,0.0,0.0,0,0.0,0,1,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Cameron Burgess,2024,26709,DC,3,90,0,0,1,0.028325797989964485,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Dara O'Shea,2024,26709,DC,3,90,0,0,1,0.11097238957881927,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,George Hirst,2024,26709,Sub,17,16,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Jack Clarke,2024,26709,Sub,17,15,0,0,1,0.022297048941254616,0.022297048941254616,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Jens Cajuste,2024,26709,DMC,7,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Leif Davis,2024,26709,DL,4,90,0,0,1,0.0693291574716568,0.0693291574716568,0.0,0,0.1392981857061386,2,1,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Liam Delap,2024,26709,FW,15,74,1,0,1,0.9746790528297424,1.5720793008804321,0.0,1,0.5974003076553345,2,1,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Massimo Luongo,2024,26709,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Omari Hutchinson,2024,26709,AMC,12,90,0,0,1,0.09051547199487686,0.11281251907348633,0.0,0,0.022297048941254616,1,1,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Sam Morsy,2024,26709,DMC,7,90,0,0,0,0.0,0.022297048941254616,0.022297048941254616,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Ipswich,Sammie Szmodics,2024,26709,AML,13,75,1,0,2,0.8877964019775391,0.8877964019775391,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Brennan Johnson,2024,26709,FWR,14,88,0,0,3,0.7062389850616455,0.8263448476791382,0.12010584771633148,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Cristian Romero,2024,26709,DC,3,90,0,0,1,0.033305246382951736,0.6945419907569885,0.5954378843307495,0,0.06579885631799698,1,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Dejan Kulusevski,2024,26709,MC,9,90,0,0,0,0.0,0.047624822705984116,0.0,0,0.08780533820390701,3,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Dominic Solanke,2024,26709,FW,15,90,0,0,4,0.47490736842155457,0.47490736842155457,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Guglielmo Vicario,2024,26709,GK,1,90,0,0,0,0.0,0.6858592629432678,0.6858592629432678,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Iyenoma Destiny Udogie,2024,26709,DL,4,90,0,0,0,0.0,0.815703272819519,0.7910807132720947,0,0.07284364849328995,2,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,James Maddison,2024,26709,Sub,17,2,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Pape Sarr,2024,26709,MC,9,70,0,0,0,0.0,0.12010584771633148,0.06579885631799698,0,0.0543069988489151,1,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Pedro Porro,2024,26709,DR,2,90,0,0,0,0.0,0.7188501954078674,0.7188501954078674,1,0.2522985637187958,4,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Radu Dragusin,2024,26709,DC,3,90,0,0,0,0.0,0.06579885631799698,0.06579885631799698,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Rodrigo Bentancur,2024,26709,MC,9,88,1,0,3,0.23643039166927338,0.06862657517194748,0.0543069988489151,0,0.0,0,1,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Son Heung-Min,2024,26709,FWL,16,90,0,0,4,0.16290774941444397,0.7895775437355042,0.605426549911499,0,0.7252818942070007,2,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Timo Werner,2024,26709,Sub,17,20,0,0,2,0.13983264565467834,0.13983264565467834,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Tottenham v Ipswich,Tottenham,Yves Bissouma,2024,26709,Sub,17,2,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Bukayo Saka,2024,26714,FWR,14,88,1,0,6,0.39986202120780945,0.6250869035720825,0.10399864614009857,1,0.6863681674003601,4,1,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,David Raya,2024,26714,GK,1,90,0,0,0,0.0,0.289317786693573,0.289317786693573,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Ethan Nwaneri,2024,26714,Sub,17,3,1,0,2,0.20699220895767212,0.20699220895767212,0.13331513106822968,0,0.03918612748384476,1,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Gabriel,2024,26714,DC,3,90,0,0,1,0.03918612748384476,0.5572740435600281,0.5572740435600281,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Gabriel Jesus,2024,26714,FW,15,90,0,0,1,0.11080260574817657,0.24600045382976532,0.042157161980867386,0,0.09304068982601166,2,1,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Jakub Kiwior,2024,26714,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Jorginho,2024,26714,MC,9,51,0,0,0,0.0,0.3793107569217682,0.2685081660747528,0,0.11080260574817657,1,1,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Jurriën Timber,2024,26714,DR,2,90,0,0,1,0.042157161980867386,0.636087954044342,0.5267451405525208,0,0.18301987648010254,2,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Leandro Trossard,2024,26714,FWL,16,90,0,0,3,0.5861925482749939,0.38557401299476624,0.23310741782188416,0,0.09551060199737549,1,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Martin Odegaard,2024,26714,MC,9,87,0,0,2,0.1934201717376709,0.5542986989021301,0.19113895297050476,1,0.30200105905532837,6,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Mikel Merino,2024,26714,MC,9,90,0,0,1,0.0364292748272419,0.4688176214694977,0.4323883652687073,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Oleksandr Zinchenko,2024,26714,Sub,17,18,0,0,0,0.0,0.058093082159757614,0.058093082159757614,0,0.0,0,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Raheem Sterling,2024,26714,Sub,17,2,0,0,0,0.0,0.20699220895767212,0.07367707788944244,1,0.13331513106822968,1,0,0,
ENG-Premier League,2425,Arsenal v Nottingham Forest,Arsenal,Riccardo Calafiori,2024,26714,DL,4,72,0,0,0,0.0,0.23310741782188416,0.23310741782188416,0,0.0,0,0,0,
